case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-099857	inspect-injection	lineage	1	1	1	JOINT_PASS	samples/국세청/시험지/case-06179-44-2021.hwp	hwp	시험지	국세청	2021	41	41	rhwp inspect injection --json	rhwp lineage --json	clean	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-099858	inspect-injection	lineage	1	0	0	SHADOW_A_ONLY	samples/대법원/훈령/case-06179-45-2022.hwpx	hwpx	훈령	대법원	2022	42	45	rhwp inspect injection --json	rhwp lineage --json	clean	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-099859	inspect-injection	lineage	0	1	0	SHADOW_B_ONLY	samples/특허청/고시/case-06179-46-2023.hwp	hwp	고시	특허청	2023	46	43	rhwp inspect injection --json	rhwp lineage --json	clean	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-099860	inspect-injection	lineage	0	0	0	JOINT_BOTH_FAIL	samples/교육부/공고문/case-06179-47-2024.hwpx	hwpx	공고문	교육부	2024	45	49	rhwp inspect injection --json	rhwp lineage --json	clean	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-099861	inspect-injection	csv-to-table-verify	1	1	1	JOINT_PASS	samples/보건복지부/회의록/case-06179-48-2025.hwp	hwp	회의록	보건복지부	2025	45	45	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-099862	inspect-injection	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/국토교통부/예산서/case-06179-49-2026.hwpx	hwpx	예산서	국토교통부	2026	46	48	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-099863	inspect-injection	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-06179-50-2016.hwp	hwp	결산서	고용노동부	2016	48	47	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-099864	inspect-injection	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-06179-51-2017.hwpx	hwpx	계약서	외교부	2017	50	52	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-099865	inspect-injection	sanitize-verify	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-06179-52-2018.hwp	hwp	용역보고서	기획재정부	2018	49	49	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-099866	inspect-injection	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-06179-53-2019.hwpx	hwpx	학술논문	공정거래위원회	2019	50	56	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-099867	inspect-injection	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-06179-54-2020.hwp	hwp	입법예고	금융위원회	2020	53	51	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-099868	inspect-injection	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-06179-55-2021.hwpx	hwpx	보도자료	방송통신위원회	2021	55	55	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-099869	inspect-unicode	ir-diff	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-06179-56-2022.hwp	hwp	내부결재	개인정보보호위원회	2022	53	53	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-099870	inspect-unicode	ir-diff	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-06179-57-2023.hwpx	hwpx	수신문서	국민권익위원회	2023	1	6	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-099871	inspect-unicode	ir-diff	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-06179-58-2024.hwp	hwp	발신문서	국가인권위원회	2024	5	2	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-099872	inspect-unicode	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-06179-59-2025.hwpx	hwpx	회의안건	통계청	2025	4	5	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-099873	inspect-unicode	verify-pages	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-06179-60-2026.hwp	hwp	심사평가	기상청	2026	4	4	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	true	0	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-099874	inspect-unicode	verify-pages	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-06179-61-2016.hwpx	hwpx	현장점검	관세청	2016	5	9	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	true	1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-099875	inspect-unicode	verify-pages	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-06179-62-2017.hwp	hwp	안전관리	검찰청	2017	7	6	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	false	0	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-099876	inspect-unicode	verify-pages	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-06179-63-2018.hwpx	hwpx	개인정보	경찰청	2018	9	13	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	false	1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-099877	inspect-unicode	fill-verify	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-06179-64-2019.hwp	hwp	정보공개	소방청	2019	8	8	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-099878	inspect-unicode	fill-verify	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-06179-65-2020.hwpx	hwpx	민원회신	해양경찰청	2020	9	12	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-099879	inspect-unicode	fill-verify	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-06179-66-2021.hwp	hwp	훈령별표	병무청	2021	12	10	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-099880	inspect-unicode	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-06179-67-2022.hwpx	hwpx	질의회신	산림청	2022	14	16	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-099881	inspect-unicode	layout-anomaly	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-06179-68-2023.hwp	hwp	업무계획	농촌진흥청	2023	12	12	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-099882	inspect-unicode	layout-anomaly	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-06179-69-2024.hwpx	hwpx	점검표	중소벤처기업부	2024	13	15	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-099883	inspect-unicode	layout-anomaly	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-06179-70-2025.hwp	hwp	서식	과학기술정보통신부	2025	17	14	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-099884	inspect-unicode	layout-anomaly	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-06179-71-2026.hwpx	hwpx	예규	문화체육관광부	2026	16	19	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-099885	inspect-unicode	render-diff	1	1	1	JOINT_PASS	samples/환경부/지침/case-06179-72-2016.hwp	hwp	지침	환경부	2016	16	16	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-099886	inspect-unicode	render-diff	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-06179-73-2017.hwpx	hwpx	공고	해양수산부	2017	17	23	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-099887	inspect-unicode	render-diff	0	1	0	SHADOW_B_ONLY	samples/법제처/기안문/case-06180-74-2018.hwp	hwp	기안문	법제처	2018	19	18	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-099888	inspect-unicode	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/행정안전부/편람/case-06180-75-2019.hwpx	hwpx	편람	행정안전부	2019	21	22	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-099889	inspect-unicode	dump-pages	1	1	1	JOINT_PASS	samples/국세청/시험지/case-06180-76-2020.hwp	hwp	시험지	국세청	2020	20	20	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	20	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-099890	inspect-unicode	dump-pages	1	0	0	SHADOW_A_ONLY	samples/대법원/훈령/case-06180-77-2021.hwpx	hwpx	훈령	대법원	2021	21	26	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	26+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-099891	inspect-unicode	dump-pages	0	1	0	SHADOW_B_ONLY	samples/특허청/고시/case-06180-78-2022.hwp	hwp	고시	특허청	2022	24	22	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	22	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-099892	inspect-unicode	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/교육부/공고문/case-06180-79-2023.hwpx	hwpx	공고문	교육부	2023	26	25	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	25+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-099893	inspect-unicode	info	1	1	1	JOINT_PASS	samples/보건복지부/회의록/case-06180-80-2024.hwp	hwp	회의록	보건복지부	2024	24	24	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	24	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-099894	inspect-unicode	info	1	0	0	SHADOW_A_ONLY	samples/국토교통부/예산서/case-06180-81-2025.hwpx	hwpx	예산서	국토교통부	2025	25	29	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	29+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-099895	inspect-unicode	info	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-06180-82-2026.hwp	hwp	결산서	고용노동부	2026	29	26	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	26	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-099896	inspect-unicode	info	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-06180-83-2016.hwpx	hwpx	계약서	외교부	2016	28	33	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	33+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-099897	inspect-unicode	inspect-hidden	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-06180-84-2017.hwp	hwp	용역보고서	기획재정부	2017	28	28	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-099898	inspect-unicode	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-06180-85-2018.hwpx	hwpx	학술논문	공정거래위원회	2018	29	32	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-099899	inspect-unicode	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-06180-86-2019.hwp	hwp	입법예고	금융위원회	2019	31	30	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-099900	inspect-unicode	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-06180-87-2020.hwpx	hwpx	보도자료	방송통신위원회	2020	33	36	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-099901	inspect-unicode	inspect-injection	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-06180-88-2021.hwp	hwp	내부결재	개인정보보호위원회	2021	32	32	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-099902	inspect-unicode	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-06180-89-2022.hwpx	hwpx	수신문서	국민권익위원회	2022	33	35	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-099903	inspect-unicode	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-06180-90-2023.hwp	hwp	발신문서	국가인권위원회	2023	36	34	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-099904	inspect-unicode	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-06180-91-2024.hwpx	hwpx	회의안건	통계청	2024	38	39	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-099905	inspect-unicode	inspect-watermark	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-06180-92-2025.hwp	hwp	심사평가	기상청	2025	36	36	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-099906	inspect-unicode	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-06180-93-2026.hwpx	hwpx	현장점검	관세청	2026	37	43	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-099907	inspect-unicode	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-06180-94-2016.hwp	hwp	안전관리	검찰청	2016	41	38	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-099908	inspect-unicode	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-06180-95-2017.hwpx	hwpx	개인정보	경찰청	2017	40	42	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
