case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-030746	ir-diff	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-01906-03-2026.hwp	hwp	훈령별표	병무청	2026	14	17	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-030747	ir-diff	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-01906-04-2016.hwpx	hwpx	질의회신	산림청	2016	16	15	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-030748	ir-diff	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-01906-05-2017.hwp	hwp	업무계획	농촌진흥청	2017	18	21	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-030749	ir-diff	inspect-injection	1	1	1	JOINT_PASS	samples/중소벤처기업부/점검표/case-01906-06-2018.hwpx	hwpx	점검표	중소벤처기업부	2018	17	17	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-030750	ir-diff	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/과학기술정보통신부/서식/case-01906-07-2019.hwp	hwp	서식	과학기술정보통신부	2019	18	20	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-030751	ir-diff	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/문화체육관광부/예규/case-01906-08-2020.hwpx	hwpx	예규	문화체육관광부	2020	21	19	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-030752	ir-diff	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/환경부/지침/case-01906-09-2021.hwp	hwp	지침	환경부	2021	23	24	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-030753	ir-diff	inspect-unicode	1	1	1	JOINT_PASS	samples/해양수산부/공고/case-01906-10-2022.hwpx	hwpx	공고	해양수산부	2022	21	21	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-030754	ir-diff	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/법제처/기안문/case-01907-11-2023.hwp	hwp	기안문	법제처	2023	22	28	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-030755	ir-diff	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/행정안전부/편람/case-01907-12-2024.hwpx	hwpx	편람	행정안전부	2024	26	23	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-030756	ir-diff	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-01907-13-2025.hwp	hwp	시험지	국세청	2025	25	27	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-030757	ir-diff	inspect-watermark	1	1	1	JOINT_PASS	samples/대법원/훈령/case-01907-14-2026.hwpx	hwpx	훈령	대법원	2026	25	25	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-030758	ir-diff	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/특허청/고시/case-01907-15-2016.hwp	hwp	고시	특허청	2016	26	31	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-030759	ir-diff	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/교육부/공고문/case-01907-16-2017.hwpx	hwpx	공고문	교육부	2017	28	27	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-030760	ir-diff	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/보건복지부/회의록/case-01907-17-2018.hwp	hwp	회의록	보건복지부	2018	30	30	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-030761	ir-diff	replay	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-01907-18-2019.hwpx	hwpx	예산서	국토교통부	2019	29	29	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-030762	ir-diff	replay	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-01907-19-2020.hwp	hwp	결산서	고용노동부	2020	30	34	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-030763	ir-diff	replay	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-01907-20-2021.hwpx	hwpx	계약서	외교부	2021	33	31	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-030764	ir-diff	replay	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-01907-21-2022.hwp	hwp	용역보고서	기획재정부	2022	35	38	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-030765	ir-diff	audit	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-01907-22-2023.hwpx	hwpx	학술논문	공정거래위원회	2023	33	33	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-030766	ir-diff	audit	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-01907-23-2024.hwp	hwp	입법예고	금융위원회	2024	34	37	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-030767	ir-diff	audit	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-01907-24-2025.hwpx	hwpx	보도자료	방송통신위원회	2025	38	35	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-030768	ir-diff	audit	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-01907-25-2026.hwp	hwp	내부결재	개인정보보호위원회	2026	37	41	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-030769	ir-diff	lineage	1	1	1	JOINT_PASS	samples/국민권익위원회/수신문서/case-01907-26-2016.hwpx	hwpx	수신문서	국민권익위원회	2016	37	37	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-030770	ir-diff	lineage	1	0	0	SHADOW_A_ONLY	samples/국가인권위원회/발신문서/case-01907-27-2017.hwp	hwp	발신문서	국가인권위원회	2017	38	40	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-030771	ir-diff	lineage	0	1	0	SHADOW_B_ONLY	samples/통계청/회의안건/case-01907-28-2018.hwpx	hwpx	회의안건	통계청	2018	40	39	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-030772	ir-diff	lineage	0	0	0	JOINT_BOTH_FAIL	samples/기상청/심사평가/case-01907-29-2019.hwp	hwp	심사평가	기상청	2019	42	44	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-030773	ir-diff	csv-to-table-verify	1	1	1	JOINT_PASS	samples/관세청/현장점검/case-01907-30-2020.hwpx	hwpx	현장점검	관세청	2020	41	41	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-030774	ir-diff	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/검찰청/안전관리/case-01907-31-2021.hwp	hwp	안전관리	검찰청	2021	42	48	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-030775	ir-diff	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/경찰청/개인정보/case-01907-32-2022.hwpx	hwpx	개인정보	경찰청	2022	45	43	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-030776	ir-diff	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/소방청/정보공개/case-01907-33-2023.hwp	hwp	정보공개	소방청	2023	47	47	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-030777	ir-diff	sanitize-verify	1	1	1	JOINT_PASS	samples/해양경찰청/민원회신/case-01907-34-2024.hwpx	hwpx	민원회신	해양경찰청	2024	45	45	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-030778	ir-diff	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-01907-35-2025.hwp	hwp	훈령별표	병무청	2025	46	51	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-030779	ir-diff	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-01907-36-2026.hwpx	hwpx	질의회신	산림청	2026	50	47	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-030780	ir-diff	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-01907-37-2016.hwp	hwp	업무계획	농촌진흥청	2016	49	50	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-030781	verify-pages	ir-diff	1	1	1	JOINT_PASS	samples/중소벤처기업부/점검표/case-01907-38-2017.hwpx	hwpx	점검표	중소벤처기업부	2017	49	49	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-030782	verify-pages	ir-diff	1	0	0	SHADOW_A_ONLY	samples/과학기술정보통신부/서식/case-01907-39-2018.hwp	hwp	서식	과학기술정보통신부	2018	50	54	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-030783	verify-pages	ir-diff	0	1	0	SHADOW_B_ONLY	samples/문화체육관광부/예규/case-01907-40-2019.hwpx	hwpx	예규	문화체육관광부	2019	52	51	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-030784	verify-pages	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/환경부/지침/case-01907-41-2020.hwp	hwp	지침	환경부	2020	54	58	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-030785	verify-pages	fill-verify	1	1	1	JOINT_PASS	samples/해양수산부/공고/case-01907-42-2021.hwpx	hwpx	공고	해양수산부	2021	53	53	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-030786	verify-pages	fill-verify	1	0	0	SHADOW_A_ONLY	samples/법제처/기안문/case-01908-43-2022.hwp	hwp	기안문	법제처	2022	1	4	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-030787	verify-pages	fill-verify	0	1	0	SHADOW_B_ONLY	samples/행정안전부/편람/case-01908-44-2023.hwpx	hwpx	편람	행정안전부	2023	4	2	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-030788	verify-pages	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-01908-45-2024.hwp	hwp	시험지	국세청	2024	6	8	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-030789	verify-pages	layout-anomaly	1	1	1	JOINT_PASS	samples/대법원/훈령/case-01908-46-2025.hwpx	hwpx	훈령	대법원	2025	4	4	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	0	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
