case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-023052	inspect-injection	replay	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-01414-48-2023.hwp	hwp	시험지	국세청	2023	44	44	rhwp inspect injection --json	rhwp replay --json	clean	reproduced	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:replay	1	1
v-shadow-023053	inspect-injection	audit	1	1	1	JOINT_PASS	samples/대법원/훈령/case-01414-49-2024.hwpx	hwpx	훈령	대법원	2024	43	43	rhwp inspect injection --json	rhwp audit --json	clean	valid	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:audit	1	1
v-shadow-023054	inspect-injection	audit	1	0	0	SHADOW_A_ONLY	samples/특허청/고시/case-01414-50-2025.hwp	hwp	고시	특허청	2025	44	48	rhwp inspect injection --json	rhwp audit --json	clean	valid	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:audit	1	1
v-shadow-023055	inspect-injection	audit	0	1	0	SHADOW_B_ONLY	samples/교육부/공고문/case-01414-51-2026.hwpx	hwpx	공고문	교육부	2026	47	45	rhwp inspect injection --json	rhwp audit --json	clean	valid	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:audit	1	1
v-shadow-023056	inspect-injection	audit	0	0	0	JOINT_BOTH_FAIL	samples/보건복지부/회의록/case-01414-52-2016.hwp	hwp	회의록	보건복지부	2016	49	52	rhwp inspect injection --json	rhwp audit --json	clean	valid	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:audit	1	1
v-shadow-023057	inspect-injection	lineage	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-01414-53-2017.hwpx	hwpx	예산서	국토교통부	2017	47	47	rhwp inspect injection --json	rhwp lineage --json	clean	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-023058	inspect-injection	lineage	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-01414-54-2018.hwp	hwp	결산서	고용노동부	2018	48	51	rhwp inspect injection --json	rhwp lineage --json	clean	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-023059	inspect-injection	lineage	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-01414-55-2019.hwpx	hwpx	계약서	외교부	2019	52	49	rhwp inspect injection --json	rhwp lineage --json	clean	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-023060	inspect-injection	lineage	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-01414-56-2020.hwp	hwp	용역보고서	기획재정부	2020	51	55	rhwp inspect injection --json	rhwp lineage --json	clean	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-023061	inspect-injection	csv-to-table-verify	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-01414-57-2021.hwpx	hwpx	학술논문	공정거래위원회	2021	51	51	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-023062	inspect-injection	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-01414-58-2022.hwp	hwp	입법예고	금융위원회	2022	52	54	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-023063	inspect-injection	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-01414-59-2023.hwpx	hwpx	보도자료	방송통신위원회	2023	54	53	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-023064	inspect-injection	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-01414-60-2024.hwp	hwp	내부결재	개인정보보호위원회	2024	3	5	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-023065	inspect-injection	sanitize-verify	1	1	1	JOINT_PASS	samples/국민권익위원회/수신문서/case-01414-61-2025.hwpx	hwpx	수신문서	국민권익위원회	2025	2	2	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-023066	inspect-injection	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/국가인권위원회/발신문서/case-01414-62-2026.hwp	hwp	발신문서	국가인권위원회	2026	3	9	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-023067	inspect-injection	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/통계청/회의안건/case-01414-63-2016.hwpx	hwpx	회의안건	통계청	2016	6	4	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-023068	inspect-injection	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/기상청/심사평가/case-01414-64-2017.hwp	hwp	심사평가	기상청	2017	8	8	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-023069	inspect-unicode	ir-diff	1	1	1	JOINT_PASS	samples/관세청/현장점검/case-01414-65-2018.hwpx	hwpx	현장점검	관세청	2018	6	6	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-023070	inspect-unicode	ir-diff	1	0	0	SHADOW_A_ONLY	samples/검찰청/안전관리/case-01414-66-2019.hwp	hwp	안전관리	검찰청	2019	7	12	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-023071	inspect-unicode	ir-diff	0	1	0	SHADOW_B_ONLY	samples/경찰청/개인정보/case-01414-67-2020.hwpx	hwpx	개인정보	경찰청	2020	11	8	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-023072	inspect-unicode	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/소방청/정보공개/case-01414-68-2021.hwp	hwp	정보공개	소방청	2021	10	11	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-023073	inspect-unicode	verify-pages	1	1	1	JOINT_PASS	samples/해양경찰청/민원회신/case-01414-69-2022.hwpx	hwpx	민원회신	해양경찰청	2022	10	10	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	true	0	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-023074	inspect-unicode	verify-pages	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-01414-70-2023.hwp	hwp	훈령별표	병무청	2023	11	15	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	true	1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-023075	inspect-unicode	verify-pages	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-01414-71-2024.hwpx	hwpx	질의회신	산림청	2024	13	12	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	false	0	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-023076	inspect-unicode	verify-pages	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-01414-72-2025.hwp	hwp	업무계획	농촌진흥청	2025	15	19	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	false	1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-023077	inspect-unicode	fill-verify	1	1	1	JOINT_PASS	samples/중소벤처기업부/점검표/case-01414-73-2026.hwpx	hwpx	점검표	중소벤처기업부	2026	14	14	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-023078	inspect-unicode	fill-verify	1	0	0	SHADOW_A_ONLY	samples/과학기술정보통신부/서식/case-01414-74-2016.hwp	hwp	서식	과학기술정보통신부	2016	15	18	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-023079	inspect-unicode	fill-verify	0	1	0	SHADOW_B_ONLY	samples/문화체육관광부/예규/case-01414-75-2017.hwpx	hwpx	예규	문화체육관광부	2017	18	16	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-023080	inspect-unicode	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/환경부/지침/case-01414-76-2018.hwp	hwp	지침	환경부	2018	20	22	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-023081	inspect-unicode	layout-anomaly	1	1	1	JOINT_PASS	samples/해양수산부/공고/case-01414-77-2019.hwpx	hwpx	공고	해양수산부	2019	18	18	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-023082	inspect-unicode	layout-anomaly	1	0	0	SHADOW_A_ONLY	samples/법제처/기안문/case-01415-78-2020.hwp	hwp	기안문	법제처	2020	19	21	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-023083	inspect-unicode	layout-anomaly	0	1	0	SHADOW_B_ONLY	samples/행정안전부/편람/case-01415-79-2021.hwpx	hwpx	편람	행정안전부	2021	23	20	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-023084	inspect-unicode	layout-anomaly	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-01415-80-2022.hwp	hwp	시험지	국세청	2022	22	25	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-023085	inspect-unicode	render-diff	1	1	1	JOINT_PASS	samples/대법원/훈령/case-01415-81-2023.hwpx	hwpx	훈령	대법원	2023	22	22	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-023086	inspect-unicode	render-diff	1	0	0	SHADOW_A_ONLY	samples/특허청/고시/case-01415-82-2024.hwp	hwp	고시	특허청	2024	23	29	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-023087	inspect-unicode	render-diff	0	1	0	SHADOW_B_ONLY	samples/교육부/공고문/case-01415-83-2025.hwpx	hwpx	공고문	교육부	2025	25	24	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-023088	inspect-unicode	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/보건복지부/회의록/case-01415-84-2026.hwp	hwp	회의록	보건복지부	2026	27	28	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-023089	inspect-unicode	dump-pages	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-01415-85-2016.hwpx	hwpx	예산서	국토교통부	2016	26	26	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	26	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-023090	inspect-unicode	dump-pages	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-01415-86-2017.hwp	hwp	결산서	고용노동부	2017	27	32	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	32+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-023091	inspect-unicode	dump-pages	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-01415-87-2018.hwpx	hwpx	계약서	외교부	2018	30	28	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	28	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-023092	inspect-unicode	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-01415-88-2019.hwp	hwp	용역보고서	기획재정부	2019	32	31	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	31+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-023093	inspect-unicode	info	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-01415-89-2020.hwpx	hwpx	학술논문	공정거래위원회	2020	30	30	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	30	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-023094	inspect-unicode	info	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-01415-90-2021.hwp	hwp	입법예고	금융위원회	2021	31	35	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	35+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-023095	inspect-unicode	info	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-01415-91-2022.hwpx	hwpx	보도자료	방송통신위원회	2022	35	32	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	32	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-023096	inspect-unicode	info	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-01415-92-2023.hwp	hwp	내부결재	개인정보보호위원회	2023	34	39	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	39+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-023097	inspect-unicode	inspect-hidden	1	1	1	JOINT_PASS	samples/국민권익위원회/수신문서/case-01415-93-2024.hwpx	hwpx	수신문서	국민권익위원회	2024	34	34	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-023098	inspect-unicode	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/국가인권위원회/발신문서/case-01415-94-2025.hwp	hwp	발신문서	국가인권위원회	2025	35	38	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-023099	inspect-unicode	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/통계청/회의안건/case-01415-95-2026.hwpx	hwpx	회의안건	통계청	2026	37	36	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-023100	inspect-unicode	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/기상청/심사평가/case-01415-96-2016.hwp	hwp	심사평가	기상청	2016	39	42	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-023101	inspect-unicode	inspect-injection	1	1	1	JOINT_PASS	samples/관세청/현장점검/case-01415-00-2017.hwpx	hwpx	현장점검	관세청	2017	38	38	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-023102	inspect-unicode	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/검찰청/안전관리/case-01415-01-2018.hwp	hwp	안전관리	검찰청	2018	39	41	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-023103	inspect-unicode	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/경찰청/개인정보/case-01415-02-2019.hwpx	hwpx	개인정보	경찰청	2019	42	40	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-023104	inspect-unicode	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/소방청/정보공개/case-01415-03-2020.hwp	hwp	정보공개	소방청	2020	44	45	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-023105	inspect-unicode	inspect-watermark	1	1	1	JOINT_PASS	samples/해양경찰청/민원회신/case-01415-04-2021.hwpx	hwpx	민원회신	해양경찰청	2021	42	42	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-023106	inspect-unicode	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-01415-05-2022.hwp	hwp	훈령별표	병무청	2022	43	49	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-023107	inspect-unicode	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-01415-06-2023.hwpx	hwpx	질의회신	산림청	2023	47	44	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-023108	inspect-unicode	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-01415-07-2024.hwp	hwp	업무계획	농촌진흥청	2024	46	48	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
