case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-038419	inspect-injection	lineage	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-02367-92-2022.hwp	hwp	결산서	고용노동부	2022	19	16	rhwp inspect injection --json	rhwp lineage --json	clean	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-038420	inspect-injection	lineage	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-02367-93-2023.hwpx	hwpx	계약서	외교부	2023	18	22	rhwp inspect injection --json	rhwp lineage --json	clean	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:lineage	1	1
v-shadow-038421	inspect-injection	csv-to-table-verify	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-02367-94-2024.hwp	hwp	용역보고서	기획재정부	2024	18	18	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-038422	inspect-injection	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-02367-95-2025.hwpx	hwpx	학술논문	공정거래위원회	2025	19	21	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-038423	inspect-injection	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-02367-96-2026.hwp	hwp	입법예고	금융위원회	2026	21	20	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-038424	inspect-injection	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-02367-00-2016.hwpx	hwpx	보도자료	방송통신위원회	2016	23	25	rhwp inspect injection --json	rhwp csv-to-table --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:csv-to-table	1	1
v-shadow-038425	inspect-injection	sanitize-verify	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-02367-01-2017.hwp	hwp	내부결재	개인정보보호위원회	2017	22	22	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-038426	inspect-injection	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-02367-02-2018.hwpx	hwpx	수신문서	국민권익위원회	2018	23	29	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-038427	inspect-injection	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-02367-03-2019.hwp	hwp	발신문서	국가인권위원회	2019	26	24	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-038428	inspect-injection	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-02367-04-2020.hwpx	hwpx	회의안건	통계청	2020	28	28	rhwp inspect injection --json	rhwp sanitize --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect injection|src/main.rs:sanitize	1	1
v-shadow-038429	inspect-unicode	ir-diff	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-02367-05-2021.hwp	hwp	심사평가	기상청	2021	26	26	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-038430	inspect-unicode	ir-diff	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-02367-06-2022.hwpx	hwpx	현장점검	관세청	2022	27	32	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-038431	inspect-unicode	ir-diff	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-02367-07-2023.hwp	hwp	안전관리	검찰청	2023	31	28	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-038432	inspect-unicode	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-02367-08-2024.hwpx	hwpx	개인정보	경찰청	2024	30	31	rhwp inspect unicode --json	rhwp ir-diff --json	clean	identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:ir-diff	1	1
v-shadow-038433	inspect-unicode	verify-pages	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-02367-09-2025.hwp	hwp	정보공개	소방청	2025	30	30	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	true	0	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-038434	inspect-unicode	verify-pages	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-02367-10-2026.hwpx	hwpx	민원회신	해양경찰청	2026	31	35	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	true	1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-038435	inspect-unicode	verify-pages	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-02367-11-2016.hwp	hwp	훈령별표	병무청	2016	33	32	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	false	0	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-038436	inspect-unicode	verify-pages	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-02367-12-2017.hwpx	hwpx	질의회신	산림청	2017	35	39	rhwp inspect unicode --json	rhwp verify --expect-pages --json	clean	failCount	false	1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:verify	1	1
v-shadow-038437	inspect-unicode	fill-verify	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-02367-13-2018.hwp	hwp	업무계획	농촌진흥청	2018	34	34	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-038438	inspect-unicode	fill-verify	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-02367-14-2019.hwpx	hwpx	점검표	중소벤처기업부	2019	35	38	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-038439	inspect-unicode	fill-verify	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-02367-15-2020.hwp	hwp	서식	과학기술정보통신부	2020	38	36	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-038440	inspect-unicode	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-02367-16-2021.hwpx	hwpx	예규	문화체육관광부	2021	40	42	rhwp inspect unicode --json	rhwp fill-fields --verify --json	clean	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:fill-fields	1	1
v-shadow-038441	inspect-unicode	layout-anomaly	1	1	1	JOINT_PASS	samples/환경부/지침/case-02367-17-2022.hwp	hwp	지침	환경부	2022	38	38	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-038442	inspect-unicode	layout-anomaly	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-02367-18-2023.hwpx	hwpx	공고	해양수산부	2023	39	41	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-038443	inspect-unicode	layout-anomaly	0	1	0	SHADOW_B_ONLY	samples/법제처/기안문/case-02368-19-2024.hwp	hwp	기안문	법제처	2024	43	40	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-038444	inspect-unicode	layout-anomaly	0	0	0	JOINT_BOTH_FAIL	samples/행정안전부/편람/case-02368-20-2025.hwpx	hwpx	편람	행정안전부	2025	42	45	rhwp inspect unicode --json	rhwp layout-anomaly --json	clean	hasSignal	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:layout-anomaly	1	1
v-shadow-038445	inspect-unicode	render-diff	1	1	1	JOINT_PASS	samples/국세청/시험지/case-02368-21-2026.hwp	hwp	시험지	국세청	2026	42	42	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-038446	inspect-unicode	render-diff	1	0	0	SHADOW_A_ONLY	samples/대법원/훈령/case-02368-22-2016.hwpx	hwpx	훈령	대법원	2016	43	49	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-038447	inspect-unicode	render-diff	0	1	0	SHADOW_B_ONLY	samples/특허청/고시/case-02368-23-2017.hwp	hwp	고시	특허청	2017	45	44	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-038448	inspect-unicode	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/교육부/공고문/case-02368-24-2018.hwpx	hwpx	공고문	교육부	2018	47	48	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-038449	inspect-unicode	dump-pages	1	1	1	JOINT_PASS	samples/보건복지부/회의록/case-02368-25-2019.hwp	hwp	회의록	보건복지부	2019	46	46	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	46	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-038450	inspect-unicode	dump-pages	1	0	0	SHADOW_A_ONLY	samples/국토교통부/예산서/case-02368-26-2020.hwpx	hwpx	예산서	국토교통부	2020	47	52	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	52+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-038451	inspect-unicode	dump-pages	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-02368-27-2021.hwp	hwp	결산서	고용노동부	2021	50	48	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	48	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-038452	inspect-unicode	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-02368-28-2022.hwpx	hwpx	계약서	외교부	2022	52	51	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	51+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-038453	inspect-unicode	info	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-02368-29-2023.hwp	hwp	용역보고서	기획재정부	2023	50	50	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	50	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-038454	inspect-unicode	info	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-02368-30-2024.hwpx	hwpx	학술논문	공정거래위원회	2024	51	55	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	55+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-038455	inspect-unicode	info	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-02368-31-2025.hwp	hwp	입법예고	금융위원회	2025	55	52	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	52	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-038456	inspect-unicode	info	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-02368-32-2026.hwpx	hwpx	보도자료	방송통신위원회	2026	54	59	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	59+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-038457	inspect-unicode	inspect-hidden	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-02368-33-2016.hwp	hwp	내부결재	개인정보보호위원회	2016	1	1	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-038458	inspect-unicode	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-02368-34-2017.hwpx	hwpx	수신문서	국민권익위원회	2017	2	5	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-038459	inspect-unicode	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-02368-35-2018.hwp	hwp	발신문서	국가인권위원회	2018	4	3	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-038460	inspect-unicode	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-02368-36-2019.hwpx	hwpx	회의안건	통계청	2019	6	9	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-038461	inspect-unicode	inspect-injection	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-02368-37-2020.hwp	hwp	심사평가	기상청	2020	5	5	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-038462	inspect-unicode	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-02368-38-2021.hwpx	hwpx	현장점검	관세청	2021	6	8	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-038463	inspect-unicode	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-02368-39-2022.hwp	hwp	안전관리	검찰청	2022	9	7	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-038464	inspect-unicode	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-02368-40-2023.hwpx	hwpx	개인정보	경찰청	2023	11	12	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-038465	inspect-unicode	inspect-watermark	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-02368-41-2024.hwp	hwp	정보공개	소방청	2024	9	9	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-038466	inspect-unicode	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-02368-42-2025.hwpx	hwpx	민원회신	해양경찰청	2025	10	16	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-038467	inspect-unicode	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-02368-43-2026.hwp	hwp	훈령별표	병무청	2026	14	11	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-038468	inspect-unicode	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-02368-44-2016.hwpx	hwpx	질의회신	산림청	2016	13	15	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
