case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-053807	inspect-unicode	render-diff	0	1	0	SHADOW_B_ONLY	samples/대법원/훈령/case-03321-60-2020.hwpx	hwpx	훈령	대법원	2020	12	11	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-053808	inspect-unicode	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/특허청/고시/case-03321-61-2021.hwp	hwp	고시	특허청	2021	14	15	rhwp inspect unicode --json	rhwp render-diff --json	clean	pageCountMismatch	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:render-diff	1	1
v-shadow-053809	inspect-unicode	dump-pages	1	1	1	JOINT_PASS	samples/교육부/공고문/case-03321-62-2022.hwpx	hwpx	공고문	교육부	2022	13	13	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	13	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-053810	inspect-unicode	dump-pages	1	0	0	SHADOW_A_ONLY	samples/보건복지부/회의록/case-03321-63-2023.hwp	hwp	회의록	보건복지부	2023	14	19	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	true	19+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-053811	inspect-unicode	dump-pages	0	1	0	SHADOW_B_ONLY	samples/국토교통부/예산서/case-03321-64-2024.hwpx	hwpx	예산서	국토교통부	2024	17	15	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	15	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-053812	inspect-unicode	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/고용노동부/결산서/case-03321-65-2025.hwp	hwp	결산서	고용노동부	2025	19	18	rhwp inspect unicode --json	rhwp dump-pages --json	clean	pageCount	false	18+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:dump-pages	1	1
v-shadow-053813	inspect-unicode	info	1	1	1	JOINT_PASS	samples/외교부/계약서/case-03321-66-2026.hwpx	hwpx	계약서	외교부	2026	17	17	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	17	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-053814	inspect-unicode	info	1	0	0	SHADOW_A_ONLY	samples/기획재정부/용역보고서/case-03321-67-2016.hwp	hwp	용역보고서	기획재정부	2016	18	22	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	true	22+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-053815	inspect-unicode	info	0	1	0	SHADOW_B_ONLY	samples/공정거래위원회/학술논문/case-03321-68-2017.hwpx	hwpx	학술논문	공정거래위원회	2017	22	19	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	19	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-053816	inspect-unicode	info	0	0	0	JOINT_BOTH_FAIL	samples/금융위원회/입법예고/case-03321-69-2018.hwp	hwp	입법예고	금융위원회	2018	21	26	rhwp inspect unicode --json	rhwp info --json	clean	pageCount	false	26+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:info	1	1
v-shadow-053817	inspect-unicode	inspect-hidden	1	1	1	JOINT_PASS	samples/방송통신위원회/보도자료/case-03321-70-2019.hwpx	hwpx	보도자료	방송통신위원회	2019	21	21	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-053818	inspect-unicode	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/개인정보보호위원회/내부결재/case-03321-71-2020.hwp	hwp	내부결재	개인정보보호위원회	2020	22	25	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-053819	inspect-unicode	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/국민권익위원회/수신문서/case-03321-72-2021.hwpx	hwpx	수신문서	국민권익위원회	2021	24	23	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-053820	inspect-unicode	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/국가인권위원회/발신문서/case-03321-73-2022.hwp	hwp	발신문서	국가인권위원회	2022	26	29	rhwp inspect unicode --json	rhwp inspect hidden-text --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect hidden-text	1	1
v-shadow-053821	inspect-unicode	inspect-injection	1	1	1	JOINT_PASS	samples/통계청/회의안건/case-03321-74-2023.hwpx	hwpx	회의안건	통계청	2023	25	25	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-053822	inspect-unicode	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/기상청/심사평가/case-03321-75-2024.hwp	hwp	심사평가	기상청	2024	26	28	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-053823	inspect-unicode	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/관세청/현장점검/case-03321-76-2025.hwpx	hwpx	현장점검	관세청	2025	29	27	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-053824	inspect-unicode	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/검찰청/안전관리/case-03321-77-2026.hwp	hwp	안전관리	검찰청	2026	31	32	rhwp inspect unicode --json	rhwp inspect injection --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect injection	1	1
v-shadow-053825	inspect-unicode	inspect-watermark	1	1	1	JOINT_PASS	samples/경찰청/개인정보/case-03321-78-2016.hwpx	hwpx	개인정보	경찰청	2016	29	29	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-053826	inspect-unicode	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/소방청/정보공개/case-03321-79-2017.hwp	hwp	정보공개	소방청	2017	30	36	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-053827	inspect-unicode	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/해양경찰청/민원회신/case-03321-80-2018.hwpx	hwpx	민원회신	해양경찰청	2018	34	31	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
v-shadow-053828	inspect-unicode	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/병무청/훈령별표/case-03321-81-2019.hwp	hwp	훈령별표	병무청	2019	33	35	rhwp inspect unicode --json	rhwp inspect watermark --json	clean	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:inspect unicode|src/main.rs:inspect watermark	1	1
