case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-046114	ir-diff	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-02859-48-2026.hwpx	hwpx	공고	해양수산부	2026	42	48	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-046115	ir-diff	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/법제처/기안문/case-02860-49-2016.hwp	hwp	기안문	법제처	2016	46	43	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-046116	ir-diff	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/행정안전부/편람/case-02860-50-2017.hwpx	hwpx	편람	행정안전부	2017	45	47	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-046117	ir-diff	inspect-watermark	1	1	1	JOINT_PASS	samples/국세청/시험지/case-02860-51-2018.hwp	hwp	시험지	국세청	2018	45	45	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-046118	ir-diff	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/대법원/훈령/case-02860-52-2019.hwpx	hwpx	훈령	대법원	2019	46	51	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-046119	ir-diff	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/특허청/고시/case-02860-53-2020.hwp	hwp	고시	특허청	2020	48	47	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-046120	ir-diff	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/교육부/공고문/case-02860-54-2021.hwpx	hwpx	공고문	교육부	2021	50	50	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-046121	ir-diff	replay	1	1	1	JOINT_PASS	samples/보건복지부/회의록/case-02860-55-2022.hwp	hwp	회의록	보건복지부	2022	49	49	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-046122	ir-diff	replay	1	0	0	SHADOW_A_ONLY	samples/국토교통부/예산서/case-02860-56-2023.hwpx	hwpx	예산서	국토교통부	2023	50	54	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-046123	ir-diff	replay	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-02860-57-2024.hwp	hwp	결산서	고용노동부	2024	53	51	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-046124	ir-diff	replay	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-02860-58-2025.hwpx	hwpx	계약서	외교부	2025	55	58	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-046125	ir-diff	audit	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-02860-59-2026.hwp	hwp	용역보고서	기획재정부	2026	53	53	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-046126	ir-diff	audit	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-02860-60-2016.hwpx	hwpx	학술논문	공정거래위원회	2016	1	4	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-046127	ir-diff	audit	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-02860-61-2017.hwp	hwp	입법예고	금융위원회	2017	5	2	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-046128	ir-diff	audit	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-02860-62-2018.hwpx	hwpx	보도자료	방송통신위원회	2018	4	8	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-046129	ir-diff	lineage	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-02860-63-2019.hwp	hwp	내부결재	개인정보보호위원회	2019	4	4	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-046130	ir-diff	lineage	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-02860-64-2020.hwpx	hwpx	수신문서	국민권익위원회	2020	5	7	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-046131	ir-diff	lineage	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-02860-65-2021.hwp	hwp	발신문서	국가인권위원회	2021	7	6	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-046132	ir-diff	lineage	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-02860-66-2022.hwpx	hwpx	회의안건	통계청	2022	9	11	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-046133	ir-diff	csv-to-table-verify	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-02860-67-2023.hwp	hwp	심사평가	기상청	2023	8	8	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-046134	ir-diff	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-02860-68-2024.hwpx	hwpx	현장점검	관세청	2024	9	15	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-046135	ir-diff	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-02860-69-2025.hwp	hwp	안전관리	검찰청	2025	12	10	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-046136	ir-diff	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-02860-70-2026.hwpx	hwpx	개인정보	경찰청	2026	14	14	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-046137	ir-diff	sanitize-verify	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-02860-71-2016.hwp	hwp	정보공개	소방청	2016	12	12	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-046138	ir-diff	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-02860-72-2017.hwpx	hwpx	민원회신	해양경찰청	2017	13	18	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-046139	ir-diff	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-02860-73-2018.hwp	hwp	훈령별표	병무청	2018	17	14	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-046140	ir-diff	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-02860-74-2019.hwpx	hwpx	질의회신	산림청	2019	16	17	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-046141	verify-pages	ir-diff	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-02860-75-2020.hwp	hwp	업무계획	농촌진흥청	2020	16	16	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-046142	verify-pages	ir-diff	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-02860-76-2021.hwpx	hwpx	점검표	중소벤처기업부	2021	17	21	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-046143	verify-pages	ir-diff	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-02860-77-2022.hwp	hwp	서식	과학기술정보통신부	2022	19	18	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-046144	verify-pages	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-02860-78-2023.hwpx	hwpx	예규	문화체육관광부	2023	21	25	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-046145	verify-pages	fill-verify	1	1	1	JOINT_PASS	samples/환경부/지침/case-02860-79-2024.hwp	hwp	지침	환경부	2024	20	20	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-046146	verify-pages	fill-verify	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-02860-80-2025.hwpx	hwpx	공고	해양수산부	2025	21	24	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-046147	verify-pages	fill-verify	0	1	0	SHADOW_B_ONLY	samples/법제처/기안문/case-02861-81-2026.hwp	hwp	기안문	법제처	2026	24	22	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-046148	verify-pages	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/행정안전부/편람/case-02861-82-2016.hwpx	hwpx	편람	행정안전부	2016	26	28	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-046149	verify-pages	layout-anomaly	1	1	1	JOINT_PASS	samples/국세청/시험지/case-02861-83-2017.hwp	hwp	시험지	국세청	2017	24	24	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	0	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
