case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-076816	ir-diff	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/공정거래위원회/학술논문/case-04765-07-2025.hwpx	hwpx	학술논문	공정거래위원회	2025	13	14	rhwp ir-diff --json	rhwp render-diff --json	identical	pageCountMismatch	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:render-diff	1	1
v-shadow-076817	ir-diff	dump-pages	1	1	1	JOINT_PASS	samples/금융위원회/입법예고/case-04765-08-2026.hwp	hwp	입법예고	금융위원회	2026	12	12	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	true	12	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-076818	ir-diff	dump-pages	1	0	0	SHADOW_A_ONLY	samples/방송통신위원회/보도자료/case-04765-09-2016.hwpx	hwpx	보도자료	방송통신위원회	2016	13	18	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	true	18+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-076819	ir-diff	dump-pages	0	1	0	SHADOW_B_ONLY	samples/개인정보보호위원회/내부결재/case-04765-10-2017.hwp	hwp	내부결재	개인정보보호위원회	2017	16	14	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	false	14	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-076820	ir-diff	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/국민권익위원회/수신문서/case-04765-11-2018.hwpx	hwpx	수신문서	국민권익위원회	2018	18	17	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	false	17+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-076821	ir-diff	info	1	1	1	JOINT_PASS	samples/국가인권위원회/발신문서/case-04765-12-2019.hwp	hwp	발신문서	국가인권위원회	2019	16	16	rhwp ir-diff --json	rhwp info --json	identical	pageCount	true	16	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-076822	ir-diff	info	1	0	0	SHADOW_A_ONLY	samples/통계청/회의안건/case-04765-13-2020.hwpx	hwpx	회의안건	통계청	2020	17	21	rhwp ir-diff --json	rhwp info --json	identical	pageCount	true	21+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-076823	ir-diff	info	0	1	0	SHADOW_B_ONLY	samples/기상청/심사평가/case-04765-14-2021.hwp	hwp	심사평가	기상청	2021	21	18	rhwp ir-diff --json	rhwp info --json	identical	pageCount	false	18	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-076824	ir-diff	info	0	0	0	JOINT_BOTH_FAIL	samples/관세청/현장점검/case-04765-15-2022.hwpx	hwpx	현장점검	관세청	2022	20	25	rhwp ir-diff --json	rhwp info --json	identical	pageCount	false	25+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-076825	ir-diff	inspect-hidden	1	1	1	JOINT_PASS	samples/검찰청/안전관리/case-04765-16-2023.hwp	hwp	안전관리	검찰청	2023	20	20	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-076826	ir-diff	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/경찰청/개인정보/case-04765-17-2024.hwpx	hwpx	개인정보	경찰청	2024	21	24	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-076827	ir-diff	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/소방청/정보공개/case-04765-18-2025.hwp	hwp	정보공개	소방청	2025	23	22	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-076828	ir-diff	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/해양경찰청/민원회신/case-04765-19-2026.hwpx	hwpx	민원회신	해양경찰청	2026	25	28	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-076829	ir-diff	inspect-injection	1	1	1	JOINT_PASS	samples/병무청/훈령별표/case-04765-20-2016.hwp	hwp	훈령별표	병무청	2016	24	24	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-076830	ir-diff	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/산림청/질의회신/case-04765-21-2017.hwpx	hwpx	질의회신	산림청	2017	25	27	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-076831	ir-diff	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/농촌진흥청/업무계획/case-04765-22-2018.hwp	hwp	업무계획	농촌진흥청	2018	28	26	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-076832	ir-diff	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/중소벤처기업부/점검표/case-04765-23-2019.hwpx	hwpx	점검표	중소벤처기업부	2019	30	31	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-076833	ir-diff	inspect-unicode	1	1	1	JOINT_PASS	samples/과학기술정보통신부/서식/case-04765-24-2020.hwp	hwp	서식	과학기술정보통신부	2020	28	28	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-076834	ir-diff	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/문화체육관광부/예규/case-04765-25-2021.hwpx	hwpx	예규	문화체육관광부	2021	29	35	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-076835	ir-diff	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/환경부/지침/case-04765-26-2022.hwp	hwp	지침	환경부	2022	33	30	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-076836	ir-diff	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/해양수산부/공고/case-04765-27-2023.hwpx	hwpx	공고	해양수산부	2023	32	34	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-076837	ir-diff	inspect-watermark	1	1	1	JOINT_PASS	samples/법제처/기안문/case-04766-28-2024.hwp	hwp	기안문	법제처	2024	32	32	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-076838	ir-diff	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/행정안전부/편람/case-04766-29-2025.hwpx	hwpx	편람	행정안전부	2025	33	38	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-076839	ir-diff	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/국세청/시험지/case-04766-30-2026.hwp	hwp	시험지	국세청	2026	35	34	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-076840	ir-diff	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/대법원/훈령/case-04766-31-2016.hwpx	hwpx	훈령	대법원	2016	37	37	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-076841	ir-diff	replay	1	1	1	JOINT_PASS	samples/특허청/고시/case-04766-32-2017.hwp	hwp	고시	특허청	2017	36	36	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-076842	ir-diff	replay	1	0	0	SHADOW_A_ONLY	samples/교육부/공고문/case-04766-33-2018.hwpx	hwpx	공고문	교육부	2018	37	41	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-076843	ir-diff	replay	0	1	0	SHADOW_B_ONLY	samples/보건복지부/회의록/case-04766-34-2019.hwp	hwp	회의록	보건복지부	2019	40	38	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-076844	ir-diff	replay	0	0	0	JOINT_BOTH_FAIL	samples/국토교통부/예산서/case-04766-35-2020.hwpx	hwpx	예산서	국토교통부	2020	42	45	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-076845	ir-diff	audit	1	1	1	JOINT_PASS	samples/고용노동부/결산서/case-04766-36-2021.hwp	hwp	결산서	고용노동부	2021	40	40	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-076846	ir-diff	audit	1	0	0	SHADOW_A_ONLY	samples/외교부/계약서/case-04766-37-2022.hwpx	hwpx	계약서	외교부	2022	41	44	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-076847	ir-diff	audit	0	1	0	SHADOW_B_ONLY	samples/기획재정부/용역보고서/case-04766-38-2023.hwp	hwp	용역보고서	기획재정부	2023	45	42	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-076848	ir-diff	audit	0	0	0	JOINT_BOTH_FAIL	samples/공정거래위원회/학술논문/case-04766-39-2024.hwpx	hwpx	학술논문	공정거래위원회	2024	44	48	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-076849	ir-diff	lineage	1	1	1	JOINT_PASS	samples/금융위원회/입법예고/case-04766-40-2025.hwp	hwp	입법예고	금융위원회	2025	44	44	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-076850	ir-diff	lineage	1	0	0	SHADOW_A_ONLY	samples/방송통신위원회/보도자료/case-04766-41-2026.hwpx	hwpx	보도자료	방송통신위원회	2026	45	47	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-076851	ir-diff	lineage	0	1	0	SHADOW_B_ONLY	samples/개인정보보호위원회/내부결재/case-04766-42-2016.hwp	hwp	내부결재	개인정보보호위원회	2016	47	46	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-076852	ir-diff	lineage	0	0	0	JOINT_BOTH_FAIL	samples/국민권익위원회/수신문서/case-04766-43-2017.hwpx	hwpx	수신문서	국민권익위원회	2017	49	51	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-076853	ir-diff	csv-to-table-verify	1	1	1	JOINT_PASS	samples/국가인권위원회/발신문서/case-04766-44-2018.hwp	hwp	발신문서	국가인권위원회	2018	48	48	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-076854	ir-diff	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/통계청/회의안건/case-04766-45-2019.hwpx	hwpx	회의안건	통계청	2019	49	55	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-076855	ir-diff	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/기상청/심사평가/case-04766-46-2020.hwp	hwp	심사평가	기상청	2020	52	50	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-076856	ir-diff	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/관세청/현장점검/case-04766-47-2021.hwpx	hwpx	현장점검	관세청	2021	54	54	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-076857	ir-diff	sanitize-verify	1	1	1	JOINT_PASS	samples/검찰청/안전관리/case-04766-48-2022.hwp	hwp	안전관리	검찰청	2022	52	52	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-076858	ir-diff	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/경찰청/개인정보/case-04766-49-2023.hwpx	hwpx	개인정보	경찰청	2023	53	58	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-076859	ir-diff	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/소방청/정보공개/case-04766-50-2024.hwp	hwp	정보공개	소방청	2024	4	1	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-076860	ir-diff	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/해양경찰청/민원회신/case-04766-51-2025.hwpx	hwpx	민원회신	해양경찰청	2025	3	4	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-076861	verify-pages	ir-diff	1	1	1	JOINT_PASS	samples/병무청/훈령별표/case-04766-52-2026.hwp	hwp	훈령별표	병무청	2026	3	3	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-076862	verify-pages	ir-diff	1	0	0	SHADOW_A_ONLY	samples/산림청/질의회신/case-04766-53-2016.hwpx	hwpx	질의회신	산림청	2016	4	8	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-076863	verify-pages	ir-diff	0	1	0	SHADOW_B_ONLY	samples/농촌진흥청/업무계획/case-04766-54-2017.hwp	hwp	업무계획	농촌진흥청	2017	6	5	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-076864	verify-pages	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/중소벤처기업부/점검표/case-04766-55-2018.hwpx	hwpx	점검표	중소벤처기업부	2018	8	12	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-076865	verify-pages	fill-verify	1	1	1	JOINT_PASS	samples/과학기술정보통신부/서식/case-04766-56-2019.hwp	hwp	서식	과학기술정보통신부	2019	7	7	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-076866	verify-pages	fill-verify	1	0	0	SHADOW_A_ONLY	samples/문화체육관광부/예규/case-04766-57-2020.hwpx	hwpx	예규	문화체육관광부	2020	8	11	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-076867	verify-pages	fill-verify	0	1	0	SHADOW_B_ONLY	samples/환경부/지침/case-04766-58-2021.hwp	hwp	지침	환경부	2021	11	9	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-076868	verify-pages	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/해양수산부/공고/case-04766-59-2022.hwpx	hwpx	공고	해양수산부	2022	13	15	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-076869	verify-pages	layout-anomaly	1	1	1	JOINT_PASS	samples/법제처/기안문/case-04767-60-2023.hwp	hwp	기안문	법제처	2023	11	11	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	0	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
