case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-107541	ir-diff	info	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-06671-86-2025.hwp	hwp	내부결재	개인정보보호위원회	2025	3	3	rhwp ir-diff --json	rhwp info --json	identical	pageCount	true	3	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-107542	ir-diff	info	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-06671-87-2026.hwpx	hwpx	수신문서	국민권익위원회	2026	4	8	rhwp ir-diff --json	rhwp info --json	identical	pageCount	true	8+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-107543	ir-diff	info	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-06671-88-2016.hwp	hwp	발신문서	국가인권위원회	2016	8	5	rhwp ir-diff --json	rhwp info --json	identical	pageCount	false	5	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-107544	ir-diff	info	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-06671-89-2017.hwpx	hwpx	회의안건	통계청	2017	7	12	rhwp ir-diff --json	rhwp info --json	identical	pageCount	false	12+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-107545	ir-diff	inspect-hidden	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-06671-90-2018.hwp	hwp	심사평가	기상청	2018	7	7	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-107546	ir-diff	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-06671-91-2019.hwpx	hwpx	현장점검	관세청	2019	8	11	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-107547	ir-diff	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-06671-92-2020.hwp	hwp	안전관리	검찰청	2020	10	9	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-107548	ir-diff	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-06671-93-2021.hwpx	hwpx	개인정보	경찰청	2021	12	15	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-107549	ir-diff	inspect-injection	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-06671-94-2022.hwp	hwp	정보공개	소방청	2022	11	11	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-107550	ir-diff	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-06671-95-2023.hwpx	hwpx	민원회신	해양경찰청	2023	12	14	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-107551	ir-diff	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-06671-96-2024.hwp	hwp	훈령별표	병무청	2024	15	13	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-107552	ir-diff	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-06671-00-2025.hwpx	hwpx	질의회신	산림청	2025	17	18	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-107553	ir-diff	inspect-unicode	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-06671-01-2026.hwp	hwp	업무계획	농촌진흥청	2026	15	15	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-107554	ir-diff	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-06671-02-2016.hwpx	hwpx	점검표	중소벤처기업부	2016	16	22	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-107555	ir-diff	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-06671-03-2017.hwp	hwp	서식	과학기술정보통신부	2017	20	17	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-107556	ir-diff	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-06671-04-2018.hwpx	hwpx	예규	문화체육관광부	2018	19	21	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-107557	ir-diff	inspect-watermark	1	1	1	JOINT_PASS	samples/환경부/지침/case-06671-05-2019.hwp	hwp	지침	환경부	2019	19	19	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-107558	ir-diff	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/해양수산부/공고/case-06671-06-2020.hwpx	hwpx	공고	해양수산부	2020	20	25	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-107559	ir-diff	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/법제처/기안문/case-06672-07-2021.hwp	hwp	기안문	법제처	2021	22	21	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-107560	ir-diff	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/행정안전부/편람/case-06672-08-2022.hwpx	hwpx	편람	행정안전부	2022	24	24	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-107561	ir-diff	replay	1	1	1	JOINT_PASS	samples/국세청/시험지/case-06672-09-2023.hwp	hwp	시험지	국세청	2023	23	23	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-107562	ir-diff	replay	1	0	0	SHADOW_A_ONLY	samples/대법원/훈령/case-06672-10-2024.hwpx	hwpx	훈령	대법원	2024	24	28	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-107563	ir-diff	replay	0	1	0	SHADOW_B_ONLY	samples/특허청/고시/case-06672-11-2025.hwp	hwp	고시	특허청	2025	27	25	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-107564	ir-diff	replay	0	0	0	JOINT_BOTH_FAIL	samples/교육부/공고문/case-06672-12-2026.hwpx	hwpx	공고문	교육부	2026	29	32	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-107565	ir-diff	audit	1	1	1	JOINT_PASS	samples/보건복지부/회의록/case-06672-13-2016.hwp	hwp	회의록	보건복지부	2016	27	27	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-107566	ir-diff	audit	1	0	0	SHADOW_A_ONLY	samples/국토교통부/예산서/case-06672-14-2017.hwpx	hwpx	예산서	국토교통부	2017	28	31	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-107567	ir-diff	audit	0	1	0	SHADOW_B_ONLY	samples/고용노동부/결산서/case-06672-15-2018.hwp	hwp	결산서	고용노동부	2018	32	29	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-107568	ir-diff	audit	0	0	0	JOINT_BOTH_FAIL	samples/외교부/계약서/case-06672-16-2019.hwpx	hwpx	계약서	외교부	2019	31	35	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-107569	ir-diff	lineage	1	1	1	JOINT_PASS	samples/기획재정부/용역보고서/case-06672-17-2020.hwp	hwp	용역보고서	기획재정부	2020	31	31	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-107570	ir-diff	lineage	1	0	0	SHADOW_A_ONLY	samples/공정거래위원회/학술논문/case-06672-18-2021.hwpx	hwpx	학술논문	공정거래위원회	2021	32	34	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-107571	ir-diff	lineage	0	1	0	SHADOW_B_ONLY	samples/금융위원회/입법예고/case-06672-19-2022.hwp	hwp	입법예고	금융위원회	2022	34	33	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-107572	ir-diff	lineage	0	0	0	JOINT_BOTH_FAIL	samples/방송통신위원회/보도자료/case-06672-20-2023.hwpx	hwpx	보도자료	방송통신위원회	2023	36	38	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-107573	ir-diff	csv-to-table-verify	1	1	1	JOINT_PASS	samples/개인정보보호위원회/내부결재/case-06672-21-2024.hwp	hwp	내부결재	개인정보보호위원회	2024	35	35	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-107574	ir-diff	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/국민권익위원회/수신문서/case-06672-22-2025.hwpx	hwpx	수신문서	국민권익위원회	2025	36	42	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-107575	ir-diff	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/국가인권위원회/발신문서/case-06672-23-2026.hwp	hwp	발신문서	국가인권위원회	2026	39	37	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-107576	ir-diff	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/통계청/회의안건/case-06672-24-2016.hwpx	hwpx	회의안건	통계청	2016	41	41	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-107577	ir-diff	sanitize-verify	1	1	1	JOINT_PASS	samples/기상청/심사평가/case-06672-25-2017.hwp	hwp	심사평가	기상청	2017	39	39	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-107578	ir-diff	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/관세청/현장점검/case-06672-26-2018.hwpx	hwpx	현장점검	관세청	2018	40	45	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-107579	ir-diff	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/검찰청/안전관리/case-06672-27-2019.hwp	hwp	안전관리	검찰청	2019	44	41	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-107580	ir-diff	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/경찰청/개인정보/case-06672-28-2020.hwpx	hwpx	개인정보	경찰청	2020	43	44	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-107581	verify-pages	ir-diff	1	1	1	JOINT_PASS	samples/소방청/정보공개/case-06672-29-2021.hwp	hwp	정보공개	소방청	2021	43	43	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-107582	verify-pages	ir-diff	1	0	0	SHADOW_A_ONLY	samples/해양경찰청/민원회신/case-06672-30-2022.hwpx	hwpx	민원회신	해양경찰청	2022	44	48	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-107583	verify-pages	ir-diff	0	1	0	SHADOW_B_ONLY	samples/병무청/훈령별표/case-06672-31-2023.hwp	hwp	훈령별표	병무청	2023	46	45	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-107584	verify-pages	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/산림청/질의회신/case-06672-32-2024.hwpx	hwpx	질의회신	산림청	2024	48	52	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-107585	verify-pages	fill-verify	1	1	1	JOINT_PASS	samples/농촌진흥청/업무계획/case-06672-33-2025.hwp	hwp	업무계획	농촌진흥청	2025	47	47	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-107586	verify-pages	fill-verify	1	0	0	SHADOW_A_ONLY	samples/중소벤처기업부/점검표/case-06672-34-2026.hwpx	hwpx	점검표	중소벤처기업부	2026	48	51	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-107587	verify-pages	fill-verify	0	1	0	SHADOW_B_ONLY	samples/과학기술정보통신부/서식/case-06672-35-2016.hwp	hwp	서식	과학기술정보통신부	2016	51	49	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-107588	verify-pages	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/문화체육관광부/예규/case-06672-36-2017.hwpx	hwpx	예규	문화체육관광부	2017	53	55	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-107589	verify-pages	layout-anomaly	1	1	1	JOINT_PASS	samples/환경부/지침/case-06672-37-2018.hwp	hwp	지침	환경부	2018	51	51	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	0	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
