case_id	check_a	check_b	a_pass	b_pass	expected_joint	expected_verdict_class	sample	source_format	family	agency	year	page_a	page_b	command_a	command_b	field_a	field_b	observed_a	observed_b	honest_claim	contract_source	not_abstain	not_repeat
v-shadow-092173	ir-diff	render-diff	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-05718-41-2025.hwpx	hwpx	예산서	국토교통부	2025	28	28	rhwp ir-diff --json	rhwp render-diff --json	identical	pageCountMismatch	true	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:render-diff	1	1
v-shadow-092174	ir-diff	render-diff	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-05718-42-2026.hwp	hwp	결산서	고용노동부	2026	29	35	rhwp ir-diff --json	rhwp render-diff --json	identical	pageCountMismatch	true	true	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:render-diff	1	1
v-shadow-092175	ir-diff	render-diff	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-05718-43-2016.hwpx	hwpx	계약서	외교부	2016	31	30	rhwp ir-diff --json	rhwp render-diff --json	identical	pageCountMismatch	false	false	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:render-diff	1	1
v-shadow-092176	ir-diff	render-diff	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-05718-44-2017.hwp	hwp	용역보고서	기획재정부	2017	33	34	rhwp ir-diff --json	rhwp render-diff --json	identical	pageCountMismatch	false	true	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:render-diff	1	1
v-shadow-092177	ir-diff	dump-pages	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-05718-45-2018.hwpx	hwpx	학술논문	공정거래위원회	2018	32	32	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	true	32	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-092178	ir-diff	dump-pages	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-05718-46-2019.hwp	hwp	입법예고	금융위원회	2019	33	38	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	true	38+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-092179	ir-diff	dump-pages	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-05718-47-2020.hwpx	hwpx	보도자료	방송통신위원회	2020	36	34	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	false	34	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-092180	ir-diff	dump-pages	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-05718-48-2021.hwp	hwp	내부결재	개인정보보호위원회	2021	38	37	rhwp ir-diff --json	rhwp dump-pages --json	identical	pageCount	false	37+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:dump-pages	1	1
v-shadow-092181	ir-diff	info	1	1	1	JOINT_PASS	samples/국민권익위원회/수신문서/case-05718-49-2022.hwpx	hwpx	수신문서	국민권익위원회	2022	36	36	rhwp ir-diff --json	rhwp info --json	identical	pageCount	true	36	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-092182	ir-diff	info	1	0	0	SHADOW_A_ONLY	samples/국가인권위원회/발신문서/case-05718-50-2023.hwp	hwp	발신문서	국가인권위원회	2023	37	41	rhwp ir-diff --json	rhwp info --json	identical	pageCount	true	41+1	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-092183	ir-diff	info	0	1	0	SHADOW_B_ONLY	samples/통계청/회의안건/case-05718-51-2024.hwpx	hwpx	회의안건	통계청	2024	41	38	rhwp ir-diff --json	rhwp info --json	identical	pageCount	false	38	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-092184	ir-diff	info	0	0	0	JOINT_BOTH_FAIL	samples/기상청/심사평가/case-05718-52-2025.hwp	hwp	심사평가	기상청	2025	40	45	rhwp ir-diff --json	rhwp info --json	identical	pageCount	false	45+1	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:info	1	1
v-shadow-092185	ir-diff	inspect-hidden	1	1	1	JOINT_PASS	samples/관세청/현장점검/case-05718-53-2026.hwpx	hwpx	현장점검	관세청	2026	40	40	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-092186	ir-diff	inspect-hidden	1	0	0	SHADOW_A_ONLY	samples/검찰청/안전관리/case-05718-54-2016.hwp	hwp	안전관리	검찰청	2016	41	44	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-092187	ir-diff	inspect-hidden	0	1	0	SHADOW_B_ONLY	samples/경찰청/개인정보/case-05718-55-2017.hwpx	hwpx	개인정보	경찰청	2017	43	42	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-092188	ir-diff	inspect-hidden	0	0	0	JOINT_BOTH_FAIL	samples/소방청/정보공개/case-05718-56-2018.hwp	hwp	정보공개	소방청	2018	45	48	rhwp ir-diff --json	rhwp inspect hidden-text --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect hidden-text	1	1
v-shadow-092189	ir-diff	inspect-injection	1	1	1	JOINT_PASS	samples/해양경찰청/민원회신/case-05718-57-2019.hwpx	hwpx	민원회신	해양경찰청	2019	44	44	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-092190	ir-diff	inspect-injection	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-05718-58-2020.hwp	hwp	훈령별표	병무청	2020	45	47	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-092191	ir-diff	inspect-injection	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-05718-59-2021.hwpx	hwpx	질의회신	산림청	2021	48	46	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-092192	ir-diff	inspect-injection	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-05718-60-2022.hwp	hwp	업무계획	농촌진흥청	2022	50	51	rhwp ir-diff --json	rhwp inspect injection --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect injection	1	1
v-shadow-092193	ir-diff	inspect-unicode	1	1	1	JOINT_PASS	samples/중소벤처기업부/점검표/case-05718-61-2023.hwpx	hwpx	점검표	중소벤처기업부	2023	48	48	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-092194	ir-diff	inspect-unicode	1	0	0	SHADOW_A_ONLY	samples/과학기술정보통신부/서식/case-05718-62-2024.hwp	hwp	서식	과학기술정보통신부	2024	49	55	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-092195	ir-diff	inspect-unicode	0	1	0	SHADOW_B_ONLY	samples/문화체육관광부/예규/case-05718-63-2025.hwpx	hwpx	예규	문화체육관광부	2025	53	50	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-092196	ir-diff	inspect-unicode	0	0	0	JOINT_BOTH_FAIL	samples/환경부/지침/case-05718-64-2026.hwp	hwp	지침	환경부	2026	52	54	rhwp ir-diff --json	rhwp inspect unicode --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect unicode	1	1
v-shadow-092197	ir-diff	inspect-watermark	1	1	1	JOINT_PASS	samples/해양수산부/공고/case-05718-65-2016.hwpx	hwpx	공고	해양수산부	2016	52	52	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-092198	ir-diff	inspect-watermark	1	0	0	SHADOW_A_ONLY	samples/법제처/기안문/case-05719-66-2017.hwp	hwp	기안문	법제처	2017	53	58	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-092199	ir-diff	inspect-watermark	0	1	0	SHADOW_B_ONLY	samples/행정안전부/편람/case-05719-67-2018.hwpx	hwpx	편람	행정안전부	2018	2	1	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-092200	ir-diff	inspect-watermark	0	0	0	JOINT_BOTH_FAIL	samples/국세청/시험지/case-05719-68-2019.hwp	hwp	시험지	국세청	2019	4	4	rhwp ir-diff --json	rhwp inspect watermark --json	identical	clean	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:inspect watermark	1	1
v-shadow-092201	ir-diff	replay	1	1	1	JOINT_PASS	samples/대법원/훈령/case-05719-69-2020.hwpx	hwpx	훈령	대법원	2020	3	3	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-092202	ir-diff	replay	1	0	0	SHADOW_A_ONLY	samples/특허청/고시/case-05719-70-2021.hwp	hwp	고시	특허청	2021	4	8	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-092203	ir-diff	replay	0	1	0	SHADOW_B_ONLY	samples/교육부/공고문/case-05719-71-2022.hwpx	hwpx	공고문	교육부	2022	7	5	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-092204	ir-diff	replay	0	0	0	JOINT_BOTH_FAIL	samples/보건복지부/회의록/case-05719-72-2023.hwp	hwp	회의록	보건복지부	2023	9	12	rhwp ir-diff --json	rhwp replay --json	identical	reproduced	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:replay	1	1
v-shadow-092205	ir-diff	audit	1	1	1	JOINT_PASS	samples/국토교통부/예산서/case-05719-73-2024.hwpx	hwpx	예산서	국토교통부	2024	7	7	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-092206	ir-diff	audit	1	0	0	SHADOW_A_ONLY	samples/고용노동부/결산서/case-05719-74-2025.hwp	hwp	결산서	고용노동부	2025	8	11	rhwp ir-diff --json	rhwp audit --json	identical	valid	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-092207	ir-diff	audit	0	1	0	SHADOW_B_ONLY	samples/외교부/계약서/case-05719-75-2026.hwpx	hwpx	계약서	외교부	2026	12	9	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-092208	ir-diff	audit	0	0	0	JOINT_BOTH_FAIL	samples/기획재정부/용역보고서/case-05719-76-2016.hwp	hwp	용역보고서	기획재정부	2016	11	15	rhwp ir-diff --json	rhwp audit --json	identical	valid	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:audit	1	1
v-shadow-092209	ir-diff	lineage	1	1	1	JOINT_PASS	samples/공정거래위원회/학술논문/case-05719-77-2017.hwpx	hwpx	학술논문	공정거래위원회	2017	11	11	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-092210	ir-diff	lineage	1	0	0	SHADOW_A_ONLY	samples/금융위원회/입법예고/case-05719-78-2018.hwp	hwp	입법예고	금융위원회	2018	12	14	rhwp ir-diff --json	rhwp lineage --json	identical	matches	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-092211	ir-diff	lineage	0	1	0	SHADOW_B_ONLY	samples/방송통신위원회/보도자료/case-05719-79-2019.hwpx	hwpx	보도자료	방송통신위원회	2019	14	13	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-092212	ir-diff	lineage	0	0	0	JOINT_BOTH_FAIL	samples/개인정보보호위원회/내부결재/case-05719-80-2020.hwp	hwp	내부결재	개인정보보호위원회	2020	16	18	rhwp ir-diff --json	rhwp lineage --json	identical	matches	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:lineage	1	1
v-shadow-092213	ir-diff	csv-to-table-verify	1	1	1	JOINT_PASS	samples/국민권익위원회/수신문서/case-05719-81-2021.hwpx	hwpx	수신문서	국민권익위원회	2021	15	15	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-092214	ir-diff	csv-to-table-verify	1	0	0	SHADOW_A_ONLY	samples/국가인권위원회/발신문서/case-05719-82-2022.hwp	hwp	발신문서	국가인권위원회	2022	16	22	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-092215	ir-diff	csv-to-table-verify	0	1	0	SHADOW_B_ONLY	samples/통계청/회의안건/case-05719-83-2023.hwpx	hwpx	회의안건	통계청	2023	19	17	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-092216	ir-diff	csv-to-table-verify	0	0	0	JOINT_BOTH_FAIL	samples/기상청/심사평가/case-05719-84-2024.hwp	hwp	심사평가	기상청	2024	21	21	rhwp ir-diff --json	rhwp csv-to-table --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:csv-to-table	1	1
v-shadow-092217	ir-diff	sanitize-verify	1	1	1	JOINT_PASS	samples/관세청/현장점검/case-05719-85-2025.hwpx	hwpx	현장점검	관세청	2025	19	19	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-092218	ir-diff	sanitize-verify	1	0	0	SHADOW_A_ONLY	samples/검찰청/안전관리/case-05719-86-2026.hwp	hwp	안전관리	검찰청	2026	20	25	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	true	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-092219	ir-diff	sanitize-verify	0	1	0	SHADOW_B_ONLY	samples/경찰청/개인정보/case-05719-87-2016.hwpx	hwpx	개인정보	경찰청	2016	24	21	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-092220	ir-diff	sanitize-verify	0	0	0	JOINT_BOTH_FAIL	samples/소방청/정보공개/case-05719-88-2017.hwp	hwp	정보공개	소방청	2017	23	24	rhwp ir-diff --json	rhwp sanitize --verify --json	identical	verify.identical	false	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:ir-diff|src/main.rs:sanitize	1	1
v-shadow-092221	verify-pages	ir-diff	1	1	1	JOINT_PASS	samples/해양경찰청/민원회신/case-05719-89-2018.hwpx	hwpx	민원회신	해양경찰청	2018	23	23	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-092222	verify-pages	ir-diff	1	0	0	SHADOW_A_ONLY	samples/병무청/훈령별표/case-05719-90-2019.hwp	hwp	훈령별표	병무청	2019	24	28	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-092223	verify-pages	ir-diff	0	1	0	SHADOW_B_ONLY	samples/산림청/질의회신/case-05719-91-2020.hwpx	hwpx	질의회신	산림청	2020	26	25	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-092224	verify-pages	ir-diff	0	0	0	JOINT_BOTH_FAIL	samples/농촌진흥청/업무계획/case-05719-92-2021.hwp	hwp	업무계획	농촌진흥청	2021	28	32	rhwp verify --expect-pages --json	rhwp ir-diff --json	failCount	identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:ir-diff	1	1
v-shadow-092225	verify-pages	fill-verify	1	1	1	JOINT_PASS	samples/중소벤처기업부/점검표/case-05719-93-2022.hwpx	hwpx	점검표	중소벤처기업부	2022	27	27	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	true	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-092226	verify-pages	fill-verify	1	0	0	SHADOW_A_ONLY	samples/과학기술정보통신부/서식/case-05719-94-2023.hwp	hwp	서식	과학기술정보통신부	2023	28	31	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	0	false	검사 A 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-092227	verify-pages	fill-verify	0	1	0	SHADOW_B_ONLY	samples/문화체육관광부/예규/case-05719-95-2024.hwpx	hwpx	예규	문화체육관광부	2024	31	29	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	true	검사 B 만 합격했다. 한 명령의 합격은 합의가 아니므로 불합격이다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-092228	verify-pages	fill-verify	0	0	0	JOINT_BOTH_FAIL	samples/환경부/지침/case-05719-96-2025.hwp	hwp	지침	환경부	2025	33	35	rhwp verify --expect-pages --json	rhwp fill-fields --verify --json	failCount	verify.identical	1	false	서로 다른 명령 두 개가 모두 불합격이다. 합의 합격이 아니다.	src/main.rs:verify|src/main.rs:fill-fields	1	1
v-shadow-092229	verify-pages	layout-anomaly	1	1	1	JOINT_PASS	samples/해양수산부/공고/case-05719-00-2026.hwpx	hwpx	공고	해양수산부	2026	31	31	rhwp verify --expect-pages --json	rhwp layout-anomaly --json	failCount	hasSignal	0	false	서로 다른 기계 명령 두 개가 동시에 합격했다. 한쪽만의 합격이 아니므로 shadow agreement 로 합격한다.	src/main.rs:verify|src/main.rs:layout-anomaly	1	1
