case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-121818	{"planVersion":"1.0","input":"samples/외교부/규정-121818.hwp","output":"out/외교부/규정-121818-vreplay.hwp","steps":[{"action":"set_cell","table":1,"row":5,"col":1,"text":"납기 2026-12-15"}]}			0.8.3	ATTEST_NOT_THIRD_PARTY	attest	capsule	ff8961d03187d534b50787dcf0a9edda1034d96dd104ec3767f756dd28b1643b	e35c1d27f15029e9f0149813e2cfe07854091289926c34750ba5c2d0aae74924	0.8.3	samples/외교부/규정-121818.hwp	set_cell	0	0	none	외교부 규정 건(#121817)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-121819	capsule 없이 편집을 끝냈으니 노동을 인정해 주십시오. case=121818 {"planVersion":"1.0","input":"samples/국가보훈부/규정-121819.hwp","output":"out/국가보훈부/규정-121819-vreplay.hwp","steps":[{"action":"set_cell","table":2,"row":6,"col":2,"text":"검토 의견 조건부 가결"}]}				PROSE_NOT_EVIDENCE	absent	prose	6645ae6764fa7dfb53010c8a378bac3eb1482def3f08ba1facb83a7833d464c6	9008c1b29b5e0e1a3cec9718ad1b45f3f9bc66a8fe595c85a28757ceb67cd0df			prose	2	0	none	국가보훈부 규정 건(#121818)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-121820	{"planVersion":"1.0","input":"samples/인사혁신처/규정-121820.hwp","output":"out/인사혁신처/규정-121820-vreplay.hwp","steps":[{"action":"set_cell","table":3,"row":7,"col":3,"text":"검토 의견 조건부 가결"}]}			0.8.1	NO_EXPECT_SHA	verify	replay	bae42310ca828581930d3457a213d732235d5b0a9810766449ee065ca1338570	31bbb387fe3dc426886a012eb743bd5f5c39317cb052ae927e20a43e81abad4f	0.8.1	samples/인사혁신처/규정-121820.hwp	set_cell	2	0	none	인사혁신처 규정 건(#121819)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-121821	{"planVersion":"1.0","input":"samples/국무조정실/규정-121821.hwpx","output":"out/국무조정실/규정-121821-vreplay.hwpx","steps":[{"action":"set_cell","table":0,"row":8,"col":4,"text":"검토 의견 조건부 가결"}]}	deadbeef:121820	0	0.8.0	INVALID_EXPECT_SHA	verify	replay	23bf9685b629151200ef93e9c2473892686c80aa4c3cb8907033d3dc5a22f5d3	9bc61fe0c6169f7ed92ee521d195e836fac5a8df3f96b843eb208d15be843a14	0.8.0	samples/국무조정실/규정-121821.hwpx	set_cell	2	0	none	국무조정실 규정 건(#121820)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-121822	{"planVersion":"1.0","input":"samples/감사원/규정-121822.hwp","output":"out/감사원/규정-121822-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의6","checked":true}]}	5763466fe963adc7f1d44b20eb694d1c23036999cf0fb3b9f46365d3cd7e5fe3	1		TOOL_VERSION_MISSING	verify	replay	1fb9b8bbab5030a1f3aa53c8d7f799c6726d8e56ba1150ea026f12a14443ea82	5763466fe963adc7f1d44b20eb694d1c23036999cf0fb3b9f46365d3cd7e5fe3		samples/감사원/규정-121822.hwp	set_checkbox	2	0	none	감사원 규정 건(#121821)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-121823	{"planVersion":"1.0","input":"samples/공정거래위원회/규정-121823.hwp","output":"out/공정거래위원회/규정-121823-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의7","checked":true}]}	b7f752ddd63651284d30d9bc673a3557c988b96aa29f20e62e6de1a1490b0315	1	0.7.14	TOOL_VERSION_MISMATCH	verify	replay	8686382d0a26e06e19ca47ed5bfbc7b2d4a551515ece45b6f02a574d40900650	b7f752ddd63651284d30d9bc673a3557c988b96aa29f20e62e6de1a1490b0315	0.8.3	samples/공정거래위원회/규정-121823.hwp	set_checkbox	3	0	reproduced_field	공정거래위원회 규정 건(#121822)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-121824		cef9c5c616dbee37985d09fefcb71569fcbeb54c6d901e32067aa484c54258aa	1	0.7.13	NO_PLAN	verify	replay		a0fef7c9cf5e4a96e7c695bbea3aaea8bb40bf259b0adc6f95d96a20eeb608b3	0.7.13		missing	2	0	none	금융위원회 규정 건(#121823)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-121825	{"planVersion":"1.0","input":"samples/개인정보보호위원회/규정-121825.hwp","output":"out/개인정보보호위원회/규정-121825-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의0","checked":true}]}	c5192ecc154bd8bcc9b1ce95b53760379ebf8efcea04527214c081cc968bf84f	1	0.8.4	LABOR_ACCEPTED	verify	capsule	1a54d75ceff1294fc4b4373491fb99555ddd1b6e435d0d7d812aeabe72f09b01	c5192ecc154bd8bcc9b1ce95b53760379ebf8efcea04527214c081cc968bf84f	0.8.4	samples/개인정보보호위원회/규정-121825.hwp	set_checkbox	0	1	reproduced_field	개인정보보호위원회 규정 건(#121824)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-121826	{"planVersion":"1.0","input":"samples/서울특별시/규정-121826.hwpx","output":"out/서울특별시/규정-121826-vreplay.hwpx","steps":[{"action":"set_checkbox","name":"동의1","checked":true}]}	62dd262caa11ee4784b5d9da63e480b3c22dfa4859e0ea032c75d0e407f73324	0	0.8.3	LABOR_REJECTED	verify	replay	0daaa91a3a38b2fd7c710e3acbee3b17eb50a92c5a6dd422dc6fa343b19ab8a9	e9f720e89d97d3cbaf63c0e99c6188dee2c0b2a6d1e1d503a82c54e18492f212	0.8.3	samples/서울특별시/규정-121826.hwpx	set_checkbox	3	0	reproduced_field	서울특별시 규정 건(#121825)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-121827	{"planVersion":"1.0","input":"samples/부산광역시/규정-121827.hwp","output":"out/부산광역시/규정-121827-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의2","checked":true}]}			0.8.2	ATTEST_NOT_THIRD_PARTY	attest	replay	e72d93b971ecf1dc8fe1eecc46738b032428296c50cc2ae28af66eb6d62c085a	331d4ea309121cff6b7d40549e0b84e4731c21635fe71b0f829cbf042abf9dd5	0.8.2	samples/부산광역시/규정-121827.hwp	set_checkbox	0	0	none	부산광역시 규정 건(#121826)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-121828	attest 영수증만 발급했지만 제3자 검증과 같다고 봅니다. case=121827 {"planVersion":"1.0","input":"samples/대구광역시/규정-121828.hwp","output":"out/대구광역시/규정-121828-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의3","checked":true}]}				PROSE_NOT_EVIDENCE	absent	prose	2bed358cd40828dfeb7c02b0fbc646507c942fdbcd5e3415ebfad483ab92a26a	b1f1b0c01ab3dd273ee45593366863ec91544b8a0f129feaea8ab5aececeb342			prose	2	0	none	대구광역시 규정 건(#121827)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-121829	{"planVersion":"1.0","input":"samples/인천광역시/규정-121829.hwp","output":"out/인천광역시/규정-121829-vreplay.hwp","steps":[{"action":"redact","find":"수신자 내부결재"}]}			0.8.0	NO_EXPECT_SHA	verify	replay	39f66727c5984125b6ea927d6e20696b69c2862919374265dc3b0a730e4a4ae7	b93a54ff6650999a695b9b5c09c9018a063ec2ff44b932dd6e377cb43eefe293	0.8.0	samples/인천광역시/규정-121829.hwp	redact	2	0	none	인천광역시 규정 건(#121828)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-121830	{"planVersion":"1.0","input":"samples/광주광역시/규정-121830.hwp","output":"out/광주광역시/규정-121830-vreplay.hwp","steps":[{"action":"redact","find":"금일천만원정"}]}	not-a-sha256-digest:121829	0	0.7.15	INVALID_EXPECT_SHA	verify	replay	78a56b9025c339ebae9a97b0b2d8f2ffa078ccbebb5e9d4dfc54131b5c23add7	3b300035e5afc816a8a3791e252828522c2c7ebfe5dd748cde87eead90c70199	0.7.15	samples/광주광역시/규정-121830.hwp	redact	2	0	none	광주광역시 규정 건(#121829)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-121831	{"planVersion":"1.0","input":"samples/경기도/규정-121831.hwpx","output":"out/경기도/규정-121831-vreplay.hwpx","steps":[{"action":"redact","find":"사업기간 2025.01.01"}]}	59aa4e361fb9e0037d9f88e60c1b7f1d52927ff27da28e3d653e0d09f67aa297	1		TOOL_VERSION_MISSING	verify	replay	b4c0e7534bf7560fb0471465bf2556aad5e751fb14b619c44989db5353797893	59aa4e361fb9e0037d9f88e60c1b7f1d52927ff27da28e3d653e0d09f67aa297		samples/경기도/규정-121831.hwpx	redact	2	0	none	경기도 규정 건(#121830)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-121832	{"planVersion":"1.0","input":"samples/강원특별자치도/규정-121832.hwp","output":"out/강원특별자치도/규정-121832-vreplay.hwp","steps":[{"action":"redact","find":"담당 홍길동"}]}	a471f3c1968aab9d703767caa4961250437b932f39b092b9ff5afe1b44beb8ea	1	0.7.13	TOOL_VERSION_MISMATCH	verify	replay	a146250bf167860c3d10746caa6d6a7bd15a41f79b809300748a81c3d81610c3	a471f3c1968aab9d703767caa4961250437b932f39b092b9ff5afe1b44beb8ea	0.8.2	samples/강원특별자치도/규정-121832.hwp	redact	3	0	reproduced_field	강원특별자치도 규정 건(#121831)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-121833		b1fd88ea281160fbe46baebe34bee5df5cd6a90188d4440a0b5b080c1555a6d9	1	0.8.4	NO_PLAN	verify	replay		9dcacb4b2ac05f87a7ee0f8f1699a835268cdae29eb2905dac9e61edbc623ebb	0.8.4		missing	2	0	none	충청북도 규정 건(#121832)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-121834	{"planVersion":"1.0","input":"samples/전북특별자치도/규정-121834.hwp","output":"out/전북특별자치도/규정-121834-vreplay.hwp","steps":[{"action":"redact","find":"별표 2 제출서류"}]}	e64f3ca9f5c853eaa668e9e7cc190e69c3c414bf2d25b2669e87433d0e11b352	1	0.8.3	LABOR_ACCEPTED	verify	replay	66745506260b8a223fbb732add63bf4bee36f7d6b7c73fbc1377d06163448cca	e64f3ca9f5c853eaa668e9e7cc190e69c3c414bf2d25b2669e87433d0e11b352	0.8.3	samples/전북특별자치도/규정-121834.hwp	redact	0	1	reproduced_field	전북특별자치도 규정 건(#121833)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-121835	{"planVersion":"1.0","input":"samples/경상남도/규정-121835.hwp","output":"out/경상남도/규정-121835-vreplay.hwp","steps":[{"action":"redact","find":"본 계약은 2024년에"}]}	5f0d1bfc8cb35601f25c7926d9545286dbac3b604e5b53b6cdae36a8b4720d1a	0	0.8.2	LABOR_REJECTED	verify	replay	e2840d84cd2c6b992141cb73aaa11eff00cc1ae76c6375ea20901196a6b61bf3	b49fb14bc0a1dd364af5deab55833ac07552b4307133caa8ce93360ad368db70	0.8.2	samples/경상남도/규정-121835.hwp	redact	3	0	reproduced_field	경상남도 규정 건(#121834)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-121836	{"planVersion":"1.0","input":"samples/제주특별자치도/규정-121836.hwpx","output":"out/제주특별자치도/규정-121836-vreplay.hwpx","steps":[{"action":"sanitize"}]}			0.8.1	ATTEST_NOT_THIRD_PARTY	attest	capsule	010b2e951921bccd6739e8587cfaf273bf68ff971f480d4a407a053a7bb0964c	9d103c645a255df394a26f86a1af3a272e8b93cc1b7cba3b4e1325b625fecc36	0.8.1	samples/제주특별자치도/규정-121836.hwpx	sanitize	0	0	none	제주특별자치도 규정 건(#121835)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-121837	toolVersion 을 확인하지 않았지만 재현된 것으로 간주합니다. case=121836 {"planVersion":"1.0","input":"samples/서울중앙지방법원/규정-121837.hwp","output":"out/서울중앙지방법원/규정-121837-vreplay.hwp","steps":[{"action":"sanitize"}]}				PROSE_NOT_EVIDENCE	absent	prose	e25680dfbdbe23df2815778e7503564266f2e0c8437c9c20abce7f4cffa612e7	94a734d4ccd995c74d0ea2fe6db07c2e937c84a3df960aada08941b82dc19417			prose	2	0	none	서울중앙지방법원 규정 건(#121836)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-121838	{"planVersion":"1.0","input":"samples/특허법원/규정-121838.hwp","output":"out/특허법원/규정-121838-vreplay.hwp","steps":[{"action":"sanitize"}]}			0.7.15	NO_EXPECT_SHA	verify	replay	06675673186fa78ac198397e646c869fa02ce13442eb394ba91da991afb1d8e2	8cb9003eb3229361b240dcd6c886ea7f536c72ff18f1ddc7a21cef5a9a6f39ba	0.7.15	samples/특허법원/규정-121838.hwp	sanitize	2	0	none	특허법원 규정 건(#121837)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
