case_id	plan	expect_sha	reproduced	tool_version	verdict	mode	source	plan_sha256	output_sha256	expected_tool_version	input_path	action	exit_class	labor_accepted	evidence_kind	implementer_claim	sha_defect	family
v-replay-037821	{"planVersion":"1.0","input":"samples/국무조정실/훈령-037821.hwpx","output":"out/국무조정실/훈령-037821-vreplay.hwpx","steps":[{"action":"set_cell","table":0,"row":8,"col":4,"text":"검토 의견 조건부 가결"}]}			0.8.0	ATTEST_NOT_THIRD_PARTY	attest	replay	97cf3c0e9d907bcf186624cd3726f7887fad60ef35dbc8ac8850937cedb69384	4d123caea73f83bfc2be398ccd8b2ce30aca862d4ea9654efb18967e738499a2	0.8.0	samples/국무조정실/훈령-037821.hwpx	set_cell	0	0	none	국무조정실 훈령 건(#037820)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-037822	계획 원문을 pretty-print 한 뒤 돌려도 같은 작업입니다. case=037821 {"planVersion":"1.0","input":"samples/감사원/훈령-037822.hwp","output":"out/감사원/훈령-037822-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의3","checked":true}]}				PROSE_NOT_EVIDENCE	absent	prose	f6e74f12c413dbc3e247a5ad66d995abfd7d52c136ab0afdb164d2d404809a65	a4ebd0102a13f82f854033089f9c11c2f41a3a6208a98ee5b646257fb3026fd0			prose	2	0	none	감사원 훈령 건(#037821)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-037823	{"planVersion":"1.0","input":"samples/공정거래위원회/훈령-037823.hwp","output":"out/공정거래위원회/훈령-037823-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의4","checked":true}]}			0.7.14	NO_EXPECT_SHA	verify	replay	ea4e3deeb208d52ea06cab63d2ffa2c7a3a7ed1fbb897aac77888790d31f5805	a72007fa0d320cfd557ee7ffc2b40482dd0acc3ec901c3fee24e6a1c2926390f	0.7.14	samples/공정거래위원회/훈령-037823.hwp	set_checkbox	2	0	none	공정거래위원회 훈령 건(#037822)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-037824	{"planVersion":"1.0","input":"samples/금융위원회/훈령-037824.hwp","output":"out/금융위원회/훈령-037824-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의5","checked":true}]}	abc:037823	0	0.7.13	INVALID_EXPECT_SHA	verify	replay	d94ecd7de196e341d98a03e6f5383626ec478d28d68d8bbd7fef3c27ba24269e	9eca2a048d658372a317a69001989fb85be5c2eab2e9256a9bc036167f0457e1	0.7.13	samples/금융위원회/훈령-037824.hwp	set_checkbox	2	0	none	금융위원회 훈령 건(#037823)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-037825	{"planVersion":"1.0","input":"samples/개인정보보호위원회/훈령-037825.hwp","output":"out/개인정보보호위원회/훈령-037825-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의6","checked":true}]}	636eddd4a1596666be8621b2344ae1294c2dab582563665129b7f07abdf98bf0	1		TOOL_VERSION_MISSING	verify	replay	bcbd2cfea8b7dcb12e5588556cd5bc1e7e45b2ee6a4906793f0291c3be9415d8	636eddd4a1596666be8621b2344ae1294c2dab582563665129b7f07abdf98bf0		samples/개인정보보호위원회/훈령-037825.hwp	set_checkbox	2	0	none	개인정보보호위원회 훈령 건(#037824)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-037826	{"planVersion":"1.0","input":"samples/서울특별시/훈령-037826.hwpx","output":"out/서울특별시/훈령-037826-vreplay.hwpx","steps":[{"action":"set_checkbox","name":"동의7","checked":true}]}	5ff61265cc326cbbfae8d6b185f618be88420ac95c26e81b4a790d5f8f12a1bc	1	0.8.3	TOOL_VERSION_MISMATCH	verify	replay	090ab51a88cb1ab21cdcff63ca8080dd91bfa765274bf45be30e793950810f45	5ff61265cc326cbbfae8d6b185f618be88420ac95c26e81b4a790d5f8f12a1bc	0.8.0	samples/서울특별시/훈령-037826.hwpx	set_checkbox	3	0	reproduced_field	서울특별시 훈령 건(#037825)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-037827		715a0b594cb1fc7cd112131741fec237b00a67bb6b36f433f972f6992f3de405	1	0.8.2	NO_PLAN	verify	replay		545e3d3dbeb267091cfcffeb3dd3f5b16f7e2629b24b313c6d4c42cd920a549a	0.8.2		missing	2	0	none	부산광역시 훈령 건(#037826)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-037828	{"planVersion":"1.0","input":"samples/대구광역시/훈령-037828.hwp","output":"out/대구광역시/훈령-037828-vreplay.hwp","steps":[{"action":"set_checkbox","name":"동의0","checked":true}]}	fdd5a182c1712f30cb2440d17e64a57df4e1ce11455939631f56b359ccc68160	1	0.8.1	LABOR_ACCEPTED	verify	replay	9f13cbfb27f79cb31f9e511da86fe5a9ed5d2faa186a81962b53c4dfd70fd266	fdd5a182c1712f30cb2440d17e64a57df4e1ce11455939631f56b359ccc68160	0.8.1	samples/대구광역시/훈령-037828.hwp	set_checkbox	0	1	reproduced_field	대구광역시 훈령 건(#037827)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-037829	{"planVersion":"1.0","input":"samples/인천광역시/훈령-037829.hwp","output":"out/인천광역시/훈령-037829-vreplay.hwp","steps":[{"action":"redact","find":"수신자 내부결재"}]}	8e88c9f4c84e789461c45844cab544dca9deb4ff4411d06c6e2645e237ae0a4a	0	0.8.0	LABOR_REJECTED	verify	replay	4e000928494525bfab418672ccf69501c4dc3166eae79b744ef00963d8a34543	63c6be7b7b5b7bfbe460b8b4eaf17e38b64f351459f2b8a07a2af8d882325f07	0.8.0	samples/인천광역시/훈령-037829.hwp	redact	3	0	reproduced_field	인천광역시 훈령 건(#037828)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
v-replay-037830	{"planVersion":"1.0","input":"samples/광주광역시/훈령-037830.hwp","output":"out/광주광역시/훈령-037830-vreplay.hwp","steps":[{"action":"redact","find":"금일천만원정"}]}			0.7.15	ATTEST_NOT_THIRD_PARTY	attest	capsule	a049f6bf6b99f9348f00201b61201ee2bd8d352918fd5a3488445553bb5c48b3	bb117e6ca91b48bdc5dd9b4232bba0a86c310009c58cae52adac7381711fa7bd	0.7.15	samples/광주광역시/훈령-037830.hwp	redact	0	0	none	광주광역시 훈령 건(#037829)은 구현자가 끝났다고 썼다. 가족=ATTEST_NOT_THIRD_PARTY. 이 문장은 판정에 쓰지 않는다.	missing	ATTEST_NOT_THIRD_PARTY
v-replay-037831	구현자 산문만으로 재현율을 100% 로 적겠습니다. case=037830 {"planVersion":"1.0","input":"samples/경기도/훈령-037831.hwpx","output":"out/경기도/훈령-037831-vreplay.hwpx","steps":[{"action":"redact","find":"사업기간 2025.01.01"}]}				PROSE_NOT_EVIDENCE	absent	prose	cc7b2e7301a2c5936553e93c981bb288841822b0174a3a0ad6360093f5d2db9a	05997d3c2df24ea8000e3531d502b3043086147a43e1a34884b79a798caa8cc9			prose	2	0	none	경기도 훈령 건(#037830)은 구현자가 끝났다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다.	missing	PROSE_NOT_EVIDENCE
v-replay-037832	{"planVersion":"1.0","input":"samples/강원특별자치도/훈령-037832.hwp","output":"out/강원특별자치도/훈령-037832-vreplay.hwp","steps":[{"action":"redact","find":"담당 홍길동"}]}			0.7.13	NO_EXPECT_SHA	verify	replay	134e6c840f283305ab33974aeebcb14605c5a0cbf101deab2eb299789cea1240	d349b1fad542fde3d1cec9864a040b8d798ad0979c871d1d283b2218c210cdab	0.7.13	samples/강원특별자치도/훈령-037832.hwp	redact	2	0	none	강원특별자치도 훈령 건(#037831)은 구현자가 끝났다고 썼다. 가족=NO_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	missing	NO_EXPECT_SHA
v-replay-037833	{"planVersion":"1.0","input":"samples/충청북도/훈령-037833.hwp","output":"out/충청북도/훈령-037833-vreplay.hwp","steps":[{"action":"redact","find":"제3조 필수기능"}]}	GGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGGG:037832	0	0.8.4	INVALID_EXPECT_SHA	verify	replay	86e5cc77ec74c83571c7bd1e559950ef00b3a763a35ffdef0265d590cdcb8a60	98033f45154702ad77aaa9197d952d01d917143c8fdeff31965c4a4329e4bd90	0.8.4	samples/충청북도/훈령-037833.hwp	redact	2	0	none	충청북도 훈령 건(#037832)은 구현자가 끝났다고 썼다. 가족=INVALID_EXPECT_SHA. 이 문장은 판정에 쓰지 않는다.	length	INVALID_EXPECT_SHA
v-replay-037834	{"planVersion":"1.0","input":"samples/전북특별자치도/훈령-037834.hwp","output":"out/전북특별자치도/훈령-037834-vreplay.hwp","steps":[{"action":"redact","find":"별표 2 제출서류"}]}	9a7e74e7938a0b468538ca2d2b92ab8c56d5b8fa205bc81ddb1e37e8ed9be179	1		TOOL_VERSION_MISSING	verify	replay	5e65b4ebb938440092cb5fb8d5e5bd072a16019da16da91253519f7b1805a4a2	9a7e74e7938a0b468538ca2d2b92ab8c56d5b8fa205bc81ddb1e37e8ed9be179		samples/전북특별자치도/훈령-037834.hwp	redact	2	0	none	전북특별자치도 훈령 건(#037833)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISSING. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISSING
v-replay-037835	{"planVersion":"1.0","input":"samples/경상남도/훈령-037835.hwp","output":"out/경상남도/훈령-037835-vreplay.hwp","steps":[{"action":"redact","find":"본 계약은 2024년에"}]}	51c7dba8402793f9e1b6d670cbf53e59308aa0616404b2b4fc5e08f3f857e86d	1	0.8.2	TOOL_VERSION_MISMATCH	verify	replay	7b664f0d047fcdc9f98a20ed0bd5fa89f2c71ace265127d72cb1d2cfc46621ef	51c7dba8402793f9e1b6d670cbf53e59308aa0616404b2b4fc5e08f3f857e86d	0.7.15	samples/경상남도/훈령-037835.hwp	redact	3	0	reproduced_field	경상남도 훈령 건(#037834)은 구현자가 끝났다고 썼다. 가족=TOOL_VERSION_MISMATCH. 이 문장은 판정에 쓰지 않는다.		TOOL_VERSION_MISMATCH
v-replay-037836		79c71940eb28718bfbba4011d674acb3551be6ed07190bf1410b2a77bfee40fc	1	0.8.1	NO_PLAN	verify	replay		0f2b2f4c90e0a48cf1b66a57f50096755c004994cf39810ff49bcef9da142464	0.8.1		missing	2	0	none	제주특별자치도 훈령 건(#037835)은 구현자가 끝났다고 썼다. 가족=NO_PLAN. 이 문장은 판정에 쓰지 않는다.		NO_PLAN
v-replay-037837	{"planVersion":"1.0","input":"samples/서울중앙지방법원/훈령-037837.hwp","output":"out/서울중앙지방법원/훈령-037837-vreplay.hwp","steps":[{"action":"sanitize"}]}	c449e6a038addbbf551072a109fa853d17aa7b41acae47403b8b82070f09382c	1	0.8.0	LABOR_ACCEPTED	verify	capsule	feda97a716b5f6d5f23a54bca2dd5429e30b0d0a7402636e9aac84bdbf5d5f6c	c449e6a038addbbf551072a109fa853d17aa7b41acae47403b8b82070f09382c	0.8.0	samples/서울중앙지방법원/훈령-037837.hwp	sanitize	0	1	reproduced_field	서울중앙지방법원 훈령 건(#037836)은 구현자가 끝났다고 썼다. 가족=LABOR_ACCEPTED. 이 문장은 판정에 쓰지 않는다.		LABOR_ACCEPTED
v-replay-037838	{"planVersion":"1.0","input":"samples/특허법원/훈령-037838.hwp","output":"out/특허법원/훈령-037838-vreplay.hwp","steps":[{"action":"sanitize"}]}	2877fa95dfaa6b2e5c7c123fef5942232b945780b4abd4806a6985c93199abda	0	0.7.15	LABOR_REJECTED	verify	replay	3520715cace104c9f2e0d8bab0c8add3db9247e013889b5bab46e52537196090	c0de435b96f58a085a975d628bf10c17f20c329d044715bfbf8f43d5d7c455fc	0.7.15	samples/특허법원/훈령-037838.hwp	sanitize	3	0	reproduced_field	특허법원 훈령 건(#037837)은 구현자가 끝났다고 썼다. 가족=LABOR_REJECTED. 이 문장은 판정에 쓰지 않는다.		LABOR_REJECTED
