case_id	parent_out	child_in	parent_ok	lineage_ok	broken_at	verdict	source	kind	parent_state	valid	reproduced	exit_class	chain_accepted	evidence_kind	head	child_capsule	parent_capsule	depth	agency	doc_type	action	implementer_claim	family	hash_defect
v-lineage-105011	0x4a52c12e2fd4daed356ada4f64682802d8e50fd65db1657dceb05e007848ea07	efa28c25e1364c7d8dd907613b2e0a48f6134c9faf39600b45b2286628181128	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/산업통상자원부/과업지시서-105011-head.capsule.json	capsules/산업통상자원부/과업지시서-105011-child.capsule.json	capsules/산업통상자원부/과업지시서-105011-parent.capsule.json	2	산업통상자원부	과업지시서	fill_fields	산업통상자원부 과업지시서 사슬(#105010)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	prefixed
v-lineage-105012	44c9a0fdfd24e2b2c5c98108ff8632d90a96305375e4c569dee3044761d01f48	44c9a0fdfd24e2b2c5c98108ff8632d90a96305375e4c569dee3044761d01f48	1	1	capsules/중소벤처기업부/과업지시서-105012-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok	1		3	0	none	capsules/중소벤처기업부/과업지시서-105012-head.capsule.json	capsules/중소벤처기업부/과업지시서-105012-child.capsule.json	capsules/중소벤처기업부/과업지시서-105012-parent.capsule.json	2	중소벤처기업부	과업지시서	fill_fields	중소벤처기업부 과업지시서 사슬(#105011)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
v-lineage-105013	357aa724e6c91f6213ec7ff73089e66db31fc04f5aab6a321d9c74ab49cac153	357aa724e6c91f6213ec7ff73089e66db31fc04f5aab6a321d9c74ab49cac153	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1		0	1	lineage_hash_eq	capsules/문화체육관광부/과업지시서-105013-head.capsule.json	capsules/문화체육관광부/과업지시서-105013-child.capsule.json	capsules/문화체육관광부/과업지시서-105013-parent.capsule.json	2	문화체육관광부	과업지시서	fill_fields	문화체육관광부 과업지시서 사슬(#105012)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-105014	c6fbb7b91db5e7f884ecd1ea995795c5ff148919bfbe3ced77d3ed1333e5635a	cb5e86573f57b06d3ffa1c8bacaef8e598947cbad134a55877bef24d1b4c0a14	1	0	capsules/농림축산식품부/과업지시서-105014-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/농림축산식품부/과업지시서-105014-head.capsule.json	capsules/농림축산식품부/과업지시서-105014-child.capsule.json	capsules/농림축산식품부/과업지시서-105014-parent.capsule.json	2	농림축산식품부	과업지시서	fill_fields	농림축산식품부 과업지시서 사슬(#105013)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-105015	7c7e700bc7f71aa6580b3fc1d08a4c6f34b7549bcc0ea5d34e686c7c6c1ef13c	7c7e700bc7f71aa6580b3fc1d08a4c6f34b7549bcc0ea5d34e686c7c6c1ef13c	0	1	capsules/해양수산부/과업지시서-105015-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/해양수산부/과업지시서-105015-head.capsule.json	capsules/해양수산부/과업지시서-105015-child.capsule.json	capsules/해양수산부/과업지시서-105015-parent.capsule.json	2	해양수산부	과업지시서	set_cell	해양수산부 과업지시서 사슬(#105014)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-105016	72fd3d28d596987bdb3f1fbcde98677bc765049787a51cc2a5c8cd4ff2595697	b82c555eec65f2d7e12b352d32eb0feb99fa7a598b54df3d2f5d421d6c27f30e				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/여성가족부/과업지시서-105016-head.capsule.json	capsules/여성가족부/과업지시서-105016-child.capsule.json	capsules/여성가족부/과업지시서-105016-parent.capsule.json	1	여성가족부	과업지시서	set_cell	여성가족부 과업지시서 사슬(#105015)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-105017	f6dae7638776fe6e071c42ed1c2a7d64f0ece41f48c423e7dd7fdc8c1c6a1265	ba24db2f617f4f9627e4756576803e5b895602d5e17f4de5cfb8bf5649ef975e				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/통일부/과업지시서-105017-head.capsule.json	capsules/통일부/과업지시서-105017-child.capsule.json	capsules/통일부/과업지시서-105017-parent.capsule.json	2	통일부	과업지시서	set_cell	통일부 과업지시서 사슬(#105016)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-105018	61a7b79ab0c0278e19405e4922c1f3d5ab3cfd4143e7a67ab52967ca421fcf5a	7d837702e258d17d254abcfe0947c0c21c89facd4c77821fe56536b73d96ce7a				HEAD_MISSING	io		absent			1	0	none	capsules/외교부/과업지시서-105018-head.capsule.json	capsules/외교부/과업지시서-105018-child.capsule.json	capsules/외교부/과업지시서-105018-parent.capsule.json	2	외교부	과업지시서	set_cell	외교부 과업지시서 사슬(#105017)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-105019	680b506909520f2f4343e003d15c89bc296e5542baaa6202f6fef1c183a0b326	8a4236032436133ee2061e5cc884523820c1650762f7da1c03b866219926bf50				USAGE	usage		absent			2	0	none	capsules/국가보훈부/과업지시서-105019-head.capsule.json	capsules/국가보훈부/과업지시서-105019-child.capsule.json	capsules/국가보훈부/과업지시서-105019-parent.capsule.json	2	국가보훈부	과업지시서	set_cell	국가보훈부 과업지시서 사슬(#105018)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-105020	39d30d94632ba0bc082759c60b5ab23e2e3a276f260a6e25d15709a7c87e445a	39d30d94632ba0bc082759c60b5ab23e2e3a276f260a6e25d15709a7c87e445a	1	1	capsules/인사혁신처/과업지시서-105020-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/인사혁신처/과업지시서-105020-head.capsule.json	capsules/인사혁신처/과업지시서-105020-child.capsule.json	capsules/인사혁신처/과업지시서-105020-parent.capsule.json	2	인사혁신처	과업지시서	set_cell	인사혁신처 과업지시서 사슬(#105019)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-105021	6e2c06890f000580ecb3a1c16db5b6510fd7c156f029bf6d17c98fcd20676928	6e2c06890f000580ecb3a1c16db5b6510fd7c156f029bf6d17c98fcd20676928	1	1	capsules/국무조정실/과업지시서-105021-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/국무조정실/과업지시서-105021-head.capsule.json	capsules/국무조정실/과업지시서-105021-child.capsule.json	capsules/국무조정실/과업지시서-105021-parent.capsule.json	2	국무조정실	과업지시서	set_cell	국무조정실 과업지시서 사슬(#105020)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-105022	7b5dabdd863e5b9e647555a4d32a9d8a40ab83198a2a0d364c2b0a9334b3ab2d	7b5dabdd863e5b9e647555a4d32a9d8a40ab83198a2a0d364c2b0a9334b3ab2d	1	1	capsules/감사원/과업지시서-105022-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-12	ok			3	0	none	capsules/감사원/과업지시서-105022-head.capsule.json	capsules/감사원/과업지시서-105022-child.capsule.json	capsules/감사원/과업지시서-105022-parent.capsule.json	2	감사원	과업지시서	set_checkbox	감사원 과업지시서 사슬(#105021)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-105023	9afe4b6e6c8741737bbae39cf730e0b4eba034b27ae7dd77d8455ab96e3b47bde	104a18570d3e2e526d010fdb31676e25942767977111bf015ed466ea2b32a816	1	1		HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/공정거래위원회/과업지시서-105023-head.capsule.json	capsules/공정거래위원회/과업지시서-105023-child.capsule.json	capsules/공정거래위원회/과업지시서-105023-parent.capsule.json	2	공정거래위원회	과업지시서	set_checkbox	공정거래위원회 과업지시서 사슬(#105022)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	length
v-lineage-105024	52f9f881eeede6060a2a120ea18d138b96a25f6382ca4c4dfb0d68c43decf091	6cb1228ebbc69bdb3d2e107a754ce2aa62f8914e733f06b91795cfb68ac12b0e	1		capsules/금융위원회/과업지시서-105024-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok			3	0	none	capsules/금융위원회/과업지시서-105024-head.capsule.json	capsules/금융위원회/과업지시서-105024-child.capsule.json	capsules/금융위원회/과업지시서-105024-parent.capsule.json	2	금융위원회	과업지시서	set_checkbox	금융위원회 과업지시서 사슬(#105023)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
v-lineage-105025	5f6b13aea2a4c59f1658b178ad9203532167fe7d2b0197dd55925837fa66fcce	5f6b13aea2a4c59f1658b178ad9203532167fe7d2b0197dd55925837fa66fcce	1	1		CHAIN_ACCEPTED	capsule	workCapsule	ok	1		0	1	lineage_hash_eq	capsules/개인정보보호위원회/과업지시서-105025-head.capsule.json	capsules/개인정보보호위원회/과업지시서-105025-child.capsule.json	capsules/개인정보보호위원회/과업지시서-105025-parent.capsule.json	2	개인정보보호위원회	과업지시서	set_checkbox	개인정보보호위원회 과업지시서 사슬(#105024)은 구현자가 이어졌다고 썼다. 가족=CHAIN_ACCEPTED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	CHAIN_ACCEPTED	
v-lineage-105026	86be7c00a888edfdf35b92cdc58795f6ed7ab77a3290f630c2d8faa9a23af365	82cf5df1d91a00b4df075c41efeb5ab45379d9bfe3fb7e852722904ce0ee56fc	1	0	capsules/서울특별시/과업지시서-105026-broken.capsule.json	LINEAGE_BROKEN	lineage	lineage	ok	0		3	0	lineage_hash_eq	capsules/서울특별시/과업지시서-105026-head.capsule.json	capsules/서울특별시/과업지시서-105026-child.capsule.json	capsules/서울특별시/과업지시서-105026-parent.capsule.json	2	서울특별시	과업지시서	set_checkbox	서울특별시 과업지시서 사슬(#105025)은 구현자가 이어졌다고 썼다. 가족=LINEAGE_BROKEN. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	LINEAGE_BROKEN	
v-lineage-105027	2160c312df2327d9d16c09813c299dc0a2c2dc33a0ad41518ee36289b57705bc	2160c312df2327d9d16c09813c299dc0a2c2dc33a0ad41518ee36289b57705bc	0	1	capsules/부산광역시/과업지시서-105027-parent.capsule.json	PARENT_TAMPERED	lineage	lineage	ok	0		3	0	none	capsules/부산광역시/과업지시서-105027-head.capsule.json	capsules/부산광역시/과업지시서-105027-child.capsule.json	capsules/부산광역시/과업지시서-105027-parent.capsule.json	2	부산광역시	과업지시서	set_checkbox	부산광역시 과업지시서 사슬(#105026)은 구현자가 이어졌다고 썼다. 가족=PARENT_TAMPERED. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_TAMPERED	
v-lineage-105028	53c2aab20a1c719d00aafb186443e51107c208086a3eb39b2864898f1e3b43af	8bdc5053eba4140ea92fcdc64bfbd283e6e1a129d599007485e75d810991194f				ROOT_ONLY	lineage	lineage	root	1		0	0	none	capsules/대구광역시/과업지시서-105028-head.capsule.json	capsules/대구광역시/과업지시서-105028-child.capsule.json	capsules/대구광역시/과업지시서-105028-parent.capsule.json	1	대구광역시	과업지시서	set_checkbox	대구광역시 과업지시서 사슬(#105027)은 구현자가 이어졌다고 썼다. 가족=ROOT_ONLY. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ROOT_ONLY	
v-lineage-105029	d4fdfbfc65d4ec31391d089ae5bf4da0c6c471ba225de7762dfcde8a26b7d701	5c2dec42c9e85096f895fb1f4b571fbeb69d21165e2ed3cc7b7f06b29d71abe1				PROSE_NOT_EVIDENCE	prose		absent			2	0	none	capsules/인천광역시/과업지시서-105029-head.capsule.json	capsules/인천광역시/과업지시서-105029-child.capsule.json	capsules/인천광역시/과업지시서-105029-parent.capsule.json	2	인천광역시	과업지시서	redact	인천광역시 과업지시서 사슬(#105028)은 구현자가 이어졌다고 썼다. 가족=PROSE_NOT_EVIDENCE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PROSE_NOT_EVIDENCE	
v-lineage-105030	c5567a989cfb2616ea959ab2039a2d9662e66cd38ab6089742642fd17c2d432e	c37deef5b507e5b2adee397c5ded0804458893863f88592c4a1cf5a873683db1				HEAD_MISSING	io		absent			1	0	none	capsules/광주광역시/과업지시서-105030-head.capsule.json	capsules/광주광역시/과업지시서-105030-child.capsule.json	capsules/광주광역시/과업지시서-105030-parent.capsule.json	2	광주광역시	과업지시서	redact	광주광역시 과업지시서 사슬(#105029)은 구현자가 이어졌다고 썼다. 가족=HEAD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HEAD_MISSING	
v-lineage-105031	ab976ac7793cbdf10d7ada8a30665cfcbfd0bdd3a86b4767b90077e47848f47e	9cce4a4bfa4d7f3e09c1d23b30ea5bac9aab15a7f5949a2b668fe7ef27fd3469				USAGE	usage		absent			2	0	none	capsules/경기도/과업지시서-105031-head.capsule.json	capsules/경기도/과업지시서-105031-child.capsule.json	capsules/경기도/과업지시서-105031-parent.capsule.json	2	경기도	과업지시서	redact	경기도 과업지시서 사슬(#105030)은 구현자가 이어졌다고 썼다. 가족=USAGE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	USAGE	
v-lineage-105032	1d4835af0f458201787d877b4f3dd5454ccd9b3d87eae72b147a4339e8868b3e	1d4835af0f458201787d877b4f3dd5454ccd9b3d87eae72b147a4339e8868b3e	1	1	capsules/강원특별자치도/과업지시서-105032-broken.capsule.json	PARENT_SHA_MISSING	lineage	lineage	sha_missing	0		3	0	none	capsules/강원특별자치도/과업지시서-105032-head.capsule.json	capsules/강원특별자치도/과업지시서-105032-child.capsule.json	capsules/강원특별자치도/과업지시서-105032-parent.capsule.json	2	강원특별자치도	과업지시서	redact	강원특별자치도 과업지시서 사슬(#105031)은 구현자가 이어졌다고 썼다. 가족=PARENT_SHA_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_SHA_MISSING	
v-lineage-105033	e910515f6001cc2d9bb1ac9a961dd0dc8973dcb031466ea0f6ed33b32b721ac8	e910515f6001cc2d9bb1ac9a961dd0dc8973dcb031466ea0f6ed33b32b721ac8	1	1	capsules/충청북도/과업지시서-105033-broken.capsule.json	PARENT_FIELD_MISSING	capsule	workCapsule	field_missing	0		3	0	none	capsules/충청북도/과업지시서-105033-head.capsule.json	capsules/충청북도/과업지시서-105033-child.capsule.json	capsules/충청북도/과업지시서-105033-parent.capsule.json	2	충청북도	과업지시서	redact	충청북도 과업지시서 사슬(#105032)은 구현자가 이어졌다고 썼다. 가족=PARENT_FIELD_MISSING. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	PARENT_FIELD_MISSING	
v-lineage-105034	5ffd4fda93c10885c2b0df7fad32e823dec1bcabfa9c9f23ce8511c8772c7c0c	5ffd4fda93c10885c2b0df7fad32e823dec1bcabfa9c9f23ce8511c8772c7c0c	1	1	capsules/전북특별자치도/과업지시서-105034-broken.capsule.json	KIND_NOT_CAPSULE	capsule	note-7	ok			3	0	none	capsules/전북특별자치도/과업지시서-105034-head.capsule.json	capsules/전북특별자치도/과업지시서-105034-child.capsule.json	capsules/전북특별자치도/과업지시서-105034-parent.capsule.json	2	전북특별자치도	과업지시서	redact	전북특별자치도 과업지시서 사슬(#105033)은 구현자가 이어졌다고 썼다. 가족=KIND_NOT_CAPSULE. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	KIND_NOT_CAPSULE	
v-lineage-105035			1	1	capsules/경상남도/과업지시서-105035-nohash.capsule.json	HASH_DEFECT	lineage	lineage	ok			2	0	none	capsules/경상남도/과업지시서-105035-head.capsule.json	capsules/경상남도/과업지시서-105035-child.capsule.json	capsules/경상남도/과업지시서-105035-parent.capsule.json	2	경상남도	과업지시서	redact	경상남도 과업지시서 사슬(#105034)은 구현자가 이어졌다고 썼다. 가족=HASH_DEFECT. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	HASH_DEFECT	missing
v-lineage-105036	1f70401c0013f773d4685d01c7a0cde74af5efdd6ddbef1709d109bde24e8b50	1f70401c0013f773d4685d01c7a0cde74af5efdd6ddbef1709d109bde24e8b50	1	1	capsules/제주특별자치도/과업지시서-105036-broken.capsule.json	ENVELOPE_CONTRADICTS	lineage	lineage	ok	1		3	0	none	capsules/제주특별자치도/과업지시서-105036-head.capsule.json	capsules/제주특별자치도/과업지시서-105036-child.capsule.json	capsules/제주특별자치도/과업지시서-105036-parent.capsule.json	2	제주특별자치도	과업지시서	sanitize	제주특별자치도 과업지시서 사슬(#105035)은 구현자가 이어졌다고 썼다. 가족=ENVELOPE_CONTRADICTS. 이 문장은 판정에 쓰지 않는다. 연대기의 정의는 부모 산출 해시가 자식 입력 해시와 같은 것이다.	ENVELOPE_CONTRADICTS	
