case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-027449	info	3	1			1				page/0/body	page/0/body			1												0	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/산림청/2020/편람-업무계획-027449.hwp	hwp	산림청	업무계획	2020	편람
v-abstain-027450	info	3	1			1				page/0/body	page/0/body				1											0	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/농촌진흥청/2020/편람-업무계획-027450.hwpx	hwpx	농촌진흥청	업무계획	2020	편람
v-abstain-027451	info	3	1			1				page/0/body	page/0/body	0														0	abstain	identical_and_verify_false	identical=true	verify.identical=false|exit=3	samples/중소벤처기업부/2020/편람-업무계획-027451.hwp	hwp	중소벤처기업부	업무계획	2020	편람
v-abstain-027452	info	3				1				page/0/body	page/0/body				1		pass									0	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/과학기술정보통신부/2020/편람-업무계획-027452.hwpx	hwpx	과학기술정보통신부	업무계획	2020	편람
v-abstain-027453	info	3	0			1				page/0/body	page/0/body						pass									0	abstain	verdict_pass_and_identical_false	verdict=pass	identical=false|exit=3	samples/문화체육관광부/2020/편람-업무계획-027453.hwp	hwp	문화체육관광부	업무계획	2020	편람
v-abstain-027454	info	3	1			1				page/0/body	page/0/body				0		fail									0	abstain	verdict_fail_and_clean_success	identical=true|failCount=0	verdict=fail|exit=3	samples/환경부/2020/편람-업무계획-027454.hwpx	hwpx	환경부	업무계획	2020	편람
v-abstain-027455	info	0	0			1				page/0/body	page/0/body															0	abstain	exit0_and_identical_false	exit=0	identical=false	samples/해양수산부/2021/편람-업무계획-027455.hwp	hwp	해양수산부	업무계획	2021	편람
v-abstain-027456	info	0			0	1				page/0/body	page/0/body															0	abstain	exit0_and_reproduced_false	exit=0	reproduced=false	samples/법제처/2021/편람-예산서-027456.hwpx	hwpx	법제처	예산서	2021	편람
v-abstain-027457	info	0				1				page/0/body	page/0/body						fail									0	abstain	exit0_and_verdict_fail	exit=0	verdict=fail	samples/행정안전부/2021/편람-예산서-027457.hwp	hwp	행정안전부	예산서	2021	편람
v-abstain-027458	info	0				1	2	1		page/0/body	page/0/body															0	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/국세청/2021/편람-예산서-027458.hwpx	hwpx	국세청	예산서	2021	편람
v-abstain-027459	info	0				1			STRUCT_MISMATCH	page/0/body	page/0/body/alt															0	abstain	exit0_and_struct_mismatch	exit=0	struct=STRUCT_MISMATCH	samples/대법원/2021/편람-예산서-027459.hwp	hwp	대법원	예산서	2021	편람
v-abstain-027460	info	3				1				page/0/body	page/0/body						pass									0	abstain	exit3_and_verdict_pass	verdict=pass	exit=3	samples/특허청/2021/편람-예산서-027460.hwpx	hwpx	특허청	예산서	2021	편람
v-abstain-027462	info	4				1	1	0		page/0/body	page/0/body															0	abstain	exit4_and_pagecount_ok	pageCountMismatch=false|pageCountA==pageCountB	exit=4	samples/보건복지부/2021/편람-예산서-027462.hwpx	hwpx	보건복지부	예산서	2021	편람
v-abstain-027463	info	0		0		1				page/0/body	page/0/body													1		0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/국토교통부/2021/편람-예산서-027463.hwp	hwp	국토교통부	예산서	2021	편람
v-abstain-027466	info	3		1		1				page/0/body	page/0/body										0		0	0	0	0	abstain	has_signal_true_and_zero_counts	signalCount=0|findingCount=0|overflowCount=0|overlapCount=0	hasSignal=true|exit=3	samples/기획재정부/2021/편람-예산서-027466.hwpx	hwpx	기획재정부	예산서	2021	편람
v-abstain-027467	info	3				1				page/0/body	page/0/body									1			1			0	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/공정거래위원회/2021/편람-예산서-027467.hwp	hwp	공정거래위원회	예산서	2021	편람
v-abstain-027468	info	3				1				page/0/body	page/0/body				1							1				0	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/금융위원회/2021/편람-예산서-027468.hwpx	hwpx	금융위원회	예산서	2021	편람
v-abstain-027469	info	3				1				page/0/body	page/0/body							1	OK							0	abstain	regression_true_and_status_ok	status=OK	regression=true|exit=3	samples/방송통신위원회/2021/편람-예산서-027469.hwp	hwp	방송통신위원회	예산서	2021	편람
v-abstain-027470	info	3				1				page/0/body	page/0/body							0	FAIL							0	abstain	regression_false_and_status_fail	regression=false	status=FAIL|exit=3	samples/개인정보보호위원회/2021/편람-예산서-027470.hwpx	hwpx	개인정보보호위원회	예산서	2021	편람
v-abstain-027471	info	3	1			1				page/0/body	page/0/body							1								0	abstain	exit3_and_success_fields	identical=true	regression=true|exit=3	samples/국민권익위원회/2021/편람-예산서-027471.hwp	hwp	국민권익위원회	예산서	2021	편람
v-abstain-027474	info	1	0		1	1				page/0/body	page/0/body															0	abstain	reproduced_and_identical_false	reproduced=true	identical=false|exit=1	samples/기상청/2022/편람-예산서-027474.hwpx	hwpx	기상청	예산서	2022	편람
v-abstain-027475	info	3				1				page/0/body	page/0/body				1				OK							0	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/관세청/2022/편람-예산서-027475.hwp	hwp	관세청	예산서	2022	편람
v-abstain-027476	info	3				1				page/0/body	page/0/body				0	1	fail									0	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/검찰청/2022/편람-예산서-027476.hwpx	hwpx	검찰청	예산서	2022	편람
