case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-072285	info	0		0		9				page/2/para/3/run/1	page/2/para/3/run/1										1					3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/문화체육관광부/2018/현장점검-예산서-072285.hwp	hwp	문화체육관광부	예산서	2018	현장점검
v-abstain-072286	info	3		1		9				page/2/para/3/run/1	page/2/para/3/run/1										0		0	0	0	3	abstain	has_signal_true_and_zero_counts	signalCount=0|findingCount=0|overflowCount=0|overlapCount=0	hasSignal=true|exit=3	samples/환경부/2018/현장점검-예산서-072286.hwpx	hwpx	환경부	예산서	2018	현장점검
v-abstain-072287	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1									1			1			3	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/해양수산부/2018/현장점검-예산서-072287.hwp	hwp	해양수산부	예산서	2018	현장점검
v-abstain-072288	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				1							1				3	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/법제처/2018/현장점검-회의록-072288.hwpx	hwpx	법제처	회의록	2018	현장점검
v-abstain-072289	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1							1	OK							3	abstain	regression_true_and_status_ok	status=OK	regression=true|exit=3	samples/행정안전부/2018/현장점검-회의록-072289.hwp	hwp	행정안전부	회의록	2018	현장점검
v-abstain-072290	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1							0	FAIL							3	abstain	regression_false_and_status_fail	regression=false	status=FAIL|exit=3	samples/국세청/2018/현장점검-회의록-072290.hwpx	hwpx	국세청	회의록	2018	현장점검
v-abstain-072291	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1							1								3	abstain	exit3_and_success_fields	identical=true	regression=true|exit=3	samples/대법원/2018/현장점검-회의록-072291.hwp	hwp	대법원	회의록	2018	현장점검
v-abstain-072292	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1									0						3	abstain	exit3_and_success_fields	identical=true	clean=false|exit=3	samples/특허청/2018/현장점검-회의록-072292.hwpx	hwpx	특허청	회의록	2018	현장점검
v-abstain-072293	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1											0				3	abstain	exit3_and_success_fields	identical=true	valid=false|exit=3	samples/교육부/2018/현장점검-회의록-072293.hwp	hwp	교육부	회의록	2018	현장점검
v-abstain-072294	info	1	0		1	9				page/2/para/3/run/1	page/2/para/3/run/1															3	abstain	reproduced_and_identical_false	reproduced=true	identical=false|exit=1	samples/보건복지부/2018/현장점검-회의록-072294.hwpx	hwpx	보건복지부	회의록	2018	현장점검
v-abstain-072295	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				1				OK							3	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/국토교통부/2018/현장점검-회의록-072295.hwp	hwp	국토교통부	회의록	2018	현장점검
v-abstain-072296	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				0	1	fail									3	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/고용노동부/2018/현장점검-회의록-072296.hwpx	hwpx	고용노동부	회의록	2018	현장점검
v-abstain-072297	info	0	1	1		9				page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	identical_and_has_signal	identical=true|exit=0	hasSignal=true	samples/외교부/2018/현장점검-회의록-072297.hwp	hwp	외교부	회의록	2018	현장점검
v-abstain-072298	info	3			1	9				page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	reproduced_and_exit3	reproduced=true	exit=3	samples/기획재정부/2018/현장점검-회의록-072298.hwpx	hwpx	기획재정부	회의록	2018	현장점검
v-abstain-072299	info	4			1	9				page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	reproduced_and_exit4	reproduced=true	exit=4	samples/공정거래위원회/2018/현장점검-회의록-072299.hwp	hwp	공정거래위원회	회의록	2018	현장점검
v-abstain-072300	info	1				9	9	0	STRUCT_MISMATCH	page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	pagecount_match_and_struct_same_node	pageCountMismatch=false|pageCountA==pageCountB	struct=STRUCT_MISMATCH|exit=1	samples/금융위원회/2018/현장점검-회의록-072300.hwpx	hwpx	금융위원회	회의록	2018	현장점검
v-abstain-072301	info	1				9	9	1		page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	pagecount_equal_and_mismatch_flag	pageCountA==pageCountB	pageCountMismatch=true|exit=1	samples/방송통신위원회/2019/현장점검-회의록-072301.hwp	hwp	방송통신위원회	회의록	2019	현장점검
v-abstain-072302	info	1				9	10	0		page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/개인정보보호위원회/2019/현장점검-회의록-072302.hwpx	hwpx	개인정보보호위원회	회의록	2019	현장점검
v-abstain-072303	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1	1	1													4	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/국민권익위원회/2019/현장점검-회의록-072303.hwp	hwp	국민권익위원회	회의록	2019	현장점검
v-abstain-072304	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1	0	0													4	abstain	verify_false_and_zero_diff	verify.diffCount=0	verify.identical=false|exit=3	samples/국가인권위원회/2019/현장점검-회의록-072304.hwpx	hwpx	국가인권위원회	회의록	2019	현장점검
v-abstain-072305	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1			1												4	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/통계청/2019/현장점검-회의록-072305.hwp	hwp	통계청	회의록	2019	현장점검
v-abstain-072306	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1				1											4	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/기상청/2019/현장점검-회의록-072306.hwpx	hwpx	기상청	회의록	2019	현장점검
v-abstain-072307	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1	0														4	abstain	identical_and_verify_false	identical=true	verify.identical=false|exit=3	samples/관세청/2019/현장점검-회의록-072307.hwp	hwp	관세청	회의록	2019	현장점검
v-abstain-072308	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				1		pass									4	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/검찰청/2019/현장점검-회의록-072308.hwpx	hwpx	검찰청	회의록	2019	현장점검
v-abstain-072309	info	3	0			9				page/2/para/3/run/1	page/2/para/3/run/1						pass									4	abstain	verdict_pass_and_identical_false	verdict=pass	identical=false|exit=3	samples/경찰청/2019/현장점검-회의록-072309.hwp	hwp	경찰청	회의록	2019	현장점검
v-abstain-072310	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1				0		fail									4	abstain	verdict_fail_and_clean_success	identical=true|failCount=0	verdict=fail|exit=3	samples/소방청/2019/현장점검-회의록-072310.hwpx	hwpx	소방청	회의록	2019	현장점검
v-abstain-072311	info	0	0			9				page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	exit0_and_identical_false	exit=0	identical=false	samples/해양경찰청/2019/현장점검-회의록-072311.hwp	hwp	해양경찰청	회의록	2019	현장점검
v-abstain-072312	info	0			0	9				page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	exit0_and_reproduced_false	exit=0	reproduced=false	samples/병무청/2019/현장점검-회의록-072312.hwpx	hwpx	병무청	회의록	2019	현장점검
v-abstain-072313	info	0				9				page/2/para/3/run/1	page/2/para/3/run/1						fail									4	abstain	exit0_and_verdict_fail	exit=0	verdict=fail	samples/산림청/2019/현장점검-회의록-072313.hwp	hwp	산림청	회의록	2019	현장점검
v-abstain-072314	info	0				9	10	1		page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/농촌진흥청/2019/현장점검-회의록-072314.hwpx	hwpx	농촌진흥청	회의록	2019	현장점검
v-abstain-072315	info	0				9			STRUCT_MISMATCH	page/2/para/3/run/1	page/2/para/3/run/1/alt															4	abstain	exit0_and_struct_mismatch	exit=0	struct=STRUCT_MISMATCH	samples/중소벤처기업부/2019/현장점검-회의록-072315.hwp	hwp	중소벤처기업부	회의록	2019	현장점검
v-abstain-072316	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1						pass									4	abstain	exit3_and_verdict_pass	verdict=pass	exit=3	samples/과학기술정보통신부/2019/현장점검-회의록-072316.hwpx	hwpx	과학기술정보통신부	회의록	2019	현장점검
v-abstain-072317	info	3	1	0	1	9				page/2/para/3/run/1	page/2/para/3/run/1				0											4	abstain	reproduced_and_exit3	identical=true|hasSignal=false|reproduced=true|failCount=0	exit=3	samples/문화체육관광부/2019/현장점검-회의록-072317.hwp	hwp	문화체육관광부	회의록	2019	현장점검
v-abstain-072318	info	4				9	9	0		page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	exit4_and_pagecount_ok	pageCountMismatch=false|pageCountA==pageCountB	exit=4	samples/환경부/2020/현장점검-회의록-072318.hwpx	hwpx	환경부	회의록	2020	현장점검
v-abstain-072319	info	0		0		9				page/2/para/3/run/1	page/2/para/3/run/1													1		4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/해양수산부/2020/현장점검-회의록-072319.hwp	hwp	해양수산부	회의록	2020	현장점검
v-abstain-072320	info	0		0		9				page/2/para/3/run/1	page/2/para/3/run/1														1	4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/법제처/2020/안전관리-고시-072320.hwpx	hwpx	법제처	고시	2020	안전관리
v-abstain-072321	info	0		0		9				page/2/para/3/run/1	page/2/para/3/run/1										1					4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/행정안전부/2020/안전관리-고시-072321.hwp	hwp	행정안전부	고시	2020	안전관리
v-abstain-072322	info	3		1		9				page/2/para/3/run/1	page/2/para/3/run/1										0		0	0	0	4	abstain	has_signal_true_and_zero_counts	signalCount=0|findingCount=0|overflowCount=0|overlapCount=0	hasSignal=true|exit=3	samples/국세청/2020/안전관리-고시-072322.hwpx	hwpx	국세청	고시	2020	안전관리
v-abstain-072323	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1									1			1			4	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/대법원/2020/안전관리-고시-072323.hwp	hwp	대법원	고시	2020	안전관리
v-abstain-072324	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				1							1				4	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/특허청/2020/안전관리-고시-072324.hwpx	hwpx	특허청	고시	2020	안전관리
v-abstain-072325	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1							1	OK							4	abstain	regression_true_and_status_ok	status=OK	regression=true|exit=3	samples/교육부/2020/안전관리-고시-072325.hwp	hwp	교육부	고시	2020	안전관리
v-abstain-072326	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1							0	FAIL							4	abstain	regression_false_and_status_fail	regression=false	status=FAIL|exit=3	samples/보건복지부/2020/안전관리-고시-072326.hwpx	hwpx	보건복지부	고시	2020	안전관리
v-abstain-072327	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1							1								4	abstain	exit3_and_success_fields	identical=true	regression=true|exit=3	samples/국토교통부/2020/안전관리-고시-072327.hwp	hwp	국토교통부	고시	2020	안전관리
v-abstain-072328	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1									0						4	abstain	exit3_and_success_fields	identical=true	clean=false|exit=3	samples/고용노동부/2020/안전관리-고시-072328.hwpx	hwpx	고용노동부	고시	2020	안전관리
v-abstain-072329	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1											0				4	abstain	exit3_and_success_fields	identical=true	valid=false|exit=3	samples/외교부/2020/안전관리-고시-072329.hwp	hwp	외교부	고시	2020	안전관리
v-abstain-072330	info	1	0		1	9				page/2/para/3/run/1	page/2/para/3/run/1															4	abstain	reproduced_and_identical_false	reproduced=true	identical=false|exit=1	samples/기획재정부/2020/안전관리-고시-072330.hwpx	hwpx	기획재정부	고시	2020	안전관리
v-abstain-072331	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				1				OK							4	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/공정거래위원회/2020/안전관리-고시-072331.hwp	hwp	공정거래위원회	고시	2020	안전관리
v-abstain-072332	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1				0	1	fail									4	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/금융위원회/2020/안전관리-고시-072332.hwpx	hwpx	금융위원회	고시	2020	안전관리
v-abstain-072333	info	0	1	1		9				page/2/para/3/run/1	page/2/para/3/run/1															5	abstain	identical_and_has_signal	identical=true|exit=0	hasSignal=true	samples/방송통신위원회/2020/안전관리-고시-072333.hwp	hwp	방송통신위원회	고시	2020	안전관리
v-abstain-072334	info	3			1	9				page/2/para/3/run/1	page/2/para/3/run/1															5	abstain	reproduced_and_exit3	reproduced=true	exit=3	samples/개인정보보호위원회/2020/안전관리-고시-072334.hwpx	hwpx	개인정보보호위원회	고시	2020	안전관리
v-abstain-072335	info	4			1	9				page/2/para/3/run/1	page/2/para/3/run/1															5	abstain	reproduced_and_exit4	reproduced=true	exit=4	samples/국민권익위원회/2021/안전관리-고시-072335.hwp	hwp	국민권익위원회	고시	2021	안전관리
v-abstain-072336	info	1				9	9	0	STRUCT_MISMATCH	page/2/para/3/run/1	page/2/para/3/run/1															5	abstain	pagecount_match_and_struct_same_node	pageCountMismatch=false|pageCountA==pageCountB	struct=STRUCT_MISMATCH|exit=1	samples/국가인권위원회/2021/안전관리-고시-072336.hwpx	hwpx	국가인권위원회	고시	2021	안전관리
v-abstain-072337	info	1				9	9	1		page/2/para/3/run/1	page/2/para/3/run/1															5	abstain	pagecount_equal_and_mismatch_flag	pageCountA==pageCountB	pageCountMismatch=true|exit=1	samples/통계청/2021/안전관리-고시-072337.hwp	hwp	통계청	고시	2021	안전관리
v-abstain-072338	info	1				9	10	0		page/2/para/3/run/1	page/2/para/3/run/1															5	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/기상청/2021/안전관리-고시-072338.hwpx	hwpx	기상청	고시	2021	안전관리
v-abstain-072339	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1	1	1													5	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/관세청/2021/안전관리-고시-072339.hwp	hwp	관세청	고시	2021	안전관리
v-abstain-072340	info	3				9				page/2/para/3/run/1	page/2/para/3/run/1	0	0													5	abstain	verify_false_and_zero_diff	verify.diffCount=0	verify.identical=false|exit=3	samples/검찰청/2021/안전관리-고시-072340.hwpx	hwpx	검찰청	고시	2021	안전관리
v-abstain-072341	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1			1												5	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/경찰청/2021/안전관리-고시-072341.hwp	hwp	경찰청	고시	2021	안전관리
v-abstain-072342	info	3	1			9				page/2/para/3/run/1	page/2/para/3/run/1				1											5	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/소방청/2021/안전관리-고시-072342.hwpx	hwpx	소방청	고시	2021	안전관리
