case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-102362	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4							1				1	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/농촌진흥청/2017/내부결재-예산서-102362.hwpx	hwpx	농촌진흥청	예산서	2017	내부결재
v-abstain-102363	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4				OK							1	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/중소벤처기업부/2017/내부결재-예산서-102363.hwp	hwp	중소벤처기업부	예산서	2017	내부결재
v-abstain-102364	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4	fail									1	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/과학기술정보통신부/2017/내부결재-예산서-102364.hwpx	hwpx	과학기술정보통신부	예산서	2017	내부결재
v-abstain-102365	info	1				14	18	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															2	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/문화체육관광부/2017/내부결재-예산서-102365.hwp	hwp	문화체육관광부	예산서	2017	내부결재
v-abstain-102366	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	4													2	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/환경부/2017/내부결재-예산서-102366.hwpx	hwpx	환경부	예산서	2017	내부결재
v-abstain-102367	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			4												2	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/해양수산부/2017/내부결재-예산서-102367.hwp	hwp	해양수산부	예산서	2017	내부결재
v-abstain-102368	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4											2	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/법제처/2017/내부결재-회의록-102368.hwpx	hwpx	법제처	회의록	2017	내부결재
v-abstain-102369	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4		pass									2	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/행정안전부/2017/내부결재-회의록-102369.hwp	hwp	행정안전부	회의록	2017	내부결재
v-abstain-102370	info	0				14	18	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															2	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/국세청/2017/내부결재-회의록-102370.hwpx	hwpx	국세청	회의록	2017	내부결재
v-abstain-102371	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													4		2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/대법원/2017/내부결재-회의록-102371.hwp	hwp	대법원	회의록	2017	내부결재
v-abstain-102372	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														4	2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/특허청/2017/내부결재-회의록-102372.hwpx	hwpx	특허청	회의록	2017	내부결재
v-abstain-102373	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										4					2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/교육부/2017/내부결재-회의록-102373.hwp	hwp	교육부	회의록	2017	내부결재
v-abstain-102374	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			4			2	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/보건복지부/2018/내부결재-회의록-102374.hwpx	hwpx	보건복지부	회의록	2018	내부결재
v-abstain-102375	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4							1				2	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/국토교통부/2018/내부결재-회의록-102375.hwp	hwp	국토교통부	회의록	2018	내부결재
v-abstain-102376	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4				OK							2	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/고용노동부/2018/내부결재-회의록-102376.hwpx	hwpx	고용노동부	회의록	2018	내부결재
v-abstain-102377	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4	fail									2	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/외교부/2018/내부결재-회의록-102377.hwp	hwp	외교부	회의록	2018	내부결재
v-abstain-102378	info	1				14	18	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															3	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/기획재정부/2018/내부결재-회의록-102378.hwpx	hwpx	기획재정부	회의록	2018	내부결재
v-abstain-102379	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	4													3	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/공정거래위원회/2018/내부결재-회의록-102379.hwp	hwp	공정거래위원회	회의록	2018	내부결재
v-abstain-102380	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			4												3	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/금융위원회/2018/내부결재-회의록-102380.hwpx	hwpx	금융위원회	회의록	2018	내부결재
v-abstain-102381	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4											3	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/방송통신위원회/2018/내부결재-회의록-102381.hwp	hwp	방송통신위원회	회의록	2018	내부결재
v-abstain-102382	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4		pass									3	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/개인정보보호위원회/2018/내부결재-회의록-102382.hwpx	hwpx	개인정보보호위원회	회의록	2018	내부결재
v-abstain-102383	info	0				14	18	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															3	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/국민권익위원회/2018/내부결재-회의록-102383.hwp	hwp	국민권익위원회	회의록	2018	내부결재
v-abstain-102384	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													4		3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/국가인권위원회/2018/내부결재-회의록-102384.hwpx	hwpx	국가인권위원회	회의록	2018	내부결재
v-abstain-102385	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														4	3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/통계청/2018/내부결재-회의록-102385.hwp	hwp	통계청	회의록	2018	내부결재
v-abstain-102386	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										4					3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/기상청/2018/내부결재-회의록-102386.hwpx	hwpx	기상청	회의록	2018	내부결재
v-abstain-102387	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			4			3	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/관세청/2018/내부결재-회의록-102387.hwp	hwp	관세청	회의록	2018	내부결재
v-abstain-102388	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4							1				3	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/검찰청/2018/내부결재-회의록-102388.hwpx	hwpx	검찰청	회의록	2018	내부결재
v-abstain-102389	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4				OK							3	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/경찰청/2018/내부결재-회의록-102389.hwp	hwp	경찰청	회의록	2018	내부결재
v-abstain-102390	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4	fail									3	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/소방청/2018/내부결재-회의록-102390.hwpx	hwpx	소방청	회의록	2018	내부결재
v-abstain-102391	info	1				14	18	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															4	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/해양경찰청/2019/내부결재-회의록-102391.hwp	hwp	해양경찰청	회의록	2019	내부결재
v-abstain-102392	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	4													4	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/병무청/2019/내부결재-회의록-102392.hwpx	hwpx	병무청	회의록	2019	내부결재
v-abstain-102393	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			4												4	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/산림청/2019/내부결재-회의록-102393.hwp	hwp	산림청	회의록	2019	내부결재
v-abstain-102394	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4											4	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/농촌진흥청/2019/내부결재-회의록-102394.hwpx	hwpx	농촌진흥청	회의록	2019	내부결재
v-abstain-102395	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4		pass									4	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/중소벤처기업부/2019/내부결재-회의록-102395.hwp	hwp	중소벤처기업부	회의록	2019	내부결재
v-abstain-102396	info	0				14	18	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															4	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/과학기술정보통신부/2019/내부결재-회의록-102396.hwpx	hwpx	과학기술정보통신부	회의록	2019	내부결재
v-abstain-102397	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													4		4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/문화체육관광부/2019/내부결재-회의록-102397.hwp	hwp	문화체육관광부	회의록	2019	내부결재
v-abstain-102398	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														4	4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/환경부/2019/내부결재-회의록-102398.hwpx	hwpx	환경부	회의록	2019	내부결재
v-abstain-102399	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										4					4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/해양수산부/2019/내부결재-회의록-102399.hwp	hwp	해양수산부	회의록	2019	내부결재
v-abstain-102400	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			4			4	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/법제처/2019/민원회신-고시-102400.hwpx	hwpx	법제처	고시	2019	민원회신
v-abstain-102401	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4							1				4	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/행정안전부/2019/민원회신-고시-102401.hwp	hwp	행정안전부	고시	2019	민원회신
v-abstain-102402	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4				OK							4	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/국세청/2019/민원회신-고시-102402.hwpx	hwpx	국세청	고시	2019	민원회신
v-abstain-102403	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4	fail									4	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/대법원/2019/민원회신-고시-102403.hwp	hwp	대법원	고시	2019	민원회신
v-abstain-102404	info	1				14	18	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															5	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/특허청/2019/민원회신-고시-102404.hwpx	hwpx	특허청	고시	2019	민원회신
v-abstain-102405	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	4													5	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/교육부/2019/민원회신-고시-102405.hwp	hwp	교육부	고시	2019	민원회신
v-abstain-102406	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			4												5	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/보건복지부/2019/민원회신-고시-102406.hwpx	hwpx	보건복지부	고시	2019	민원회신
v-abstain-102407	info	3	1			14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4											5	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/국토교통부/2019/민원회신-고시-102407.hwp	hwp	국토교통부	고시	2019	민원회신
v-abstain-102408	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4		pass									5	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/고용노동부/2020/민원회신-고시-102408.hwpx	hwpx	고용노동부	고시	2020	민원회신
v-abstain-102409	info	0				14	18	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															5	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/외교부/2020/민원회신-고시-102409.hwp	hwp	외교부	고시	2020	민원회신
v-abstain-102410	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													4		5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/기획재정부/2020/민원회신-고시-102410.hwpx	hwpx	기획재정부	고시	2020	민원회신
v-abstain-102411	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														4	5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/공정거래위원회/2020/민원회신-고시-102411.hwp	hwp	공정거래위원회	고시	2020	민원회신
v-abstain-102412	info	0		0		14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										4					5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/금융위원회/2020/민원회신-고시-102412.hwpx	hwpx	금융위원회	고시	2020	민원회신
v-abstain-102413	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			4			5	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/방송통신위원회/2020/민원회신-고시-102413.hwp	hwp	방송통신위원회	고시	2020	민원회신
v-abstain-102414	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4							1				5	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/개인정보보호위원회/2020/민원회신-고시-102414.hwpx	hwpx	개인정보보호위원회	고시	2020	민원회신
v-abstain-102415	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				4				OK							5	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/국민권익위원회/2020/민원회신-고시-102415.hwp	hwp	국민권익위원회	고시	2020	민원회신
v-abstain-102416	info	3				14				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	4	fail									5	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/국가인권위원회/2020/민원회신-고시-102416.hwpx	hwpx	국가인권위원회	고시	2020	민원회신
v-abstain-102417	info	1				14	18	0		page/1/header	page/1/header															0	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/통계청/2020/민원회신-고시-102417.hwp	hwp	통계청	고시	2020	민원회신
v-abstain-102418	info	3				14				page/1/header	page/1/header	1	4													0	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/기상청/2020/민원회신-고시-102418.hwpx	hwpx	기상청	고시	2020	민원회신
v-abstain-102419	info	3	1			14				page/1/header	page/1/header			4												0	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/관세청/2020/민원회신-고시-102419.hwp	hwp	관세청	고시	2020	민원회신
v-abstain-102420	info	3	1			14				page/1/header	page/1/header				4											0	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/검찰청/2020/민원회신-고시-102420.hwpx	hwpx	검찰청	고시	2020	민원회신
v-abstain-102421	info	3				14				page/1/header	page/1/header				4		pass									0	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/경찰청/2020/민원회신-고시-102421.hwp	hwp	경찰청	고시	2020	민원회신
v-abstain-102422	info	0				14	18	1		page/1/header	page/1/header															0	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/소방청/2020/민원회신-고시-102422.hwpx	hwpx	소방청	고시	2020	민원회신
v-abstain-102423	info	0		0		14				page/1/header	page/1/header													4		0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/해양경찰청/2020/민원회신-고시-102423.hwp	hwp	해양경찰청	고시	2020	민원회신
v-abstain-102424	info	0		0		14				page/1/header	page/1/header														4	0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/병무청/2020/민원회신-고시-102424.hwpx	hwpx	병무청	고시	2020	민원회신
v-abstain-102425	info	0		0		14				page/1/header	page/1/header										4					0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/산림청/2021/민원회신-고시-102425.hwp	hwp	산림청	고시	2021	민원회신
v-abstain-102426	info	3				14				page/1/header	page/1/header									1			4			0	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/농촌진흥청/2021/민원회신-고시-102426.hwpx	hwpx	농촌진흥청	고시	2021	민원회신
v-abstain-102427	info	3				14				page/1/header	page/1/header				4							1				0	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/중소벤처기업부/2021/민원회신-고시-102427.hwp	hwp	중소벤처기업부	고시	2021	민원회신
v-abstain-102428	info	3				14				page/1/header	page/1/header				4				OK							0	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/과학기술정보통신부/2021/민원회신-고시-102428.hwpx	hwpx	과학기술정보통신부	고시	2021	민원회신
v-abstain-102429	info	3				14				page/1/header	page/1/header				0	4	fail									0	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/문화체육관광부/2021/민원회신-고시-102429.hwp	hwp	문화체육관광부	고시	2021	민원회신
v-abstain-102430	info	1				14	18	0		page/1/header	page/1/header															1	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/환경부/2021/민원회신-고시-102430.hwpx	hwpx	환경부	고시	2021	민원회신
v-abstain-102431	info	3				14				page/1/header	page/1/header	1	4													1	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/해양수산부/2021/민원회신-고시-102431.hwp	hwp	해양수산부	고시	2021	민원회신
v-abstain-102432	info	3	1			14				page/1/header	page/1/header			4												1	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/법제처/2021/민원회신-훈령-102432.hwpx	hwpx	법제처	훈령	2021	민원회신
v-abstain-102433	info	3	1			14				page/1/header	page/1/header				4											1	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/행정안전부/2021/민원회신-훈령-102433.hwp	hwp	행정안전부	훈령	2021	민원회신
v-abstain-102434	info	3				14				page/1/header	page/1/header				4		pass									1	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/국세청/2021/민원회신-훈령-102434.hwpx	hwpx	국세청	훈령	2021	민원회신
v-abstain-102435	info	0				14	18	1		page/1/header	page/1/header															1	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/대법원/2021/민원회신-훈령-102435.hwp	hwp	대법원	훈령	2021	민원회신
v-abstain-102436	info	0		0		14				page/1/header	page/1/header													4		1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/특허청/2021/민원회신-훈령-102436.hwpx	hwpx	특허청	훈령	2021	민원회신
v-abstain-102437	info	0		0		14				page/1/header	page/1/header														4	1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/교육부/2021/민원회신-훈령-102437.hwp	hwp	교육부	훈령	2021	민원회신
v-abstain-102438	info	0		0		14				page/1/header	page/1/header										4					1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/보건복지부/2021/민원회신-훈령-102438.hwpx	hwpx	보건복지부	훈령	2021	민원회신
v-abstain-102439	info	3				14				page/1/header	page/1/header									1			4			1	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/국토교통부/2021/민원회신-훈령-102439.hwp	hwp	국토교통부	훈령	2021	민원회신
v-abstain-102440	info	3				14				page/1/header	page/1/header				4							1				1	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/고용노동부/2021/민원회신-훈령-102440.hwpx	hwpx	고용노동부	훈령	2021	민원회신
v-abstain-102441	info	3				14				page/1/header	page/1/header				4				OK							1	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/외교부/2021/민원회신-훈령-102441.hwp	hwp	외교부	훈령	2021	민원회신
v-abstain-102442	info	3				14				page/1/header	page/1/header				0	4	fail									1	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/기획재정부/2022/민원회신-훈령-102442.hwpx	hwpx	기획재정부	훈령	2022	민원회신
