case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-012067	fill-fields	0	1	0		9	9	0	PASS	page/0/body	page/0/body	1	0		0	1				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2025/편람-업무계획-012067.hwp	hwp	대법원	업무계획	2025	편람
v-abstain-012068	fill-fields	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0	1	0		0	1				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2025/편람-업무계획-012068.hwpx	hwpx	특허청	업무계획	2025	편람
v-abstain-012069	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0	1	0		0	1				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2025/편람-업무계획-012069.hwp	hwp	교육부	업무계획	2025	편람
v-abstain-012070	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	1				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2016/편람-업무계획-012070.hwpx	hwpx	보건복지부	업무계획	2016	편람
v-abstain-012071	fill-fields	0	1	0		9	9	0	PASS	page/1/header	page/1/header	1	0		0	1				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2016/편람-업무계획-012071.hwp	hwp	국토교통부	업무계획	2016	편람
v-abstain-012072	fill-fields	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer	1	0		0	1				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2016/편람-업무계획-012072.hwpx	hwpx	고용노동부	업무계획	2016	편람
v-abstain-012073	fill-fields	0	1	0		9	9	0	PASS	page/0/body	page/0/body	1	0		0	2				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2016/편람-업무계획-012073.hwp	hwp	외교부	업무계획	2016	편람
v-abstain-012074	fill-fields	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0	1	0		0	2				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2016/편람-업무계획-012074.hwpx	hwpx	기획재정부	업무계획	2016	편람
v-abstain-012075	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0	1	0		0	2				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2016/편람-업무계획-012075.hwp	hwp	공정거래위원회	업무계획	2016	편람
v-abstain-012076	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	2				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2016/편람-업무계획-012076.hwpx	hwpx	금융위원회	업무계획	2016	편람
v-abstain-012077	fill-fields	0	1	0		9	9	0	PASS	page/1/header	page/1/header	1	0		0	2				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2016/편람-업무계획-012077.hwp	hwp	방송통신위원회	업무계획	2016	편람
v-abstain-012078	fill-fields	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer	1	0		0	2				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/개인정보보호위원회/2016/편람-업무계획-012078.hwpx	hwpx	개인정보보호위원회	업무계획	2016	편람
v-abstain-012079	fill-fields	0	1	0		9	9	0	PASS	page/0/body	page/0/body	1	0		0	3				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국민권익위원회/2016/편람-업무계획-012079.hwp	hwp	국민권익위원회	업무계획	2016	편람
v-abstain-012080	fill-fields	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0	1	0		0	3				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국가인권위원회/2016/편람-업무계획-012080.hwpx	hwpx	국가인권위원회	업무계획	2016	편람
v-abstain-012081	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0	1	0		0	3				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/통계청/2016/편람-업무계획-012081.hwp	hwp	통계청	업무계획	2016	편람
v-abstain-012082	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	3				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기상청/2016/편람-업무계획-012082.hwpx	hwpx	기상청	업무계획	2016	편람
v-abstain-012083	fill-fields	0	1	0		9	9	0	PASS	page/1/header	page/1/header	1	0		0	3				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/관세청/2016/편람-업무계획-012083.hwp	hwp	관세청	업무계획	2016	편람
v-abstain-012084	fill-fields	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer	1	0		0	3				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/검찰청/2016/편람-업무계획-012084.hwpx	hwpx	검찰청	업무계획	2016	편람
v-abstain-012085	fill-fields	0	1	0		9	9	0	PASS	page/0/body	page/0/body	1	0		0	4				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/경찰청/2016/편람-업무계획-012085.hwp	hwp	경찰청	업무계획	2016	편람
v-abstain-012086	fill-fields	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0	1	0		0	4				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/소방청/2016/편람-업무계획-012086.hwpx	hwpx	소방청	업무계획	2016	편람
v-abstain-012087	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0	1	0		0	4				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양경찰청/2017/편람-업무계획-012087.hwp	hwp	해양경찰청	업무계획	2017	편람
v-abstain-012088	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	4				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/병무청/2017/편람-업무계획-012088.hwpx	hwpx	병무청	업무계획	2017	편람
v-abstain-012089	fill-fields	0	1	0		9	9	0	PASS	page/1/header	page/1/header	1	0		0	4				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/산림청/2017/편람-업무계획-012089.hwp	hwp	산림청	업무계획	2017	편람
v-abstain-012090	fill-fields	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer	1	0		0	4				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/농촌진흥청/2017/편람-업무계획-012090.hwpx	hwpx	농촌진흥청	업무계획	2017	편람
v-abstain-012091	fill-fields	0	1	0		9	9	0	PASS	page/0/body	page/0/body	1	0		0	5				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/중소벤처기업부/2017/편람-업무계획-012091.hwp	hwp	중소벤처기업부	업무계획	2017	편람
v-abstain-012092	fill-fields	0	1	0		9	9	0	PASS	page/0/para/0	page/0/para/0	1	0		0	5				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/과학기술정보통신부/2017/편람-업무계획-012092.hwpx	hwpx	과학기술정보통신부	업무계획	2017	편람
v-abstain-012093	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0	page/0/table/0	1	0		0	5				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/문화체육관광부/2017/편람-업무계획-012093.hwp	hwp	문화체육관광부	업무계획	2017	편람
v-abstain-012094	fill-fields	0	1	0		9	9	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	5				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/환경부/2017/편람-업무계획-012094.hwpx	hwpx	환경부	업무계획	2017	편람
v-abstain-012095	fill-fields	0	1	0		9	9	0	PASS	page/1/header	page/1/header	1	0		0	5				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/해양수산부/2017/편람-업무계획-012095.hwp	hwp	해양수산부	업무계획	2017	편람
v-abstain-012096	fill-fields	0	1	0		9	9	0	PASS	page/1/footer	page/1/footer	1	0		0	5				1			0			3	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/법제처/2017/편람-예산서-012096.hwpx	hwpx	법제처	예산서	2017	편람
v-abstain-012097	fill-fields	0	1	0		10	10	0	PASS	page/0/body	page/0/body	1	0		0	0				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/행정안전부/2017/편람-예산서-012097.hwp	hwp	행정안전부	예산서	2017	편람
v-abstain-012098	fill-fields	0	1	0		10	10	0	PASS	page/0/para/0	page/0/para/0	1	0		0	0				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국세청/2017/편람-예산서-012098.hwpx	hwpx	국세청	예산서	2017	편람
v-abstain-012099	fill-fields	0	1	0		10	10	0	PASS	page/0/table/0	page/0/table/0	1	0		0	0				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/대법원/2017/편람-예산서-012099.hwp	hwp	대법원	예산서	2017	편람
v-abstain-012100	fill-fields	0	1	0		10	10	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	0				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/특허청/2017/편람-예산서-012100.hwpx	hwpx	특허청	예산서	2017	편람
v-abstain-012101	fill-fields	0	1	0		10	10	0	PASS	page/1/header	page/1/header	1	0		0	0				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/교육부/2017/편람-예산서-012101.hwp	hwp	교육부	예산서	2017	편람
v-abstain-012102	fill-fields	0	1	0		10	10	0	PASS	page/1/footer	page/1/footer	1	0		0	0				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/보건복지부/2017/편람-예산서-012102.hwpx	hwpx	보건복지부	예산서	2017	편람
v-abstain-012103	fill-fields	0	1	0		10	10	0	PASS	page/0/body	page/0/body	1	0		0	1				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/국토교통부/2017/편람-예산서-012103.hwp	hwp	국토교통부	예산서	2017	편람
v-abstain-012104	fill-fields	0	1	0		10	10	0	PASS	page/0/para/0	page/0/para/0	1	0		0	1				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/고용노동부/2018/편람-예산서-012104.hwpx	hwpx	고용노동부	예산서	2018	편람
v-abstain-012105	fill-fields	0	1	0		10	10	0	PASS	page/0/table/0	page/0/table/0	1	0		0	1				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/외교부/2018/편람-예산서-012105.hwp	hwp	외교부	예산서	2018	편람
v-abstain-012106	fill-fields	0	1	0		10	10	0	PASS	page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	0		0	1				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/기획재정부/2018/편람-예산서-012106.hwpx	hwpx	기획재정부	예산서	2018	편람
v-abstain-012107	fill-fields	0	1	0		10	10	0	PASS	page/1/header	page/1/header	1	0		0	1				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/공정거래위원회/2018/편람-예산서-012107.hwp	hwp	공정거래위원회	예산서	2018	편람
v-abstain-012108	fill-fields	0	1	0		10	10	0	PASS	page/1/footer	page/1/footer	1	0		0	1				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/금융위원회/2018/편람-예산서-012108.hwpx	hwpx	금융위원회	예산서	2018	편람
v-abstain-012109	fill-fields	0	1	0		10	10	0	PASS	page/0/body	page/0/body	1	0		0	2				1			0			0	pass		identical=true|hasSignal=false|pageCountMismatch=false|pageCountA==pageCountB|struct=PASS|verify.identical=true|verify.diffCount=0|failCount=0|clean=true|findingCount=0|exit=0		samples/방송통신위원회/2018/편람-예산서-012109.hwp	hwp	방송통신위원회	예산서	2018	편람
