case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-078273	info	0	1	1		10				footnote/0	footnote/0															2	abstain	identical_and_has_signal	identical=true|exit=0	hasSignal=true	samples/행정안전부/2020/용역보고서-질의회신-078273.hwp	hwp	행정안전부	질의회신	2020	용역보고서
v-abstain-078274	info	3			1	10				footnote/0	footnote/0															2	abstain	reproduced_and_exit3	reproduced=true	exit=3	samples/국세청/2020/용역보고서-질의회신-078274.hwpx	hwpx	국세청	질의회신	2020	용역보고서
v-abstain-078275	info	4			1	10				footnote/0	footnote/0															2	abstain	reproduced_and_exit4	reproduced=true	exit=4	samples/대법원/2020/용역보고서-질의회신-078275.hwp	hwp	대법원	질의회신	2020	용역보고서
v-abstain-078276	info	1				10	10	0	STRUCT_MISMATCH	footnote/0	footnote/0															2	abstain	pagecount_match_and_struct_same_node	pageCountMismatch=false|pageCountA==pageCountB	struct=STRUCT_MISMATCH|exit=1	samples/특허청/2020/용역보고서-질의회신-078276.hwpx	hwpx	특허청	질의회신	2020	용역보고서
v-abstain-078277	info	1				10	10	1		footnote/0	footnote/0															2	abstain	pagecount_equal_and_mismatch_flag	pageCountA==pageCountB	pageCountMismatch=true|exit=1	samples/교육부/2020/용역보고서-질의회신-078277.hwp	hwp	교육부	질의회신	2020	용역보고서
v-abstain-078278	info	1				10	11	0		footnote/0	footnote/0															2	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/보건복지부/2020/용역보고서-질의회신-078278.hwpx	hwpx	보건복지부	질의회신	2020	용역보고서
v-abstain-078279	info	3				10				footnote/0	footnote/0	1	1													2	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/국토교통부/2020/용역보고서-질의회신-078279.hwp	hwp	국토교통부	질의회신	2020	용역보고서
v-abstain-078280	info	3				10				footnote/0	footnote/0	0	0													2	abstain	verify_false_and_zero_diff	verify.diffCount=0	verify.identical=false|exit=3	samples/고용노동부/2020/용역보고서-질의회신-078280.hwpx	hwpx	고용노동부	질의회신	2020	용역보고서
v-abstain-078281	info	3	1			10				footnote/0	footnote/0			1												2	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/외교부/2020/용역보고서-질의회신-078281.hwp	hwp	외교부	질의회신	2020	용역보고서
v-abstain-078282	info	3	1			10				footnote/0	footnote/0				1											2	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/기획재정부/2020/용역보고서-질의회신-078282.hwpx	hwpx	기획재정부	질의회신	2020	용역보고서
v-abstain-078283	info	3	1			10				footnote/0	footnote/0	0														2	abstain	identical_and_verify_false	identical=true	verify.identical=false|exit=3	samples/공정거래위원회/2020/용역보고서-질의회신-078283.hwp	hwp	공정거래위원회	질의회신	2020	용역보고서
v-abstain-078284	info	3				10				footnote/0	footnote/0				1		pass									2	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/금융위원회/2020/용역보고서-질의회신-078284.hwpx	hwpx	금융위원회	질의회신	2020	용역보고서
v-abstain-078285	info	3	0			10				footnote/0	footnote/0						pass									2	abstain	verdict_pass_and_identical_false	verdict=pass	identical=false|exit=3	samples/방송통신위원회/2021/용역보고서-질의회신-078285.hwp	hwp	방송통신위원회	질의회신	2021	용역보고서
v-abstain-078286	info	3	1			10				footnote/0	footnote/0				0		fail									2	abstain	verdict_fail_and_clean_success	identical=true|failCount=0	verdict=fail|exit=3	samples/개인정보보호위원회/2021/용역보고서-질의회신-078286.hwpx	hwpx	개인정보보호위원회	질의회신	2021	용역보고서
v-abstain-078287	info	0	0			10				footnote/0	footnote/0															2	abstain	exit0_and_identical_false	exit=0	identical=false	samples/국민권익위원회/2021/용역보고서-질의회신-078287.hwp	hwp	국민권익위원회	질의회신	2021	용역보고서
v-abstain-078288	info	0			0	10				footnote/0	footnote/0															2	abstain	exit0_and_reproduced_false	exit=0	reproduced=false	samples/국가인권위원회/2021/용역보고서-질의회신-078288.hwpx	hwpx	국가인권위원회	질의회신	2021	용역보고서
v-abstain-078289	info	0				10				footnote/0	footnote/0						fail									2	abstain	exit0_and_verdict_fail	exit=0	verdict=fail	samples/통계청/2021/용역보고서-질의회신-078289.hwp	hwp	통계청	질의회신	2021	용역보고서
v-abstain-078290	info	0				10	11	1		footnote/0	footnote/0															2	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/기상청/2021/용역보고서-질의회신-078290.hwpx	hwpx	기상청	질의회신	2021	용역보고서
v-abstain-078291	info	0				10			STRUCT_MISMATCH	footnote/0	footnote/0/alt															2	abstain	exit0_and_struct_mismatch	exit=0	struct=STRUCT_MISMATCH	samples/관세청/2021/용역보고서-질의회신-078291.hwp	hwp	관세청	질의회신	2021	용역보고서
v-abstain-078292	info	3				10				footnote/0	footnote/0						pass									2	abstain	exit3_and_verdict_pass	verdict=pass	exit=3	samples/검찰청/2021/용역보고서-질의회신-078292.hwpx	hwpx	검찰청	질의회신	2021	용역보고서
v-abstain-078293	info	3	1	0	1	10				footnote/0	footnote/0				0											2	abstain	reproduced_and_exit3	identical=true|hasSignal=false|reproduced=true|failCount=0	exit=3	samples/경찰청/2021/용역보고서-질의회신-078293.hwp	hwp	경찰청	질의회신	2021	용역보고서
v-abstain-078294	info	4				10	10	0		footnote/0	footnote/0															2	abstain	exit4_and_pagecount_ok	pageCountMismatch=false|pageCountA==pageCountB	exit=4	samples/소방청/2021/용역보고서-질의회신-078294.hwpx	hwpx	소방청	질의회신	2021	용역보고서
v-abstain-078295	info	0		0		10				footnote/0	footnote/0													1		2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/해양경찰청/2021/용역보고서-질의회신-078295.hwp	hwp	해양경찰청	질의회신	2021	용역보고서
v-abstain-078296	info	0		0		10				footnote/0	footnote/0														1	2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/병무청/2021/용역보고서-질의회신-078296.hwpx	hwpx	병무청	질의회신	2021	용역보고서
v-abstain-078297	info	0		0		10				footnote/0	footnote/0										1					2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/산림청/2021/용역보고서-질의회신-078297.hwp	hwp	산림청	질의회신	2021	용역보고서
v-abstain-078298	info	3		1		10				footnote/0	footnote/0										0		0	0	0	2	abstain	has_signal_true_and_zero_counts	signalCount=0|findingCount=0|overflowCount=0|overlapCount=0	hasSignal=true|exit=3	samples/농촌진흥청/2021/용역보고서-질의회신-078298.hwpx	hwpx	농촌진흥청	질의회신	2021	용역보고서
v-abstain-078299	info	3				10				footnote/0	footnote/0									1			1			2	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/중소벤처기업부/2021/용역보고서-질의회신-078299.hwp	hwp	중소벤처기업부	질의회신	2021	용역보고서
v-abstain-078300	info	3				10				footnote/0	footnote/0				1							1				2	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/과학기술정보통신부/2021/용역보고서-질의회신-078300.hwpx	hwpx	과학기술정보통신부	질의회신	2021	용역보고서
v-abstain-078301	info	3				10				footnote/0	footnote/0							1	OK							2	abstain	regression_true_and_status_ok	status=OK	regression=true|exit=3	samples/문화체육관광부/2021/용역보고서-질의회신-078301.hwp	hwp	문화체육관광부	질의회신	2021	용역보고서
v-abstain-078302	info	3				10				footnote/0	footnote/0							0	FAIL							2	abstain	regression_false_and_status_fail	regression=false	status=FAIL|exit=3	samples/환경부/2022/용역보고서-질의회신-078302.hwpx	hwpx	환경부	질의회신	2022	용역보고서
v-abstain-078303	info	3	1			10				footnote/0	footnote/0							1								2	abstain	exit3_and_success_fields	identical=true	regression=true|exit=3	samples/해양수산부/2022/용역보고서-질의회신-078303.hwp	hwp	해양수산부	질의회신	2022	용역보고서
v-abstain-078304	info	3	1			10				footnote/0	footnote/0									0						2	abstain	exit3_and_success_fields	identical=true	clean=false|exit=3	samples/법제처/2022/용역보고서-업무계획-078304.hwpx	hwpx	법제처	업무계획	2022	용역보고서
v-abstain-078305	info	3	1			10				footnote/0	footnote/0											0				2	abstain	exit3_and_success_fields	identical=true	valid=false|exit=3	samples/행정안전부/2022/용역보고서-업무계획-078305.hwp	hwp	행정안전부	업무계획	2022	용역보고서
v-abstain-078306	info	1	0		1	10				footnote/0	footnote/0															2	abstain	reproduced_and_identical_false	reproduced=true	identical=false|exit=1	samples/국세청/2022/용역보고서-업무계획-078306.hwpx	hwpx	국세청	업무계획	2022	용역보고서
v-abstain-078307	info	3				10				footnote/0	footnote/0				1				OK							2	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/대법원/2022/용역보고서-업무계획-078307.hwp	hwp	대법원	업무계획	2022	용역보고서
v-abstain-078308	info	3				10				footnote/0	footnote/0				0	1	fail									2	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/특허청/2022/용역보고서-업무계획-078308.hwpx	hwpx	특허청	업무계획	2022	용역보고서
v-abstain-078309	info	0	1	1		10				footnote/0	footnote/0															3	abstain	identical_and_has_signal	identical=true|exit=0	hasSignal=true	samples/교육부/2022/용역보고서-업무계획-078309.hwp	hwp	교육부	업무계획	2022	용역보고서
v-abstain-078310	info	3			1	10				footnote/0	footnote/0															3	abstain	reproduced_and_exit3	reproduced=true	exit=3	samples/보건복지부/2022/용역보고서-업무계획-078310.hwpx	hwpx	보건복지부	업무계획	2022	용역보고서
v-abstain-078311	info	4			1	10				footnote/0	footnote/0															3	abstain	reproduced_and_exit4	reproduced=true	exit=4	samples/국토교통부/2022/용역보고서-업무계획-078311.hwp	hwp	국토교통부	업무계획	2022	용역보고서
v-abstain-078312	info	1				10	10	0	STRUCT_MISMATCH	footnote/0	footnote/0															3	abstain	pagecount_match_and_struct_same_node	pageCountMismatch=false|pageCountA==pageCountB	struct=STRUCT_MISMATCH|exit=1	samples/고용노동부/2022/용역보고서-업무계획-078312.hwpx	hwpx	고용노동부	업무계획	2022	용역보고서
v-abstain-078313	info	1				10	10	1		footnote/0	footnote/0															3	abstain	pagecount_equal_and_mismatch_flag	pageCountA==pageCountB	pageCountMismatch=true|exit=1	samples/외교부/2022/용역보고서-업무계획-078313.hwp	hwp	외교부	업무계획	2022	용역보고서
v-abstain-078314	info	1				10	11	0		footnote/0	footnote/0															3	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/기획재정부/2022/용역보고서-업무계획-078314.hwpx	hwpx	기획재정부	업무계획	2022	용역보고서
v-abstain-078315	info	3				10				footnote/0	footnote/0	1	1													3	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/공정거래위원회/2022/용역보고서-업무계획-078315.hwp	hwp	공정거래위원회	업무계획	2022	용역보고서
v-abstain-078316	info	3				10				footnote/0	footnote/0	0	0													3	abstain	verify_false_and_zero_diff	verify.diffCount=0	verify.identical=false|exit=3	samples/금융위원회/2022/용역보고서-업무계획-078316.hwpx	hwpx	금융위원회	업무계획	2022	용역보고서
v-abstain-078317	info	3	1			10				footnote/0	footnote/0			1												3	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/방송통신위원회/2022/용역보고서-업무계획-078317.hwp	hwp	방송통신위원회	업무계획	2022	용역보고서
v-abstain-078318	info	3	1			10				footnote/0	footnote/0				1											3	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/개인정보보호위원회/2022/용역보고서-업무계획-078318.hwpx	hwpx	개인정보보호위원회	업무계획	2022	용역보고서
v-abstain-078319	info	3	1			10				footnote/0	footnote/0	0														3	abstain	identical_and_verify_false	identical=true	verify.identical=false|exit=3	samples/국민권익위원회/2023/용역보고서-업무계획-078319.hwp	hwp	국민권익위원회	업무계획	2023	용역보고서
v-abstain-078320	info	3				10				footnote/0	footnote/0				1		pass									3	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/국가인권위원회/2023/용역보고서-업무계획-078320.hwpx	hwpx	국가인권위원회	업무계획	2023	용역보고서
v-abstain-078321	info	3	0			10				footnote/0	footnote/0						pass									3	abstain	verdict_pass_and_identical_false	verdict=pass	identical=false|exit=3	samples/통계청/2023/용역보고서-업무계획-078321.hwp	hwp	통계청	업무계획	2023	용역보고서
v-abstain-078322	info	3	1			10				footnote/0	footnote/0				0		fail									3	abstain	verdict_fail_and_clean_success	identical=true|failCount=0	verdict=fail|exit=3	samples/기상청/2023/용역보고서-업무계획-078322.hwpx	hwpx	기상청	업무계획	2023	용역보고서
v-abstain-078323	info	0	0			10				footnote/0	footnote/0															3	abstain	exit0_and_identical_false	exit=0	identical=false	samples/관세청/2023/용역보고서-업무계획-078323.hwp	hwp	관세청	업무계획	2023	용역보고서
v-abstain-078324	info	0			0	10				footnote/0	footnote/0															3	abstain	exit0_and_reproduced_false	exit=0	reproduced=false	samples/검찰청/2023/용역보고서-업무계획-078324.hwpx	hwpx	검찰청	업무계획	2023	용역보고서
v-abstain-078325	info	0				10				footnote/0	footnote/0						fail									3	abstain	exit0_and_verdict_fail	exit=0	verdict=fail	samples/경찰청/2023/용역보고서-업무계획-078325.hwp	hwp	경찰청	업무계획	2023	용역보고서
v-abstain-078326	info	0				10	11	1		footnote/0	footnote/0															3	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/소방청/2023/용역보고서-업무계획-078326.hwpx	hwpx	소방청	업무계획	2023	용역보고서
v-abstain-078327	info	0				10			STRUCT_MISMATCH	footnote/0	footnote/0/alt															3	abstain	exit0_and_struct_mismatch	exit=0	struct=STRUCT_MISMATCH	samples/해양경찰청/2023/용역보고서-업무계획-078327.hwp	hwp	해양경찰청	업무계획	2023	용역보고서
v-abstain-078328	info	3				10				footnote/0	footnote/0						pass									3	abstain	exit3_and_verdict_pass	verdict=pass	exit=3	samples/병무청/2023/용역보고서-업무계획-078328.hwpx	hwpx	병무청	업무계획	2023	용역보고서
v-abstain-078329	info	3	1	0	1	10				footnote/0	footnote/0				0											3	abstain	reproduced_and_exit3	identical=true|hasSignal=false|reproduced=true|failCount=0	exit=3	samples/산림청/2023/용역보고서-업무계획-078329.hwp	hwp	산림청	업무계획	2023	용역보고서
v-abstain-078330	info	4				10	10	0		footnote/0	footnote/0															3	abstain	exit4_and_pagecount_ok	pageCountMismatch=false|pageCountA==pageCountB	exit=4	samples/농촌진흥청/2023/용역보고서-업무계획-078330.hwpx	hwpx	농촌진흥청	업무계획	2023	용역보고서
v-abstain-078331	info	0		0		10				footnote/0	footnote/0													1		3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/중소벤처기업부/2023/용역보고서-업무계획-078331.hwp	hwp	중소벤처기업부	업무계획	2023	용역보고서
v-abstain-078332	info	0		0		10				footnote/0	footnote/0														1	3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/과학기술정보통신부/2023/용역보고서-업무계획-078332.hwpx	hwpx	과학기술정보통신부	업무계획	2023	용역보고서
v-abstain-078333	info	0		0		10				footnote/0	footnote/0										1					3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/문화체육관광부/2023/용역보고서-업무계획-078333.hwp	hwp	문화체육관광부	업무계획	2023	용역보고서
v-abstain-078334	info	3		1		10				footnote/0	footnote/0										0		0	0	0	3	abstain	has_signal_true_and_zero_counts	signalCount=0|findingCount=0|overflowCount=0|overlapCount=0	hasSignal=true|exit=3	samples/환경부/2023/용역보고서-업무계획-078334.hwpx	hwpx	환경부	업무계획	2023	용역보고서
v-abstain-078335	info	3				10				footnote/0	footnote/0									1			1			3	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/해양수산부/2023/용역보고서-업무계획-078335.hwp	hwp	해양수산부	업무계획	2023	용역보고서
v-abstain-078336	info	3				10				footnote/0	footnote/0				1							1				3	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/법제처/2024/용역보고서-예산서-078336.hwpx	hwpx	법제처	예산서	2024	용역보고서
v-abstain-078337	info	3				10				footnote/0	footnote/0							1	OK							3	abstain	regression_true_and_status_ok	status=OK	regression=true|exit=3	samples/행정안전부/2024/용역보고서-예산서-078337.hwp	hwp	행정안전부	예산서	2024	용역보고서
v-abstain-078338	info	3				10				footnote/0	footnote/0							0	FAIL							3	abstain	regression_false_and_status_fail	regression=false	status=FAIL|exit=3	samples/국세청/2024/용역보고서-예산서-078338.hwpx	hwpx	국세청	예산서	2024	용역보고서
v-abstain-078339	info	3	1			10				footnote/0	footnote/0							1								3	abstain	exit3_and_success_fields	identical=true	regression=true|exit=3	samples/대법원/2024/용역보고서-예산서-078339.hwp	hwp	대법원	예산서	2024	용역보고서
v-abstain-078340	info	3	1			10				footnote/0	footnote/0									0						3	abstain	exit3_and_success_fields	identical=true	clean=false|exit=3	samples/특허청/2024/용역보고서-예산서-078340.hwpx	hwpx	특허청	예산서	2024	용역보고서
v-abstain-078341	info	3	1			10				footnote/0	footnote/0											0				3	abstain	exit3_and_success_fields	identical=true	valid=false|exit=3	samples/교육부/2024/용역보고서-예산서-078341.hwp	hwp	교육부	예산서	2024	용역보고서
v-abstain-078342	info	1	0		1	10				footnote/0	footnote/0															3	abstain	reproduced_and_identical_false	reproduced=true	identical=false|exit=1	samples/보건복지부/2024/용역보고서-예산서-078342.hwpx	hwpx	보건복지부	예산서	2024	용역보고서
v-abstain-078343	info	3				10				footnote/0	footnote/0				1				OK							3	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/국토교통부/2024/용역보고서-예산서-078343.hwp	hwp	국토교통부	예산서	2024	용역보고서
v-abstain-078344	info	3				10				footnote/0	footnote/0				0	1	fail									3	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/고용노동부/2024/용역보고서-예산서-078344.hwpx	hwpx	고용노동부	예산서	2024	용역보고서
v-abstain-078345	info	0	1	1		10				footnote/0	footnote/0															4	abstain	identical_and_has_signal	identical=true|exit=0	hasSignal=true	samples/외교부/2024/용역보고서-예산서-078345.hwp	hwp	외교부	예산서	2024	용역보고서
v-abstain-078346	info	3			1	10				footnote/0	footnote/0															4	abstain	reproduced_and_exit3	reproduced=true	exit=3	samples/기획재정부/2024/용역보고서-예산서-078346.hwpx	hwpx	기획재정부	예산서	2024	용역보고서
v-abstain-078347	info	4			1	10				footnote/0	footnote/0															4	abstain	reproduced_and_exit4	reproduced=true	exit=4	samples/공정거래위원회/2024/용역보고서-예산서-078347.hwp	hwp	공정거래위원회	예산서	2024	용역보고서
v-abstain-078348	info	1				10	10	0	STRUCT_MISMATCH	footnote/0	footnote/0															4	abstain	pagecount_match_and_struct_same_node	pageCountMismatch=false|pageCountA==pageCountB	struct=STRUCT_MISMATCH|exit=1	samples/금융위원회/2024/용역보고서-예산서-078348.hwpx	hwpx	금융위원회	예산서	2024	용역보고서
v-abstain-078349	info	1				10	10	1		footnote/0	footnote/0															4	abstain	pagecount_equal_and_mismatch_flag	pageCountA==pageCountB	pageCountMismatch=true|exit=1	samples/방송통신위원회/2024/용역보고서-예산서-078349.hwp	hwp	방송통신위원회	예산서	2024	용역보고서
v-abstain-078350	info	1				10	11	0		footnote/0	footnote/0															4	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/개인정보보호위원회/2024/용역보고서-예산서-078350.hwpx	hwpx	개인정보보호위원회	예산서	2024	용역보고서
v-abstain-078351	info	3				10				footnote/0	footnote/0	1	1													4	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/국민권익위원회/2024/용역보고서-예산서-078351.hwp	hwp	국민권익위원회	예산서	2024	용역보고서
v-abstain-078352	info	3				10				footnote/0	footnote/0	0	0													4	abstain	verify_false_and_zero_diff	verify.diffCount=0	verify.identical=false|exit=3	samples/국가인권위원회/2024/용역보고서-예산서-078352.hwpx	hwpx	국가인권위원회	예산서	2024	용역보고서
v-abstain-078353	info	3	1			10				footnote/0	footnote/0			1												4	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/통계청/2025/용역보고서-예산서-078353.hwp	hwp	통계청	예산서	2025	용역보고서
v-abstain-078354	info	3	1			10				footnote/0	footnote/0				1											4	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/기상청/2025/용역보고서-예산서-078354.hwpx	hwpx	기상청	예산서	2025	용역보고서
v-abstain-078355	info	3	1			10				footnote/0	footnote/0	0														4	abstain	identical_and_verify_false	identical=true	verify.identical=false|exit=3	samples/관세청/2025/용역보고서-예산서-078355.hwp	hwp	관세청	예산서	2025	용역보고서
v-abstain-078356	info	3				10				footnote/0	footnote/0				1		pass									4	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/검찰청/2025/용역보고서-예산서-078356.hwpx	hwpx	검찰청	예산서	2025	용역보고서
v-abstain-078357	info	3	0			10				footnote/0	footnote/0						pass									4	abstain	verdict_pass_and_identical_false	verdict=pass	identical=false|exit=3	samples/경찰청/2025/용역보고서-예산서-078357.hwp	hwp	경찰청	예산서	2025	용역보고서
v-abstain-078358	info	3	1			10				footnote/0	footnote/0				0		fail									4	abstain	verdict_fail_and_clean_success	identical=true|failCount=0	verdict=fail|exit=3	samples/소방청/2025/용역보고서-예산서-078358.hwpx	hwpx	소방청	예산서	2025	용역보고서
v-abstain-078359	info	0	0			10				footnote/0	footnote/0															4	abstain	exit0_and_identical_false	exit=0	identical=false	samples/해양경찰청/2025/용역보고서-예산서-078359.hwp	hwp	해양경찰청	예산서	2025	용역보고서
v-abstain-078360	info	0			0	10				footnote/0	footnote/0															4	abstain	exit0_and_reproduced_false	exit=0	reproduced=false	samples/병무청/2025/용역보고서-예산서-078360.hwpx	hwpx	병무청	예산서	2025	용역보고서
v-abstain-078361	info	0				10				footnote/0	footnote/0						fail									4	abstain	exit0_and_verdict_fail	exit=0	verdict=fail	samples/산림청/2025/용역보고서-예산서-078361.hwp	hwp	산림청	예산서	2025	용역보고서
v-abstain-078362	info	0				10	11	1		footnote/0	footnote/0															4	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/농촌진흥청/2025/용역보고서-예산서-078362.hwpx	hwpx	농촌진흥청	예산서	2025	용역보고서
v-abstain-078363	info	0				10			STRUCT_MISMATCH	footnote/0	footnote/0/alt															4	abstain	exit0_and_struct_mismatch	exit=0	struct=STRUCT_MISMATCH	samples/중소벤처기업부/2025/용역보고서-예산서-078363.hwp	hwp	중소벤처기업부	예산서	2025	용역보고서
v-abstain-078364	info	3				10				footnote/0	footnote/0						pass									4	abstain	exit3_and_verdict_pass	verdict=pass	exit=3	samples/과학기술정보통신부/2025/용역보고서-예산서-078364.hwpx	hwpx	과학기술정보통신부	예산서	2025	용역보고서
v-abstain-078365	info	3	1	0	1	10				footnote/0	footnote/0				0											4	abstain	reproduced_and_exit3	identical=true|hasSignal=false|reproduced=true|failCount=0	exit=3	samples/문화체육관광부/2025/용역보고서-예산서-078365.hwp	hwp	문화체육관광부	예산서	2025	용역보고서
v-abstain-078366	info	4				10	10	0		footnote/0	footnote/0															4	abstain	exit4_and_pagecount_ok	pageCountMismatch=false|pageCountA==pageCountB	exit=4	samples/환경부/2025/용역보고서-예산서-078366.hwpx	hwpx	환경부	예산서	2025	용역보고서
v-abstain-078367	info	0		0		10				footnote/0	footnote/0													1		4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/해양수산부/2025/용역보고서-예산서-078367.hwp	hwp	해양수산부	예산서	2025	용역보고서
v-abstain-078368	info	0		0		10				footnote/0	footnote/0														1	4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/법제처/2025/용역보고서-회의록-078368.hwpx	hwpx	법제처	회의록	2025	용역보고서
v-abstain-078369	info	0		0		10				footnote/0	footnote/0										1					4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/행정안전부/2025/용역보고서-회의록-078369.hwp	hwp	행정안전부	회의록	2025	용역보고서
