case_id	command	exit	identical	has_signal	reproduced	page_count_a	page_count_b	page_count_mismatch	struct_status	struct_node	page_count_node	verify_identical	verify_diff_count	diff_count	fail_count	pass_count	verdict	regression	status	clean	signal_count	valid	finding_count	overflow_count	overlap_count	empty_page_count	expected	contradiction_id	success_tokens	fail_tokens	sample	source_format	agency	doc_kind	year	family
v-abstain-084293	info	1				11	13	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															2	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/교육부/2024/정보공개-지침-084293.hwp	hwp	교육부	지침	2024	정보공개
v-abstain-084294	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	2													2	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/보건복지부/2024/정보공개-지침-084294.hwpx	hwpx	보건복지부	지침	2024	정보공개
v-abstain-084295	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			2												2	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/국토교통부/2024/정보공개-지침-084295.hwp	hwp	국토교통부	지침	2024	정보공개
v-abstain-084296	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2											2	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/고용노동부/2024/정보공개-지침-084296.hwpx	hwpx	고용노동부	지침	2024	정보공개
v-abstain-084297	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2		pass									2	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/외교부/2024/정보공개-지침-084297.hwp	hwp	외교부	지침	2024	정보공개
v-abstain-084298	info	0				11	13	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															2	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/기획재정부/2024/정보공개-지침-084298.hwpx	hwpx	기획재정부	지침	2024	정보공개
v-abstain-084299	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													2		2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/공정거래위원회/2024/정보공개-지침-084299.hwp	hwp	공정거래위원회	지침	2024	정보공개
v-abstain-084300	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														2	2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/금융위원회/2024/정보공개-지침-084300.hwpx	hwpx	금융위원회	지침	2024	정보공개
v-abstain-084301	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										2					2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/방송통신위원회/2024/정보공개-지침-084301.hwp	hwp	방송통신위원회	지침	2024	정보공개
v-abstain-084302	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			2			2	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/개인정보보호위원회/2024/정보공개-지침-084302.hwpx	hwpx	개인정보보호위원회	지침	2024	정보공개
v-abstain-084303	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2							1				2	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/국민권익위원회/2025/정보공개-지침-084303.hwp	hwp	국민권익위원회	지침	2025	정보공개
v-abstain-084304	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2				OK							2	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/국가인권위원회/2025/정보공개-지침-084304.hwpx	hwpx	국가인권위원회	지침	2025	정보공개
v-abstain-084305	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2	fail									2	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/통계청/2025/정보공개-지침-084305.hwp	hwp	통계청	지침	2025	정보공개
v-abstain-084306	info	1				11	13	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															3	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/기상청/2025/정보공개-지침-084306.hwpx	hwpx	기상청	지침	2025	정보공개
v-abstain-084307	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	2													3	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/관세청/2025/정보공개-지침-084307.hwp	hwp	관세청	지침	2025	정보공개
v-abstain-084308	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			2												3	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/검찰청/2025/정보공개-지침-084308.hwpx	hwpx	검찰청	지침	2025	정보공개
v-abstain-084309	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2											3	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/경찰청/2025/정보공개-지침-084309.hwp	hwp	경찰청	지침	2025	정보공개
v-abstain-084310	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2		pass									3	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/소방청/2025/정보공개-지침-084310.hwpx	hwpx	소방청	지침	2025	정보공개
v-abstain-084311	info	0				11	13	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															3	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/해양경찰청/2025/정보공개-지침-084311.hwp	hwp	해양경찰청	지침	2025	정보공개
v-abstain-084312	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													2		3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/병무청/2025/정보공개-지침-084312.hwpx	hwpx	병무청	지침	2025	정보공개
v-abstain-084313	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														2	3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/산림청/2025/정보공개-지침-084313.hwp	hwp	산림청	지침	2025	정보공개
v-abstain-084314	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										2					3	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/농촌진흥청/2025/정보공개-지침-084314.hwpx	hwpx	농촌진흥청	지침	2025	정보공개
v-abstain-084315	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			2			3	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/중소벤처기업부/2025/정보공개-지침-084315.hwp	hwp	중소벤처기업부	지침	2025	정보공개
v-abstain-084316	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2							1				3	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/과학기술정보통신부/2025/정보공개-지침-084316.hwpx	hwpx	과학기술정보통신부	지침	2025	정보공개
v-abstain-084317	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2				OK							3	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/문화체육관광부/2025/정보공개-지침-084317.hwp	hwp	문화체육관광부	지침	2025	정보공개
v-abstain-084318	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2	fail									3	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/환경부/2025/정보공개-지침-084318.hwpx	hwpx	환경부	지침	2025	정보공개
v-abstain-084319	info	1				11	13	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															4	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/해양수산부/2025/정보공개-지침-084319.hwp	hwp	해양수산부	지침	2025	정보공개
v-abstain-084320	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	2													4	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/법제처/2016/정보공개-서식-084320.hwpx	hwpx	법제처	서식	2016	정보공개
v-abstain-084321	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			2												4	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/행정안전부/2016/정보공개-서식-084321.hwp	hwp	행정안전부	서식	2016	정보공개
v-abstain-084322	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2											4	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/국세청/2016/정보공개-서식-084322.hwpx	hwpx	국세청	서식	2016	정보공개
v-abstain-084323	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2		pass									4	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/대법원/2016/정보공개-서식-084323.hwp	hwp	대법원	서식	2016	정보공개
v-abstain-084324	info	0				11	13	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															4	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/특허청/2016/정보공개-서식-084324.hwpx	hwpx	특허청	서식	2016	정보공개
v-abstain-084325	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													2		4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/교육부/2016/정보공개-서식-084325.hwp	hwp	교육부	서식	2016	정보공개
v-abstain-084326	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														2	4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/보건복지부/2016/정보공개-서식-084326.hwpx	hwpx	보건복지부	서식	2016	정보공개
v-abstain-084327	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										2					4	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/국토교통부/2016/정보공개-서식-084327.hwp	hwp	국토교통부	서식	2016	정보공개
v-abstain-084328	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			2			4	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/고용노동부/2016/정보공개-서식-084328.hwpx	hwpx	고용노동부	서식	2016	정보공개
v-abstain-084329	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2							1				4	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/외교부/2016/정보공개-서식-084329.hwp	hwp	외교부	서식	2016	정보공개
v-abstain-084330	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2				OK							4	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/기획재정부/2016/정보공개-서식-084330.hwpx	hwpx	기획재정부	서식	2016	정보공개
v-abstain-084331	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2	fail									4	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/공정거래위원회/2016/정보공개-서식-084331.hwp	hwp	공정거래위원회	서식	2016	정보공개
v-abstain-084332	info	1				11	13	0		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															5	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/금융위원회/2016/정보공개-서식-084332.hwpx	hwpx	금융위원회	서식	2016	정보공개
v-abstain-084333	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0	1	2													5	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/방송통신위원회/2016/정보공개-서식-084333.hwp	hwp	방송통신위원회	서식	2016	정보공개
v-abstain-084334	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0			2												5	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/개인정보보호위원회/2016/정보공개-서식-084334.hwpx	hwpx	개인정보보호위원회	서식	2016	정보공개
v-abstain-084335	info	3	1			11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2											5	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/국민권익위원회/2016/정보공개-서식-084335.hwp	hwp	국민권익위원회	서식	2016	정보공개
v-abstain-084336	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2		pass									5	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/국가인권위원회/2016/정보공개-서식-084336.hwpx	hwpx	국가인권위원회	서식	2016	정보공개
v-abstain-084337	info	0				11	13	1		page/0/table/0/cell/0/0	page/0/table/0/cell/0/0															5	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/통계청/2017/정보공개-서식-084337.hwp	hwp	통계청	서식	2017	정보공개
v-abstain-084338	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0													2		5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/기상청/2017/정보공개-서식-084338.hwpx	hwpx	기상청	서식	2017	정보공개
v-abstain-084339	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0														2	5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/관세청/2017/정보공개-서식-084339.hwp	hwp	관세청	서식	2017	정보공개
v-abstain-084340	info	0		0		11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0										2					5	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/검찰청/2017/정보공개-서식-084340.hwpx	hwpx	검찰청	서식	2017	정보공개
v-abstain-084341	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0									1			2			5	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/경찰청/2017/정보공개-서식-084341.hwp	hwp	경찰청	서식	2017	정보공개
v-abstain-084342	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2							1				5	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/소방청/2017/정보공개-서식-084342.hwpx	hwpx	소방청	서식	2017	정보공개
v-abstain-084343	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				2				OK							5	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/해양경찰청/2017/정보공개-서식-084343.hwp	hwp	해양경찰청	서식	2017	정보공개
v-abstain-084344	info	3				11				page/0/table/0/cell/0/0	page/0/table/0/cell/0/0				0	2	fail									5	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/병무청/2017/정보공개-서식-084344.hwpx	hwpx	병무청	서식	2017	정보공개
v-abstain-084345	info	1				11	13	0		page/1/header	page/1/header															0	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/산림청/2017/정보공개-서식-084345.hwp	hwp	산림청	서식	2017	정보공개
v-abstain-084346	info	3				11				page/1/header	page/1/header	1	2													0	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/농촌진흥청/2017/정보공개-서식-084346.hwpx	hwpx	농촌진흥청	서식	2017	정보공개
v-abstain-084347	info	3	1			11				page/1/header	page/1/header			2												0	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/중소벤처기업부/2017/정보공개-서식-084347.hwp	hwp	중소벤처기업부	서식	2017	정보공개
v-abstain-084348	info	3	1			11				page/1/header	page/1/header				2											0	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/과학기술정보통신부/2017/정보공개-서식-084348.hwpx	hwpx	과학기술정보통신부	서식	2017	정보공개
v-abstain-084349	info	3				11				page/1/header	page/1/header				2		pass									0	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/문화체육관광부/2017/정보공개-서식-084349.hwp	hwp	문화체육관광부	서식	2017	정보공개
v-abstain-084350	info	0				11	13	1		page/1/header	page/1/header															0	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/환경부/2017/정보공개-서식-084350.hwpx	hwpx	환경부	서식	2017	정보공개
v-abstain-084351	info	0		0		11				page/1/header	page/1/header													2		0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/해양수산부/2017/정보공개-서식-084351.hwp	hwp	해양수산부	서식	2017	정보공개
v-abstain-084352	info	0		0		11				page/1/header	page/1/header														2	0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/법제처/2017/정보공개-질의회신-084352.hwpx	hwpx	법제처	질의회신	2017	정보공개
v-abstain-084353	info	0		0		11				page/1/header	page/1/header										2					0	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/행정안전부/2017/정보공개-질의회신-084353.hwp	hwp	행정안전부	질의회신	2017	정보공개
v-abstain-084354	info	3				11				page/1/header	page/1/header									1			2			0	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/국세청/2018/정보공개-질의회신-084354.hwpx	hwpx	국세청	질의회신	2018	정보공개
v-abstain-084355	info	3				11				page/1/header	page/1/header				2							1				0	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/대법원/2018/정보공개-질의회신-084355.hwp	hwp	대법원	질의회신	2018	정보공개
v-abstain-084356	info	3				11				page/1/header	page/1/header				2				OK							0	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/특허청/2018/정보공개-질의회신-084356.hwpx	hwpx	특허청	질의회신	2018	정보공개
v-abstain-084357	info	3				11				page/1/header	page/1/header				0	2	fail									0	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/교육부/2018/정보공개-질의회신-084357.hwp	hwp	교육부	질의회신	2018	정보공개
v-abstain-084358	info	1				11	13	0		page/1/header	page/1/header															1	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/보건복지부/2018/정보공개-질의회신-084358.hwpx	hwpx	보건복지부	질의회신	2018	정보공개
v-abstain-084359	info	3				11				page/1/header	page/1/header	1	2													1	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/국토교통부/2018/정보공개-질의회신-084359.hwp	hwp	국토교통부	질의회신	2018	정보공개
v-abstain-084360	info	3	1			11				page/1/header	page/1/header			2												1	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/고용노동부/2018/정보공개-질의회신-084360.hwpx	hwpx	고용노동부	질의회신	2018	정보공개
v-abstain-084361	info	3	1			11				page/1/header	page/1/header				2											1	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/외교부/2018/정보공개-질의회신-084361.hwp	hwp	외교부	질의회신	2018	정보공개
v-abstain-084362	info	3				11				page/1/header	page/1/header				2		pass									1	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/기획재정부/2018/정보공개-질의회신-084362.hwpx	hwpx	기획재정부	질의회신	2018	정보공개
v-abstain-084363	info	0				11	13	1		page/1/header	page/1/header															1	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/공정거래위원회/2018/정보공개-질의회신-084363.hwp	hwp	공정거래위원회	질의회신	2018	정보공개
v-abstain-084364	info	0		0		11				page/1/header	page/1/header													2		1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/금융위원회/2018/정보공개-질의회신-084364.hwpx	hwpx	금융위원회	질의회신	2018	정보공개
v-abstain-084365	info	0		0		11				page/1/header	page/1/header														2	1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/방송통신위원회/2018/정보공개-질의회신-084365.hwp	hwp	방송통신위원회	질의회신	2018	정보공개
v-abstain-084366	info	0		0		11				page/1/header	page/1/header										2					1	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/개인정보보호위원회/2018/정보공개-질의회신-084366.hwpx	hwpx	개인정보보호위원회	질의회신	2018	정보공개
v-abstain-084367	info	3				11				page/1/header	page/1/header									1			2			1	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/국민권익위원회/2018/정보공개-질의회신-084367.hwp	hwp	국민권익위원회	질의회신	2018	정보공개
v-abstain-084368	info	3				11				page/1/header	page/1/header				2							1				1	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/국가인권위원회/2018/정보공개-질의회신-084368.hwpx	hwpx	국가인권위원회	질의회신	2018	정보공개
v-abstain-084369	info	3				11				page/1/header	page/1/header				2				OK							1	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/통계청/2018/정보공개-질의회신-084369.hwp	hwp	통계청	질의회신	2018	정보공개
v-abstain-084370	info	3				11				page/1/header	page/1/header				0	2	fail									1	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/기상청/2018/정보공개-질의회신-084370.hwpx	hwpx	기상청	질의회신	2018	정보공개
v-abstain-084371	info	1				11	13	0		page/1/header	page/1/header															2	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/관세청/2019/정보공개-질의회신-084371.hwp	hwp	관세청	질의회신	2019	정보공개
v-abstain-084372	info	3				11				page/1/header	page/1/header	1	2													2	abstain	verify_identical_and_diffcount	verify.identical=true	verify.diffCount>0|exit=3	samples/검찰청/2019/정보공개-질의회신-084372.hwpx	hwpx	검찰청	질의회신	2019	정보공개
v-abstain-084373	info	3	1			11				page/1/header	page/1/header			2												2	abstain	identical_and_diffcount	identical=true	diffCount>0|exit=3	samples/경찰청/2019/정보공개-질의회신-084373.hwp	hwp	경찰청	질의회신	2019	정보공개
v-abstain-084374	info	3	1			11				page/1/header	page/1/header				2											2	abstain	identical_and_failcount	identical=true	failCount>0|exit=3	samples/소방청/2019/정보공개-질의회신-084374.hwpx	hwpx	소방청	질의회신	2019	정보공개
v-abstain-084375	info	3				11				page/1/header	page/1/header				2		pass									2	abstain	verdict_pass_and_failcount	verdict=pass	failCount>0|exit=3	samples/해양경찰청/2019/정보공개-질의회신-084375.hwp	hwp	해양경찰청	질의회신	2019	정보공개
v-abstain-084376	info	0				11	13	1		page/1/header	page/1/header															2	abstain	exit0_and_pagecount_mismatch	exit=0	pageCountMismatch=true|pageCountA!=pageCountB	samples/병무청/2019/정보공개-질의회신-084376.hwpx	hwpx	병무청	질의회신	2019	정보공개
v-abstain-084377	info	0		0		11				page/1/header	page/1/header													2		2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overflowCount>0	samples/산림청/2019/정보공개-질의회신-084377.hwp	hwp	산림청	질의회신	2019	정보공개
v-abstain-084378	info	0		0		11				page/1/header	page/1/header														2	2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	overlapCount>0	samples/농촌진흥청/2019/정보공개-질의회신-084378.hwpx	hwpx	농촌진흥청	질의회신	2019	정보공개
v-abstain-084379	info	0		0		11				page/1/header	page/1/header										2					2	abstain	has_signal_false_and_counts	hasSignal=false|exit=0	signalCount>0	samples/중소벤처기업부/2019/정보공개-질의회신-084379.hwp	hwp	중소벤처기업부	질의회신	2019	정보공개
v-abstain-084380	info	3				11				page/1/header	page/1/header									1			2			2	abstain	clean_true_and_findings	clean=true	findingCount>0|exit=3	samples/과학기술정보통신부/2019/정보공개-질의회신-084380.hwpx	hwpx	과학기술정보통신부	질의회신	2019	정보공개
v-abstain-084381	info	3				11				page/1/header	page/1/header				2							1				2	abstain	valid_true_and_failcount	valid=true	failCount>0|exit=3	samples/문화체육관광부/2019/정보공개-질의회신-084381.hwp	hwp	문화체육관광부	질의회신	2019	정보공개
v-abstain-084382	info	3				11				page/1/header	page/1/header				2				OK							2	abstain	status_ok_and_failcount	status=OK	failCount>0|exit=3	samples/환경부/2019/정보공개-질의회신-084382.hwpx	hwpx	환경부	질의회신	2019	정보공개
v-abstain-084383	info	3				11				page/1/header	page/1/header				0	2	fail									2	abstain	passcount_and_verdict_fail	failCount=0	verdict=fail|exit=3	samples/해양수산부/2019/정보공개-질의회신-084383.hwp	hwp	해양수산부	질의회신	2019	정보공개
v-abstain-084384	info	1				11	13	0		page/1/header	page/1/header															3	abstain	pagecount_unequal_and_match_flag	pageCountMismatch=false	pageCountA!=pageCountB|exit=1	samples/법제처/2019/정보공개-업무계획-084384.hwpx	hwpx	법제처	업무계획	2019	정보공개
